0 -1.16715631665082e+00 7.26241277172003e+00 -2.34486613479894e+00 8.75142155425717e+00 3.08411379395109e+00 -1.89319369397982e+00 2.29718178209632e+00 -4.87269344113090e+00 2.53174881892975e+00 -9.15086319791749e+00 -4.71087763004432e+00 1.49999228872434e+00 -1.06355535048604e+01 1.45029560086895e+01 -1.47572215483085e+01 1.22887495170357e+00 -1.22472902020732e+01 -1.35815655616639e+01 -9.91435323461779e+00 1.81828599800036e+01 -1.03565181817530e+01 3.41320543805306e+00 -2.14438995351213e+01 -1.84376158353210e+01 -1.91220133428270e+01 -1.34849565931825e+01 -1.55117729933239e+01 -1.16836608319769e+01 -1.36643106201765e+01 -1.21138188055410e+01 -1.40298519567230e+01 6.60871938440529e+00 -1.74595902801511e+01 -2.04760401333311e+01 4.00643858630957e-01 -1.74542115244227e+01 -1.41282870240662e+01 -1.94392660873404e+01 -1.08454100810968e+01 -1.72238735238852e+01 1.77257870799003e+01 -1.65957125484026e+01 -4.69844635592060e+00 -1.60943685121454e+01 -1.22835899736930e+01 -2.09196575534476e+01 1.09036495174463e+01 -1.70217642635812e+01 -7.24369900672814e+00 -1.19901067111701e+01 1.16470978215833e+01 1.16132539222825e+01 -1.52697765125949e+01 1.78714433557442e+01 -1.29984881362159e+01 5.55836297379515e+00 1.59665733111188e+01 -1.45754032650475e+01 -3.38600973283877e+00 1.42902382631373e+01 1.10005332524412e+00 -1.69301310892521e+01 1.39002847481233e+01 -1.65669715343225e+01 -1.27635357621997e+01 1.29091837023163e+01 -7.91888382699277e+00 8.80065139048036e+00 1.90539355920991e+01 4.53858858504486e+00 -2.28373226698811e+01 1.54838198827097e+01 
1 -1.25765234574865e+00 7.09743103480517e+00 -2.25477445235522e+00 8.75987093800246e+00 3.20275377312092e+00 -2.03172497258041e+00 2.47163970663090e+00 -4.72396449368409e+00 2.50233377471115e+00 -9.23667120211052e+00 -4.81239297333791e+00 1.57766393057827e+00 -9.78710431266523e+00 1.44467833270368e+01 -1.40972431986487e+01 1.54508026936996e+00 -1.24346349050448e+01 -1.29681514875178e+01 -9.32849613856867e+00 1.83240144748845e+01 -1.01830853853603e+01 3.53483151260438e+00 -2.09936910320186e+01 -1.80485080924568e+01 -1.87709201889803e+01 -1.32170383352885e+01 -1.58817716755764e+01 -1.16598316990778e+01 -1.37770559800563e+01 -1.13107217751957e+01 -1.38687396284134e+01 6.66161411224302e+00 -1.77926766165164e+01 -1.95382757855981e+01 2.47993922308213e-01 -1.73690394695928e+01 -1.44432957477264e+01 -1.89553975593323e+01 -1.08262347443914e+01 -1.69414490436004e+01 1.73318465062340e+01 -1.60667633951331e+01 -4.88112783234411e+00 -1.63294586011282e+01 -1.18601083156864e+01 -2.04542381473720e+01 1.02990127759521e+01 -1.69976441622615e+01 -7.07534464996357e+00 -1.20482519977983e+01 1.17321546409461e+01 1.22162146966654e+01 -1.51621909549967e+01 1.77170429143613e+01 -1.26712808399446e+01 5.19463859730391e+00 1.65282504468569e+01 -1.47746966058125e+01 -3.35900063274711e+00 1.46196503681447e+01 5.63464915082381e-01 -1.76099685496761e+01 1.47410963002841e+01 -1.66556954883658e+01 -1.31043236941447e+01 1.26593499329068e+01 -8.05899621278175e+00 8.57533356740428e+00 1.87975616878479e+01 4.55079932304581e+00 -2.31595975061166e+01 1.56270644902595e+01 
2 -1.07402046385385e+00 7.04252323394393e+00 -2.25543322686726e+00 8.89786985878993e+00 2.96456830703851e+00 -1.96492949837386e+00 2.25475327655523e+00 -4.54650385813280e+00 2.49096161729157e+00 -9.32808720142351e+00 -4.70282035042541e+00 1.52648603193688e+00 -9.71781200644042e+00 1.43624842689732e+01 -1.44592074269517e+01 1.45842914531104e+00 -1.28044061772781e+01 -1.34128296290599e+01 -9.98883887673832e+00 1.82577486983932e+01 -9.98868182316410e+00 3.73797579795582e+00 -2.12701648371658e+01 -1.89331238427000e+01 -1.89211078612662e+01 -1.30823445547437e+01 -1.67947969160738e+01 -1.18706390601021e+01 -1.36189947179027e+01 -1.23793902946398e+01 -1.43554136101450e+01 7.30446260144460e+00 -1.77820943898944e+01 -2.01240182378272e+01 8.01002110650140e-01 -1.75754951073225e+01 -1.47394790594078e+01 -1.91618509144322e+01 -1.13137991762141e+01 -1.74175659882774e+01 1.82370369931067e+01 -1.58887536995710e+01 -4.41115638938257e+00 -1.57028906668000e+01 -1.19090740640373e+01 -2.04023295700091e+01 1.08514942846917e+01 -1.72527705708944e+01 -7.43350593520899e+00 -1.17247268798584e+01 1.25073116358733e+01 1.15529725005072e+01 -1.49011009744559e+01 1.77551636443932e+01 -1.40913220218722e+01 5.21176258445416e+00 1.58718674754969e+01 -1.53252600185365e+01 -3.46104394612946e+00 1.45093226502529e+01 1.20907019574364e+00 -1.71373819420545e+01 1.41764715921426e+01 -1.68683815521483e+01 -1.32971182042583e+01 1.30162346188382e+01 -8.97593674013769e+00 8.06560860811538e+00 1.86402588647899e+01 5.50219796313324e+00 -2.27945224347969e+01 1.54446841055022e+01 
3 -1.07879635195592e+00 7.05083705942307e+00 -2.04774159555588e+00 8.73545840215201e+00 3.06389869502097e+00 -1.86842214485612e+00 2.43657762956137e+00 -4.63078926910054e+00 2.31214430371318e+00 -9.33525952104768e+00 -4.72695471421637e+00 1.41915359370636e+00 -9.94959070499790e+00 1.42166434794139e+01 -1.41816086402733e+01 9.79899317445877e-01 -1.24986138513997e+01 -1.30847435338074e+01 -1.00514357415861e+01 1.80972628596797e+01 -9.61966463777704e+00 2.95418843353026e+00 -2.12118154802013e+01 -1.81692302986229e+01 -1.97180138227462e+01 -1.31901920312799e+01 -1.71709878491497e+01 -1.16486442047131e+01 -1.36207285904105e+01 -1.13966758885798e+01 -1.46094921444270e+01 7.20565766698644e+00 -1.72644553098528e+01 -2.00228913287326e+01 1.38072483054881e+00 -1.66530935166851e+01 -1.43998879777934e+01 -2.04632998272456e+01 -9.64480997693547e+00 -1.69296296574544e+01 1.78155281075117e+01 -1.52083846561226e+01 -4.72242862305787e+00 -1.58566743967548e+01 -1.14115114532462e+01 -2.08838702274918e+01 1.08943829576617e+01 -1.67034939066220e+01 -7.33692039516485e+00 -1.23269328146360e+01 1.13752042270300e+01 1.13522648372206e+01 -1.48662401467485e+01 1.75610408868338e+01 -1.25926954131694e+01 5.08558489241449e+00 1.57012104450300e+01 -1.50983294292541e+01 -3.48478114188908e+00 1.36202926582590e+01 5.40321637037131e-01 -1.74133639061301e+01 1.36819882480345e+01 -1.74216397474769e+01 -1.35427408389441e+01 1.22614544170842e+01 -8.33062589519770e+00 8.82104145924470e+00 1.86800853005205e+01 4.92121128018924e+00 -2.27082063047971e+01 1.50920706278945e+01 
4 -1.05510582796146e+00 7.03147297822754e+00 -2.13255807821511e+00 8.75456650281194e+00 3.04093568599585e+00 -1.80862131229555e+00 2.45926783903681e+00 -4.68865319454309e+00 2.39816691824282e+00 -9.39330209866919e+00 -4.63776274000354e+00 1.35956898401883e+00 -9.66946864741854e+00 1.42364847335445e+01 -1.40086470850724e+01 1.90790130068464e+00 -1.29556794197507e+01 -1.28651909419759e+01 -9.11256332099986e+00 1.79345602653295e+01 -9.43773690634733e+00 3.57504864731367e+00 -2.17892531220821e+01 -1.79985218682676e+01 -1.97799396375492e+01 -1.31131638317389e+01 -1.61869954617988e+01 -1.13231722045732e+01 -1.33102525845903e+01 -1.16125090484755e+01 -1.39727562545368e+01 6.69374419629566e+00 -1.77933533654349e+01 -1.98526650838412e+01 8.10646821491058e-01 -1.68060693302400e+01 -1.39687353368979e+01 -1.99268956644137e+01 -1.00830320698784e+01 -1.70294222406199e+01 1.73783186371303e+01 -1.57889675176325e+01 -4.24117953415738e+00 -1.62880989622298e+01 -1.23115905825418e+01 -2.03249853399278e+01 1.05644841079142e+01 -1.71864879978139e+01 -7.26916339208281e+00 -1.26146032142081e+01 1.09374537176127e+01 1.14984886194245e+01 -1.49892237300883e+01 1.80630923446605e+01 -1.37383846473359e+01 4.75509679505445e+00 1.65212209223043e+01 -1.51656874455893e+01 -3.04264850553480e+00 1.44848662105046e+01 1.23404883208805e+00 -1.71677085360471e+01 1.34852759101634e+01 -1.76620691072455e+01 -1.42837595767281e+01 1.23653719245481e+01 -8.59754275103512e+00 8.47194477472969e+00 1.88325281770251e+01 5.27046294956647e+00 -2.28884819239957e+01 1.56381658371540e+01 
5 -1.29109847592742e+00 7.08184858178904e+00 -2.13834390720884e+00 8.69608364452015e+00 3.17994627042250e+00 -1.78448731554879e+00 2.50587974895130e+00 -4.59919539726142e+00 2.31100017742978e+00 -9.17955333857424e+00 -4.88890683731246e+00 1.41963290726697e+00 -9.87576976215034e+00 1.39998938789455e+01 -1.43683796913056e+01 1.99764237007820e+00 -1.23265149073335e+01 -1.24668152986135e+01 -1.05657980315584e+01 1.83950800805139e+01 -1.00858622623649e+01 4.93144926837606e+00 -2.17340655119064e+01 -1.77838369460276e+01 -1.89946402997420e+01 -1.31269275883451e+01 -1.64782273219473e+01 -1.17601797756457e+01 -1.34643607904680e+01 -1.15461306053320e+01 -1.47150197984607e+01 7.11832761729619e+00 -1.76205960157862e+01 -2.01161529515745e+01 3.38179690900869e-01 -1.74811514776700e+01 -1.40064037559536e+01 -1.88871100364344e+01 -1.07636042135258e+01 -1.73093258569037e+01 1.69045117553682e+01 -1.53788747802547e+01 -5.09483167280628e+00 -1.59464438925099e+01 -1.26038655505581e+01 -2.12726999812537e+01 1.04719456591682e+01 -1.72684970721679e+01 -6.49918820704956e+00 -1.26253236700216e+01 1.12943478743237e+01 1.15267515545165e+01 -1.52141326844730e+01 1.75923653587463e+01 -1.32524024864489e+01 4.07809940159102e+00 1.62455406890735e+01 -1.51552021979143e+01 -3.72756775545373e+00 1.45348883899061e+01 1.43790667416080e+00 -1.70692868150821e+01 1.37562406169337e+01 -1.69948232221809e+01 -1.41450832558614e+01 1.32718253605664e+01 -8.89570432181644e+00 7.77200219003448e+00 1.90061939790091e+01 4.93724469434597e+00 -2.24763121656819e+01 1.50580394996947e+01 
6 -1.12893194769054e+00 7.02732139372962e+00 -2.11085450748733e+00 8.80542546821363e+00 3.05747452625121e+00 -1.94454882472452e+00 2.20126167210666e+00 -4.68559172900036e+00 2.35686022073332e+00 -9.14816600144512e+00 -4.65226124874269e+00 1.50365662936008e+00 -9.79499370665843e+00 1.38069958923231e+01 -1.40283147255473e+01 1.55101570993729e+00 -1.27640499498385e+01 -1.26799210803606e+01 -9.53279692817326e+00 1.77047183142040e+01 -1.00908810265663e+01 4.30022535810152e+00 -2.16876904118031e+01 -1.78309132599271e+01 -1.99420231462245e+01 -1.21421427037158e+01 -1.64220588148893e+01 -1.22171603551270e+01 -1.31901021613793e+01 -1.15082757671014e+01 -1.43245000781650e+01 7.36707814314147e+00 -1.78409956994308e+01 -2.02520047577500e+01 9.48263821391258e-01 -1.75049873222382e+01 -1.45970313385167e+01 -1.85944513628497e+01 -1.09519601273351e+01 -1.67457893217973e+01 1.69244614123379e+01 -1.60203036548978e+01 -5.27369913872481e+00 -1.57086554600499e+01 -1.32801161817725e+01 -2.08734380263228e+01 1.05588093202473e+01 -1.70114536278805e+01 -6.96109376890259e+00 -1.10810925059035e+01 1.22520007826793e+01 1.12398984676308e+01 -1.49098218091837e+01 1.74899556400375e+01 -1.24933859838674e+01 5.27988920531314e+00 1.69469687324594e+01 -1.51589183238558e+01 -3.38654993868108e+00 1.41392385264051e+01 9.70151222180288e-01 -1.69852509558550e+01 1.42442269696974e+01 -1.69555248881768e+01 -1.33527388054432e+01 1.32384746277296e+01 -7.77078091715779e+00 9.14640581835606e+00 1.96465782762973e+01 5.50520208650910e+00 -2.21174632580372e+01 1.55875269891723e+01 
7 -1.12705952879311e+00 7.05781655527282e+00 -2.19004779737353e+00 8.78600306193034e+00 3.04551935494548e+00 -1.74316919538710e+00 2.45611504713694e+00 -4.67873638808125e+00 2.23316958712207e+00 -9.35831364878901e+00 -4.67326264188747e+00 1.49460219012366e+00 -9.40133867580571e+00 1.34433457109204e+01 -1.41860433757130e+01 1.71873225302332e+00 -1.28932950203698e+01 -1.25013782090853e+01 -9.69750452635298e+00 1.74283993985032e+01 -1.02045896365729e+01 5.86453656783408e+00 -2.23665104530902e+01 -1.74986394325585e+01 -1.87484453111112e+01 -1.28974229814499e+01 -1.59217197886660e+01 -1.13020828852499e+01 -1.32777189389166e+01 -1.14852098157274e+01 -1.44875895562752e+01 7.05127889229018e+00 -1.81025185135853e+01 -2.02037937353990e+01 7.52385979550256e-01 -1.72443946719104e+01 -1.46080734460206e+01 -1.87797032477649e+01 -1.05315773710635e+01 -1.64627426671580e+01 1.57631173705196e+01 -1.49863555895971e+01 -5.27370891790953e+00 -1.61647233240108e+01 -1.26469583817949e+01 -2.08782355818237e+01 1.01802116001568e+01 -1.71291646594687e+01 -6.98363430903280e+00 -1.17853078815163e+01 1.18376507806066e+01 1.11470033376973e+01 -1.49984510267473e+01 1.69480919867582e+01 -1.27320209679261e+01 5.12000512002354e+00 1.69602762393444e+01 -1.48440779214934e+01 -2.93773203772523e+00 1.43088106534275e+01 1.43833108243233e+00 -1.68483137940641e+01 1.37068978671494e+01 -1.70481674340420e+01 -1.34331254169522e+01 1.25234572001884e+01 -7.17207960833230e+00 9.04157863076534e+00 1.91121178928437e+01 5.28732512293391e+00 -2.23109161291106e+01 1.54178601448962e+01 
8 -1.18672071468636e+00 6.96881173439177e+00 -2.34056102666721e+00 8.83444877778641e+00 3.14822218764912e+00 -1.90480479859342e+00 2.42459594721746e+00 -4.68374213666627e+00 2.19864419546693e+00 -9.32433132370715e+00 -4.68808938156475e+00 1.80316899581389e+00 -9.55400247549592e+00 1.37412287737360e+01 -1.45872237648519e+01 2.32555341434427e+00 -1.22078227626850e+01 -1.18729545530913e+01 -1.01218501646520e+01 1.80026687434199e+01 -9.87770421894623e+00 6.19443278882706e+00 -2.23387849354623e+01 -1.78294572177722e+01 -1.93387102503098e+01 -1.28867374030220e+01 -1.48717651657599e+01 -1.09682950271034e+01 -1.33911001621320e+01 -1.18362200408821e+01 -1.45730370981619e+01 6.89487630375545e+00 -1.80720382579968e+01 -2.02525098796160e+01 7.55248625345605e-01 -1.70869591680266e+01 -1.39720835342916e+01 -1.87246968481460e+01 -1.09914868527178e+01 -1.62157382073437e+01 1.68196188636800e+01 -1.42944805997686e+01 -4.75352630940691e+00 -1.62380212274714e+01 -1.27104772239467e+01 -2.08557492638917e+01 9.78970104970052e+00 -1.74404160685561e+01 -6.54248423023962e+00 -1.19520552092909e+01 1.23500833615510e+01 1.09953603297388e+01 -1.43444413757466e+01 1.75543579889367e+01 -1.26854421070476e+01 4.72186931269352e+00 1.66948724259064e+01 -1.47647521821418e+01 -3.56652040091817e+00 1.44402771879748e+01 1.42816067890588e+00 -1.64839891411338e+01 1.39836054341291e+01 -1.63567164885718e+01 -1.37034458506290e+01 1.38631942934798e+01 -7.30417473502336e+00 8.83521563323839e+00 1.86966903994336e+01 5.01158452085180e+00 -2.21228279387034e+01 1.58999556405905e+01 
9 -1.21283318884393e+00 7.02573216060928e+00 -2.16914567064705e+00 8.69650767624980e+00 2.95155706256327e+00 -1.90734613779819e+00 2.42045404573884e+00 -4.60218325287405e+00 2.03554670648141e+00 -9.17068243187284e+00 -4.62697659959697e+00 1.80447714497344e+00 -9.90474127442946e+00 1.39583085918855e+01 -1.41674099904665e+01 1.43089198686144e+00 -1.21201137435195e+01 -1.25330172769470e+01 -1.10608365190715e+01 1.85216675573071e+01 -9.27263593714658e+00 5.47432772421967e+00 -2.25130804878361e+01 -1.79852535614146e+01 -1.88903518811395e+01 -1.29401596292179e+01 -1.55067750817039e+01 -1.11811022545437e+01 -1.36302219254848e+01 -1.19502815963321e+01 -1.46674709814904e+01 6.66647995760728e+00 -1.84270489955662e+01 -1.98769765876308e+01 -1.55790066228651e-01 -1.71998875995472e+01 -1.42720103035036e+01 -1.89384466186315e+01 -9.81303545785298e+00 -1.68874067907689e+01 1.63456171463911e+01 -1.47099474342305e+01 -4.71977311805439e+00 -1.69195387330681e+01 -1.21015236869747e+01 -2.07040792151120e+01 9.15554319695610e+00 -1.80691647287189e+01 -6.54379305127342e+00 -1.21107705642348e+01 1.19014631184916e+01 1.08725335046954e+01 -1.48969191094240e+01 1.72221396314691e+01 -1.21841094062834e+01 5.52879839859019e+00 1.64439470252471e+01 -1.51311599127531e+01 -3.31771780924432e+00 1.49031279384889e+01 1.23426024642771e+00 -1.67875290459567e+01 1.36155291744671e+01 -1.64080150740877e+01 -1.33490684525751e+01 1.39044669950826e+01 -8.16504383207466e+00 8.65958968705133e+00 1.95383219697050e+01 5.11344589116993e+00 -2.28586318466795e+01 1.51499921629062e+01 
