0 -2.09518003652218e+00 7.66413311713298e+00 -1.30737218790846e+00 8.37942189650102e+00 3.86514262762937e+00 -1.96549500378695e+00 3.01379127935930e+00 -4.05134820215630e+00 2.77075347033414e+00 -8.65286656581995e+00 -6.50634335307561e+00 4.70698226983298e-01 -8.18789347460879e+00 -1.82675787642822e+01 -1.06766349733740e+01 1.30685349326741e+00 -1.25584883210936e+01 -1.19945999804545e+01 7.09164579644070e+00 -1.79116623106342e+01 -1.54815971050480e+01 -1.32224176895793e+01 1.65041599332123e+01 -1.62658277857196e+01 -1.59102438505722e+01 8.05638340762025e+00 -1.50172219032400e+01 -2.53769600990613e+01 -8.06017016789777e+00 -1.63180577591678e+01 -1.87984625554524e+01 3.87613275854680e-01 -1.84501131739437e+01 -2.21916592341677e+01 -4.51492640097480e+00 -1.73484102406215e+01 -3.58531761453458e+00 -1.90859251089535e+01 -1.05346711694200e+01 -1.76815413570855e+01 2.03979313164713e+01 -9.73255814773214e+00 -2.07548968783607e+01 1.61994254044864e+01 -1.67677249217095e+01 -3.28902877631822e+01 -6.35489375911133e+00 -1.74997616528768e+01 -2.85064977422448e+01 1.12294792876809e+01 -1.78965910667300e+01 -2.84625432334627e+01 4.96450812650631e+00 -1.95580791923328e+01 -1.01065384115876e+01 2.96256621720072e-01 1.39444139813127e+01 1.07450319338319e+01 -1.43310325020465e+01 1.50762690169477e+01 -1.39124615311825e+01 1.43917078974433e+01 1.09704428329214e+01 -6.41002069491101e-01 -1.81874338963972e+01 1.66779891403588e+01 -1.30921448388937e+01 -1.04472806621936e+01 9.63577711414704e+00 -1.55866569433461e+01 -2.92992069211842e+00 8.31905872995595e+00 -1.16921837021850e+01 2.08376091631529e+01 1.42801527526185e+01 4.99411325815726e+00 -1.69915199089141e+01 1.58533073526490e+01 -5.86965183329695e+00 -1.51719078357606e+01 1.97524852933088e+01 -1.19150310598373e+01 9.14256679904432e+00 1.37509249157600e+01 -2.12142767392930e+01 -1.59539898193537e+01 1.08976846017596e+01 1.09282888804751e+01 -2.66384317663668e+01 1.23907356527481e+01 -2.72996248631156e+01 8.18424623079382e+00 1.03506525171285e+01 -2.27862561062316e+01 -4.55654590463826e-01 1.03863533149520e+01 -2.55086082102337e+01 -5.16866624045224e+00 1.30517924972079e+01 
1 -1.98104314108820e+00 7.69465551954327e+00 -1.54466879702892e+00 8.23648127546214e+00 3.80292130094586e+00 -2.02386453652623e+00 3.17839287748241e+00 -3.96970567919991e+00 2.89501294568934e+00 -8.76405439633713e+00 -6.54730271008681e+00 6.16432779565805e-01 -8.86069956502933e+00 -1.86271889199230e+01 -1.22019637083795e+01 1.15595004985956e+00 -1.23017799020414e+01 -1.16102752037971e+01 7.95461105042524e+00 -1.77010683112960e+01 -1.51940769730293e+01 -1.34521154936089e+01 1.64145630728895e+01 -1.62430695393584e+01 -1.57029775743068e+01 6.94489206919125e+00 -1.50392190865375e+01 -2.48949423737025e+01 -9.08986295118181e+00 -1.63979865229941e+01 -1.84613106482717e+01 3.94141146457425e-02 -1.73318365569273e+01 -2.20959980224865e+01 -4.84351044762555e+00 -1.69560567945748e+01 -3.84541237655261e+00 -1.87057300562084e+01 -9.15356863813107e+00 -1.87604761213508e+01 2.01975248706622e+01 -9.00449293714559e+00 -2.07349963321343e+01 1.56870271247575e+01 -1.64914323499805e+01 -3.19811046796875e+01 -6.83926734592464e+00 -1.65288866621004e+01 -2.80592069741025e+01 1.19387533212723e+01 -1.84479148877490e+01 -2.80981659910870e+01 4.91867252068749e+00 -1.92621820219344e+01 -1.02694944123743e+01 6.78945444035456e-01 1.39003989936274e+01 1.04094486115605e+01 -1.36718150486692e+01 1.50200208491017e+01 -1.36731933849037e+01 1.44689246105701e+01 1.14429534912218e+01 2.71335247833910e-02 -1.82181546231816e+01 1.76950097148260e+01 -1.31455980769085e+01 -1.06568868958569e+01 1.05569342802699e+01 -1.59299345870051e+01 -2.88050407871735e+00 8.39320204372853e+00 -1.15112757649840e+01 2.13324144995356e+01 1.46114227339858e+01 4.99938454928771e+00 -1.62609297093562e+01 1.66915177690707e+01 -5.97841855766205e+00 -1.53485125187931e+01 1.97582397702997e+01 -1.21985101242949e+01 9.10267607211418e+00 1.43660089629650e+01 -2.14271519693015e+01 -1.66493429803092e+01 1.10050270893237e+01 1.15383284275022e+01 -2.66716161474987e+01 1.22517279493557e+01 -2.81815388783217e+01 8.00126442461298e+00 1.21828780831479e+01 -2.29462361849709e+01 -6.11929420241779e-01 9.98443244578764e+00 -2.60554433342653e+01 -5.24664296505117e+00 1.29173530625738e+01 
2 -2.04691798235693e+00 7.69096206498345e+00 -1.28492541914191e+00 8.24048287863683e+00 3.92624855393111e+00 -2.10182299344226e+00 3.13003277296972e+00 -3.83708314702968e+00 2.70267952632422e+00 -8.66865721936981e+00 -6.77623503015499e+00 6.38316697945902e-01 -8.59046850127632e+00 -1.83459206849834e+01 -1.16713710320614e+01 5.56041494403917e-01 -1.26197803487917e+01 -1.14969098331047e+01 7.51937314298029e+00 -1.82670649034469e+01 -1.55962500411690e+01 -1.35364711706288e+01 1.62574897317542e+01 -1.59776488805025e+01 -1.58630817948486e+01 7.35583777443403e+00 -1.52342330153973e+01 -2.57208273536439e+01 -8.62006456363464e+00 -1.70818887865476e+01 -1.87210128104781e+01 -3.81633563141403e-01 -1.77582896436063e+01 -2.28531097768812e+01 -4.60898260168529e+00 -1.75093343240192e+01 -2.51489450106937e+00 -1.89637837759720e+01 -9.87794792192086e+00 -1.88641081589308e+01 1.95323770297997e+01 -8.99107572846536e+00 -2.10017844051023e+01 1.53260794625929e+01 -1.76619807993959e+01 -3.30717873006638e+01 -6.59074884871336e+00 -1.73656085860040e+01 -2.83729609417766e+01 1.19311170469036e+01 -1.80578616008210e+01 -2.76692814576814e+01 3.94756809752253e+00 -2.02270951368908e+01 -9.50504532633608e+00 5.90346786047377e-01 1.37614317601196e+01 1.09375433836860e+01 -1.41890529328064e+01 1.43292909388410e+01 -1.36355050597324e+01 1.46736951223510e+01 1.16215966190077e+01 -7.96296211389922e-01 -1.79493644170147e+01 1.79778688631286e+01 -1.38106029551324e+01 -1.10238970181620e+01 1.11973011272924e+01 -1.56345996065521e+01 -3.33715111967615e+00 8.60243791744460e+00 -1.12939363890728e+01 2.08055648076103e+01 1.43534817591664e+01 4.87992585239042e+00 -1.76255882550080e+01 1.56759117606390e+01 -6.20256586093194e+00 -1.56817230987432e+01 2.01845001063911e+01 -1.15979818987521e+01 9.72634509093865e+00 1.47287278068799e+01 -2.13378587515821e+01 -1.67543479841196e+01 1.01929255084092e+01 1.18545148002612e+01 -2.62257233203180e+01 1.23200365335853e+01 -2.70646888689299e+01 6.90957371757815e+00 1.31153595405256e+01 -2.33457329563748e+01 -1.22307395065489e+00 1.10280212055444e+01 -2.62594924671481e+01 -5.87177853795285e+00 1.38031683919829e+01 
3 -2.02327136528508e+00 7.61192876726166e+00 -1.33665869944861e+00 8.60913223151005e+00 3.69285330724234e+00 -2.02378804563272e+00 3.06838695569472e+00 -3.99847810316568e+00 2.58705925068470e+00 -8.97534634529140e+00 -6.34934147600373e+00 7.12904785618639e-01 -9.44134935059100e+00 -1.76654965155303e+01 -1.22137040437508e+01 6.08842370773115e-01 -1.25263557570854e+01 -1.17458163594117e+01 7.01032164544440e+00 -1.85675218105220e+01 -1.50442464201532e+01 -1.26693471751249e+01 1.69454141068051e+01 -1.57692763184673e+01 -1.53603859342300e+01 7.04687697720529e+00 -1.52423442947783e+01 -2.57673404143290e+01 -7.86912373253114e+00 -1.65672659554934e+01 -1.88502718703517e+01 4.07120708294425e-01 -1.68423510810576e+01 -2.18657408085620e+01 -4.07083923714695e+00 -1.85307234935453e+01 -3.92956916002346e+00 -1.87532425401837e+01 -9.13227577327952e+00 -1.80259807169188e+01 2.04956076499385e+01 -1.00110659370901e+01 -1.96792729314396e+01 1.59585908675433e+01 -1.66535470443602e+01 -3.29529481480736e+01 -5.84389554322431e+00 -1.63546035282160e+01 -2.78771980643058e+01 1.28687109711476e+01 -1.83695598836095e+01 -2.77941245884480e+01 4.46350766089511e+00 -1.93780098631617e+01 -1.00060952225835e+01 7.70436358555697e-01 1.35412764306607e+01 1.06647424095894e+01 -1.42099703612266e+01 1.45364957806895e+01 -1.38893100486661e+01 1.53196259128043e+01 1.11463162033564e+01 -1.19516716564168e+00 -1.78827833472661e+01 1.85278257280104e+01 -1.37911039954267e+01 -1.02940037075785e+01 1.17687393305050e+01 -1.58077740500291e+01 -2.51392431838487e+00 9.38908790431024e+00 -1.11034822001334e+01 2.05500802848224e+01 1.48964310965355e+01 4.82015491802795e+00 -1.68349134982154e+01 1.55557886198671e+01 -6.71727480683488e+00 -1.46755445106737e+01 2.05837139335322e+01 -1.17460920918444e+01 1.00783997278712e+01 1.42414203646134e+01 -2.19178976126576e+01 -1.64352220029618e+01 1.07597106164594e+01 1.12932096393049e+01 -2.74111835250439e+01 1.19444902745422e+01 -2.65512297708836e+01 7.51876522871849e+00 1.06545914025124e+01 -2.30551451565783e+01 -5.63649372756293e-01 1.04959963681842e+01 -2.63098205086337e+01 -5.17142671284237e+00 1.35234184782918e+01 
4 -1.79765188709706e+00 7.60230552558581e+00 -1.29634582095885e+00 8.48896170413856e+00 3.46740584383107e+00 -2.17754396284469e+00 2.99426392352942e+00 -4.03268809149963e+00 2.72959941640647e+00 -8.99038456907176e+00 -6.10198736993552e+00 6.94228405904290e-01 -1.01027968959462e+01 -1.72450523600592e+01 -1.18322721685032e+01 1.98655754304642e-01 -1.25224576315413e+01 -1.12167337333141e+01 6.76135750343961e+00 -1.82124662001277e+01 -1.59795649828435e+01 -1.28971004416612e+01 1.70764490512357e+01 -1.52274726645742e+01 -1.52228837541679e+01 8.22345340328443e+00 -1.47153462880014e+01 -2.56395496535996e+01 -7.50733221199223e+00 -1.66097530382464e+01 -1.81976479493919e+01 1.06163586365299e+00 -1.68861877974106e+01 -2.22294092580375e+01 -3.41418547819949e+00 -1.70556805086286e+01 -4.90247606314778e+00 -1.87741686412317e+01 -9.17603269918119e+00 -1.80146287957418e+01 2.07027720935622e+01 -9.38828082863995e+00 -2.04956932733993e+01 1.67433137302690e+01 -1.53250316074925e+01 -3.25368126534127e+01 -5.11839128772084e+00 -1.65771721060983e+01 -2.90615561973371e+01 1.25640114739574e+01 -1.89603858480704e+01 -2.75354263459811e+01 4.21490054626810e+00 -1.91892136247410e+01 -1.01426326322168e+01 1.07396147966807e+00 1.43908202830483e+01 1.03085638020892e+01 -1.40627560360973e+01 1.50243881293859e+01 -1.39832356878815e+01 1.50575133569341e+01 1.10578022571511e+01 -1.20333685358911e+00 -1.73316612194876e+01 1.89245415681510e+01 -1.33570995418432e+01 -1.01539363121347e+01 1.15314377056034e+01 -1.58738694793868e+01 -2.48246372022833e+00 8.86134526869479e+00 -1.15993650066783e+01 2.16576715656547e+01 1.49783619820145e+01 4.76479459303556e+00 -1.62618041244994e+01 1.53615357354293e+01 -6.88739764231358e+00 -1.41952864132776e+01 2.10571515882402e+01 -1.18320732407334e+01 1.01347541542829e+01 1.42148429511304e+01 -2.09366244985630e+01 -1.52739831930700e+01 1.01137083592951e+01 1.09036222834415e+01 -2.67502213603108e+01 1.22904708345997e+01 -2.68917919484233e+01 8.01595353448701e+00 9.96562372078453e+00 -2.32984625043764e+01 -3.09971598452412e-01 1.04993639908566e+01 -2.67748773928638e+01 -4.83139960157670e+00 1.35034186736833e+01 
5 -1.92406591345042e+00 7.54372989204718e+00 -1.45584168379695e+00 8.62217314749053e+00 3.55803630814408e+00 -2.26003575291296e+00 3.17061311909647e+00 -3.76835554296320e+00 2.78424330943763e+00 -9.16279731615625e+00 -6.37096896998409e+00 8.57904189764852e-01 -1.00558972861400e+01 -1.72546100006793e+01 -1.15647768759353e+01 9.88329485343691e-02 -1.19822810332836e+01 -1.15726321538513e+01 7.32553247446251e+00 -1.86554570224734e+01 -1.54117093424423e+01 -1.30933616962502e+01 1.65317927572499e+01 -1.54664381865619e+01 -1.57409214360740e+01 7.88491107293488e+00 -1.52098542268380e+01 -2.58839902720486e+01 -7.98444677794375e+00 -1.70704905298073e+01 -1.86529386235385e+01 7.06837348603511e-01 -1.71698212625727e+01 -2.25294970067409e+01 -3.62024837620271e+00 -1.75780747881903e+01 -4.08592524796043e+00 -1.86184696253432e+01 -9.17880368460961e+00 -1.79357848085775e+01 1.90563632483253e+01 -9.84941423734713e+00 -2.06025348035530e+01 1.55769581174391e+01 -1.54588423875111e+01 -3.29088110501378e+01 -5.90732320147552e+00 -1.75239128530166e+01 -2.93395291471482e+01 1.21959617229314e+01 -1.87891684731763e+01 -2.73862212759442e+01 3.69488048561644e+00 -1.95113064238449e+01 -1.05673960718459e+01 1.46989540981279e+00 1.43706062550769e+01 1.06075709178994e+01 -1.41289021556194e+01 1.45164528436210e+01 -1.35729898394407e+01 1.41809231660528e+01 1.04638291490955e+01 -1.15232685272482e+00 -1.67050978434226e+01 1.82837374087088e+01 -1.40268806816128e+01 -9.91999621102157e+00 1.11176733519885e+01 -1.59802944732170e+01 -1.93090659086118e+00 9.63167419557439e+00 -1.11490628382053e+01 2.04163123436497e+01 1.45842949494699e+01 5.36644603299865e+00 -1.65904841438701e+01 1.54498739544877e+01 -6.69004550081385e+00 -1.39658425926702e+01 2.04861343798932e+01 -1.15812302257792e+01 9.98818677315348e+00 1.49014764216687e+01 -2.07732449008302e+01 -1.52355498235278e+01 1.01149538048268e+01 1.11205492934773e+01 -2.71145120389247e+01 1.07445441477800e+01 -2.70046625959864e+01 8.35685413931829e+00 1.05286097673490e+01 -2.33572117239929e+01 -1.83984923333968e-01 1.11627682724620e+01 -2.64881837376932e+01 -4.70685011845560e+00 1.38943544676862e+01 
6 -1.87900271999977e+00 7.40423567000847e+00 -1.29672854607389e+00 8.70886950406161e+00 3.73442318083060e+00 -2.20864139388306e+00 2.97489976160454e+00 -3.95622304954914e+00 2.62417230476634e+00 -9.10749145629831e+00 -6.24846839784372e+00 8.17061336754946e-01 -1.02364160609875e+01 -1.69129312976986e+01 -1.14213237238635e+01 2.36573191021780e-01 -1.12370269626415e+01 -1.11466186833255e+01 6.89324189570824e+00 -1.83708615669464e+01 -1.56202277740634e+01 -1.30617814944250e+01 1.66434772186412e+01 -1.55320432368481e+01 -1.52584273850098e+01 7.36738011418506e+00 -1.55657381674285e+01 -2.48839575055097e+01 -7.95839583502580e+00 -1.68040338741342e+01 -1.84325086175769e+01 9.00160982783230e-01 -1.73328970920467e+01 -2.23246791288150e+01 -4.13312574514374e+00 -1.79897572914596e+01 -4.01365887401380e+00 -1.84727666003805e+01 -9.54163288905765e+00 -1.81762872891661e+01 1.95275461219028e+01 -1.01892208577141e+01 -2.04711500889111e+01 1.47429273928166e+01 -1.58697902893692e+01 -3.27706265796724e+01 -7.38607825950450e+00 -1.70472907285705e+01 -2.92482722920798e+01 1.11533845104063e+01 -1.91929999725417e+01 -2.74827270410883e+01 2.75263915804758e+00 -1.99880120659785e+01 -9.96588656721912e+00 6.06070392676994e-01 1.42326064244497e+01 1.05194075369557e+01 -1.45517912355511e+01 1.49854298859061e+01 -1.26616228045134e+01 1.42504912692745e+01 1.07022004112565e+01 -1.40816035279855e+00 -1.79294356913498e+01 1.82953233748043e+01 -1.36381459739145e+01 -1.02641641341878e+01 1.14057546050067e+01 -1.61394831347169e+01 -3.01488498969101e+00 9.89005437303885e+00 -1.02040131982964e+01 1.95863556149590e+01 1.41115399225052e+01 5.68997764895460e+00 -1.75732385609561e+01 1.47835755111962e+01 -6.92828622567948e+00 -1.44859519413333e+01 2.02811564527207e+01 -1.18004382886521e+01 9.12160792991185e+00 1.43596485365164e+01 -2.08932436311953e+01 -1.54533114932691e+01 1.07776960778140e+01 1.19092102980084e+01 -2.77206870718134e+01 1.13446855451737e+01 -2.69022207149091e+01 7.69229085766809e+00 9.56596666185693e+00 -2.33917571119776e+01 -4.46791999418167e-01 1.06724733674240e+01 -2.70568245580557e+01 -5.13054342961983e+00 1.37480313195269e+01 
7 -1.99656241454207e+00 7.42063782745984e+00 -1.25195662688413e+00 8.75818139702383e+00 3.81207385034272e+00 -2.14846865678074e+00 2.93278128932221e+00 -3.85934089530598e+00 2.59380096272387e+00 -9.01556853092078e+00 -6.42045684454818e+00 7.50203545647437e-01 -9.77723410202331e+00 -1.74355558438215e+01 -1.09987550981386e+01 2.62100812169916e-01 -1.14105849439898e+01 -1.16444166140495e+01 7.21902280775590e+00 -1.76144634248224e+01 -1.54036539486338e+01 -1.35472246453214e+01 1.66938008910268e+01 -1.55974576614297e+01 -1.50255447879575e+01 7.10594027310600e+00 -1.51718989989078e+01 -2.47446691591638e+01 -7.52585862282939e+00 -1.77901580556192e+01 -1.81876636317506e+01 7.05910665500026e-01 -1.76021710009797e+01 -2.21650645288998e+01 -3.62065664631815e+00 -1.77568247368395e+01 -4.06918964209304e+00 -1.93402774255306e+01 -9.80564598747336e+00 -1.85310862627779e+01 2.08168307437217e+01 -9.79494382933578e+00 -2.07165666073720e+01 1.48738807932446e+01 -1.58746768119896e+01 -3.27560501275164e+01 -7.21619172160995e+00 -1.78893559086029e+01 -2.98099813322139e+01 1.06602766853121e+01 -1.92609629009960e+01 -2.72340523781526e+01 3.22610610025457e+00 -1.98578848175658e+01 -9.79369450625429e+00 6.79473606770982e-01 1.40163910087469e+01 1.01379988621036e+01 -1.41115679702850e+01 1.55411541254951e+01 -1.37268437586129e+01 1.36908904090088e+01 1.14579441372300e+01 -2.52953904649544e+00 -1.80608269826170e+01 1.85730047333617e+01 -1.37437262000181e+01 -1.01091293417163e+01 1.14687939933541e+01 -1.60598565531287e+01 -2.33541193228742e+00 9.96045292619999e+00 -1.10893612686768e+01 2.02940284922411e+01 1.51026972457316e+01 4.75078771702612e+00 -1.71344302863290e+01 1.50456678718067e+01 -7.63109829175806e+00 -1.45643053575834e+01 2.04690736829666e+01 -1.21858459243565e+01 8.73675065736155e+00 1.46088761581554e+01 -2.12056835577621e+01 -1.54386654638996e+01 9.62403713801387e+00 1.12770310811425e+01 -2.75130319846324e+01 1.14498226637632e+01 -2.82646343592085e+01 8.37758948974247e+00 1.04396422082376e+01 -2.32132192918764e+01 -9.79701280748287e-01 1.04902309238619e+01 -2.67828974477402e+01 -6.25747858534224e+00 1.34059892426720e+01 
8 -1.97330692791342e+00 7.63576765734740e+00 -1.29089472829955e+00 8.46769672971783e+00 3.60465631205626e+00 -2.12542988815693e+00 3.08735519828218e+00 -4.04496816914491e+00 2.72060177843980e+00 -8.90381050591517e+00 -6.24666029114514e+00 6.49329010083619e-01 -1.02373388553320e+01 -1.68774085364233e+01 -1.16163336628955e+01 6.77759601801508e-01 -1.16057023668046e+01 -1.17933417086009e+01 6.25482942201415e+00 -1.77986196555082e+01 -1.53696632472388e+01 -1.36432408025795e+01 1.71988954001923e+01 -1.54268015513774e+01 -1.57501204582869e+01 8.60511819485261e+00 -1.59110820137690e+01 -2.47792251227454e+01 -8.54583864031166e+00 -1.71193489931706e+01 -1.84287374710907e+01 1.51141015845382e+00 -1.78697589361618e+01 -2.19365943341347e+01 -3.83049366212668e+00 -1.81425880116168e+01 -4.22647538461842e+00 -1.88027351775267e+01 -9.98720820545719e+00 -1.81826154355237e+01 2.05420294919849e+01 -9.88358719991677e+00 -2.09418359829832e+01 1.70453800037078e+01 -1.63965323314465e+01 -3.23291361864937e+01 -7.63735377028614e+00 -1.78154619898126e+01 -3.01341650217125e+01 1.14193629705286e+01 -1.83856918601587e+01 -2.66185247692828e+01 2.91290535721953e+00 -2.01931913785160e+01 -9.73808796693125e+00 5.89389183095200e-01 1.36104649752333e+01 1.03533113410536e+01 -1.48940044529640e+01 1.54303042477546e+01 -1.38329218100974e+01 1.42838152632512e+01 1.05037451117570e+01 -1.32425548124221e+00 -1.74494433792234e+01 1.84635303012909e+01 -1.31859149586149e+01 -1.04534608155166e+01 1.09052697759128e+01 -1.56381568424901e+01 -2.52009722349236e+00 9.27367194109200e+00 -1.07327954427465e+01 1.99413029473295e+01 1.47293150724810e+01 5.81055768288914e+00 -1.77624172726093e+01 1.50337976385072e+01 -6.61935482226250e+00 -1.51051236968997e+01 1.99729509660548e+01 -1.19080695149805e+01 9.65731867111592e+00 1.39320294512490e+01 -2.10456987232172e+01 -1.45219904430810e+01 8.89667782191619e+00 1.20234724096891e+01 -2.78888898914182e+01 1.18274490307717e+01 -2.79714220801857e+01 8.71281952878107e+00 1.08184887176636e+01 -2.27324101660479e+01 -8.48047880033191e-01 1.08116742941853e+01 -2.64452524262771e+01 -5.79892020294072e+00 1.32633618122202e+01 
9 -1.96811516451427e+00 7.16563379089195e+00 -1.37658045257347e+00 8.61655802871242e+00 3.52932958487308e+00 -2.01341277917226e+00 3.01894456690008e+00 -3.80004083749020e+00 2.59700517853101e+00 -8.98525820516978e+00 -5.99414210046582e+00 7.28464651990819e-01 -1.07884285369276e+01 -1.59347379120554e+01 -1.07341960419167e+01 4.47474662277529e-01 -1.09728869881008e+01 -1.12668482529126e+01 6.89447817214057e+00 -1.84388750794852e+01 -1.58234972163992e+01 -1.31222783771927e+01 1.70758580816808e+01 -1.53383658454388e+01 -1.58225213020766e+01 8.39063632181753e+00 -1.52754824052981e+01 -2.49870941305754e+01 -7.69193153363162e+00 -1.70097122264888e+01 -1.89114709617091e+01 1.01776301620661e+00 -1.79887612210226e+01 -2.19962154840859e+01 -3.54520490948650e+00 -1.72614838054827e+01 -4.29063388102444e+00 -1.91700323443269e+01 -9.30038956293156e+00 -1.76988649785269e+01 2.00894335007279e+01 -9.53205108894988e+00 -2.04146415680929e+01 1.70480448972267e+01 -1.60193280305789e+01 -3.25582446689543e+01 -6.55036209019790e+00 -1.80217913176100e+01 -3.07078599680953e+01 1.19958093908631e+01 -1.85681099644457e+01 -2.65699855566713e+01 3.46933388813465e+00 -1.94269382440867e+01 -1.00522882097391e+01 4.80468588461573e-01 1.49824485625312e+01 1.03459918681211e+01 -1.41318098888001e+01 1.53069150458495e+01 -1.30414764331812e+01 1.47956833251779e+01 1.12892923997361e+01 -2.66551778552575e-01 -1.73814170240097e+01 1.94557458400226e+01 -1.36405808073794e+01 -1.00357662549566e+01 1.15545385163661e+01 -1.64852771713462e+01 -2.73577433347788e+00 9.97692622569834e+00 -1.00626308845632e+01 1.98660990133663e+01 1.53470772291428e+01 5.72970943744171e+00 -1.67154355499705e+01 1.61144175510120e+01 -5.68978828289202e+00 -1.45606524353636e+01 2.09421279445827e+01 -1.15911500188765e+01 9.83252080733606e+00 1.48821817370596e+01 -2.25611075536662e+01 -1.49551346795031e+01 9.63798417013336e+00 1.07443761953310e+01 -2.79736734424646e+01 1.20451692440422e+01 -2.73682480799269e+01 8.99240976948816e+00 1.00096305072227e+01 -2.34381707387864e+01 -3.78341004671112e-01 1.21589110105199e+01 -2.61397726594943e+01 -4.61418667213391e+00 1.41593715297926e+01 
