0 -2.36258896788747e+00 6.96308054272732e+00 -1.96219053069685e+00 8.43088665586529e+00 3.25078312305489e+00 -2.58032015010865e+00 3.00371386788108e+00 -4.35953912349662e+00 1.92978413574247e+00 -8.46376862830987e+00 -5.06635154056228e+00 2.34531728521943e+00 -1.20706351560275e+01 1.78064197109633e+01 -1.16726325671515e+01 -3.19852538936705e+00 -1.34302813504316e+01 -1.57774033540851e+01 -1.57223135487677e+01 1.08245109721415e+01 -1.51651440533182e+01 1.05268620078028e+01 -2.85417186602173e+01 -1.50044158393165e+01 -1.84287223823344e+01 -1.73548989726559e+01 -1.78191074786281e+01 -1.62758774699345e+01 -1.59052304142452e+00 -1.57414786901016e+01 6.45368719468610e+00 -1.79122277160327e+01 -1.73763343143880e+01 -1.26812193430244e+01 -1.90668583801531e+01 -1.81299285497887e+01 -2.18281336634081e+01 -6.30153641866073e+00 -1.67606407603142e+01 -2.02454562089692e+01 4.64160772201913e+00 -1.75501181373699e+01 -3.59598290717518e+00 -1.84696536684240e+01 -1.75969622653560e+01 -2.23433906314600e+01 1.25254127293952e+01 -1.30338856002257e+01 -2.66278802989296e+01 -1.34608330718972e+00 -1.85735385161995e+01 -9.19479288293375e+00 7.34045078923797e+00 1.49214662815425e+01 1.51029990573831e+01 -1.72507064329884e+01 1.50924002951736e+01 -2.33844460403744e+00 -1.19173665121061e+01 1.84657376611073e+01 -4.01068666479370e+00 -1.37833642104905e+01 1.18577780465517e+01 -1.95082320589453e+01 -3.70439790448420e+00 1.13621586677288e+01 4.38746626124142e+00 -1.74233235992093e+01 1.22179253024781e+01 -1.77915761776829e+01 -1.39239064966215e+01 1.28211392888935e+01 -1.53094545554621e+01 5.17687609188894e-01 1.12622821387127e+01 1.35731014826250e+01 -2.31385662009033e+01 1.34108930152021e+01 5.29398413940175e+00 -2.27669482757566e+01 1.22602145336665e+01 -2.10632546231478e+01 3.63124609067046e+00 1.28968319946320e+01 
1 -2.21301113978048e+00 7.11838257354658e+00 -1.93689780886832e+00 8.47162918899998e+00 2.92627002659470e+00 -2.61948907148357e+00 2.91027686451421e+00 -4.40971844093968e+00 1.78218128754183e+00 -8.54585623179221e+00 -4.85356693606987e+00 2.49124168481690e+00 -1.17522684702816e+01 1.83014473147666e+01 -1.14751785341273e+01 -3.17688939421867e+00 -1.37702643145096e+01 -1.52122392737249e+01 -1.53881126459521e+01 1.04265190762524e+01 -1.50784907294096e+01 9.13096916100537e+00 -2.86900549026673e+01 -1.51290881961150e+01 -1.92629142998955e+01 -1.74456345733014e+01 -1.75893570922238e+01 -1.69861271503576e+01 -1.57987148914403e+00 -1.48995069237579e+01 6.34399748956466e+00 -1.87135225470128e+01 -1.73971832826922e+01 -1.21878104276289e+01 -1.98560207104444e+01 -1.79454598021199e+01 -2.25142273156153e+01 -6.97556020917851e+00 -1.59962925341245e+01 -2.04736236146928e+01 4.51556748356875e+00 -1.76912395378828e+01 -3.93411105904211e+00 -1.85526890936369e+01 -1.74613549098692e+01 -2.24470944016181e+01 1.29271609436167e+01 -1.28289985965428e+01 -2.70836452600628e+01 -9.87033510949029e-01 -1.83045577809531e+01 -8.87494284731327e+00 8.17998818155027e+00 1.47155446994719e+01 1.46964068619667e+01 -1.74379143970022e+01 1.45644486688773e+01 -2.34704290394734e+00 -1.13151068605187e+01 1.85588117521392e+01 -4.73085710076932e+00 -1.39201765705742e+01 1.20006586171797e+01 -1.86756469922924e+01 -3.12732907180236e+00 1.15615115437339e+01 4.32519823622840e+00 -1.74850169330066e+01 1.17980711427905e+01 -1.72817850647413e+01 -1.35618858413123e+01 1.22408505975347e+01 -1.55365650970795e+01 1.12817713666448e+00 1.15072045776150e+01 1.38583943571527e+01 -2.32465421657305e+01 1.36714002786190e+01 5.84980095197874e+00 -2.32898835729904e+01 1.18947506117220e+01 -2.12680491842313e+01 3.71520187436057e+00 1.26157420251286e+01 
2 -1.79724027925172e+00 7.02339580303020e+00 -1.94092102350768e+00 8.53427294066458e+00 2.94128798479986e+00 -2.26806490804210e+00 2.56782302350709e+00 -4.42343620940892e+00 1.74309576133435e+00 -8.65363146881463e+00 -4.77436422458803e+00 2.20401881369275e+00 -1.23013519723913e+01 1.87320238881076e+01 -1.09363502946547e+01 -3.56581492877689e+00 -1.34447601570626e+01 -1.52625361151828e+01 -1.60416647935503e+01 1.05901620131916e+01 -1.50478641081803e+01 8.95682652285668e+00 -2.84412546339661e+01 -1.53490440752744e+01 -2.00780679399371e+01 -1.80245116089515e+01 -1.73822729303468e+01 -1.70332456396925e+01 -1.66303285009354e+00 -1.62232308470564e+01 6.74761326527451e+00 -1.77488219995544e+01 -1.69557906431208e+01 -1.33808920198813e+01 -1.86488702942607e+01 -1.77980003676232e+01 -2.23625472791961e+01 -5.82381835947332e+00 -1.61613768845990e+01 -1.95660055882845e+01 3.80854232911794e+00 -1.81931204626224e+01 -4.01251410197692e+00 -1.84997642472163e+01 -1.76085855907446e+01 -2.24319991815509e+01 1.22316125678455e+01 -1.31973649829269e+01 -2.72293014834395e+01 -1.22805349395351e+00 -1.87412344875699e+01 -9.13664421131978e+00 7.52319978065218e+00 1.43930345865646e+01 1.57241159258849e+01 -1.69430249132729e+01 1.55191408672845e+01 -3.17699231225241e+00 -1.11575338817174e+01 1.84593049519320e+01 -5.38224952313936e+00 -1.39618524971075e+01 1.12961214771562e+01 -1.87575247287777e+01 -3.33902142820438e+00 1.23492163869520e+01 3.74778160873577e+00 -1.74916232451599e+01 1.12597521837532e+01 -1.69435855705872e+01 -1.30204574782598e+01 1.29212705114360e+01 -1.51311300134621e+01 4.80659195921330e-01 1.20783602876837e+01 1.31672300682812e+01 -2.27371259050749e+01 1.26672954417036e+01 5.10981960332138e+00 -2.31889518085717e+01 1.10411758845114e+01 -2.05442910990170e+01 3.30924886749614e+00 1.30264559062792e+01 
3 -2.08258108261337e+00 7.05760038548203e+00 -2.10156179452131e+00 8.44046011760981e+00 2.93625202076604e+00 -2.51708565072580e+00 2.90795381382258e+00 -4.40910700264603e+00 2.14384972168641e+00 -8.62603813229185e+00 -4.81157560450862e+00 2.21520997117264e+00 -1.22251806233127e+01 1.86891684029159e+01 -1.14606128419385e+01 -3.00801133695473e+00 -1.33502852294123e+01 -1.51282433813621e+01 -1.63396596707933e+01 1.09132514228530e+01 -1.47712688807779e+01 9.52035735099493e+00 -2.81626618278189e+01 -1.56519918998841e+01 -1.99960696001986e+01 -1.73902503355935e+01 -1.77130430770890e+01 -1.66687334451464e+01 -1.31434135183638e+00 -1.58736268589726e+01 6.41407007932264e+00 -1.84068637040170e+01 -1.73541704907814e+01 -1.33657221035750e+01 -1.93536361628409e+01 -1.83568851183534e+01 -2.24227579234955e+01 -5.51304121369249e+00 -1.60136835062825e+01 -2.00601336235019e+01 4.46093866829366e+00 -1.82847557410133e+01 -3.98115367111033e+00 -1.84745533585103e+01 -1.80832769369335e+01 -2.22452497363510e+01 1.30055764078169e+01 -1.24269628156091e+01 -2.70490264559416e+01 -3.02981709710068e-01 -1.89335705549851e+01 -9.05528629788654e+00 7.61859566029485e+00 1.42708823448744e+01 1.50262385387873e+01 -1.73439741960718e+01 1.55731531176158e+01 -2.52095020913350e+00 -1.12493249617582e+01 1.85267919379952e+01 -4.86912173028602e+00 -1.47205851968995e+01 1.13542692205592e+01 -1.80698079694660e+01 -2.89287921483564e+00 1.25871087003298e+01 4.22087705594796e+00 -1.71045866074943e+01 1.25195172636156e+01 -1.70667883414274e+01 -1.21373861875278e+01 1.36270986537033e+01 -1.51106235640843e+01 2.06622817532394e+00 1.23624853663538e+01 1.40642553983591e+01 -2.35940347457294e+01 1.32430975810325e+01 6.85025386598902e+00 -2.25199230528327e+01 1.16356809931612e+01 -2.16398091871801e+01 3.20732264651554e+00 1.23851759667045e+01 
4 -2.12124210729586e+00 6.99544203002619e+00 -1.96187651190100e+00 8.35829335877390e+00 3.10970807567690e+00 -2.30071222965164e+00 2.83669128923705e+00 -4.33744798803871e+00 2.00885686353602e+00 -8.45367986826784e+00 -4.98293025442948e+00 2.01586669593146e+00 -1.24563580944127e+01 1.88413240548213e+01 -1.08650060081773e+01 -3.20086949257265e+00 -1.37211292836095e+01 -1.54460235182107e+01 -1.61551138666495e+01 1.10033454005550e+01 -1.56624136778542e+01 9.26228291620423e+00 -2.82721506580497e+01 -1.61643106173706e+01 -1.91736261445600e+01 -1.75210488655423e+01 -1.78160439735763e+01 -1.77685200736398e+01 -1.11968977891931e+00 -1.59483691660135e+01 6.07844424383058e+00 -1.85465552342373e+01 -1.69268130233307e+01 -1.33392055493574e+01 -1.95001100782844e+01 -1.84479933109323e+01 -2.25502724392819e+01 -5.52422347161026e+00 -1.62468073785632e+01 -2.02349444369480e+01 4.98652293201782e+00 -1.74036474738158e+01 -3.65835019873359e+00 -1.84709699233165e+01 -1.82926641979811e+01 -2.21859475291210e+01 1.37549377249914e+01 -1.22221684871143e+01 -2.77793599158679e+01 -5.67126216073568e-01 -1.89300193321084e+01 -9.03067821526108e+00 7.85419971229072e+00 1.48396063692612e+01 1.56073850291507e+01 -1.72096961904129e+01 1.52431211255738e+01 -2.26182664567887e+00 -1.14321944526011e+01 1.86285349954168e+01 -5.11425068215216e+00 -1.41659233876106e+01 1.11224516993282e+01 -1.83236693879057e+01 -3.15559222309476e+00 1.17044112370488e+01 4.19771510752727e+00 -1.67412408555871e+01 1.18942791582490e+01 -1.60248082603594e+01 -1.23277459030575e+01 1.28032419009544e+01 -1.47897657681138e+01 1.60474465884484e+00 1.19148022164263e+01 1.44034647971929e+01 -2.30343571533577e+01 1.21259974560655e+01 6.73521761443398e+00 -2.20055459598073e+01 1.03877078361116e+01 -2.10715268427906e+01 3.43889478209065e+00 1.27603693110952e+01 
5 -2.22510778165775e+00 7.28544047587422e+00 -1.87299515806927e+00 8.47429753274628e+00 3.07071371246769e+00 -2.35043615760827e+00 2.76109402468710e+00 -4.43738433033830e+00 1.84772722430603e+00 -8.40541540492665e+00 -5.10502777143259e+00 2.12941997009094e+00 -1.19865878301283e+01 1.93030540783204e+01 -1.07892428194486e+01 -2.87590051094947e+00 -1.35003639053564e+01 -1.57843253573699e+01 -1.63147412485071e+01 1.04891243782760e+01 -1.46721157595862e+01 9.07331105565664e+00 -2.76496033934755e+01 -1.55947781912727e+01 -1.86328876170180e+01 -1.76021121351420e+01 -1.81722427991280e+01 -1.69915342518964e+01 -1.29688678314813e+00 -1.46573622804967e+01 6.73868106598244e+00 -1.79577745219140e+01 -1.74717848027945e+01 -1.23926709936992e+01 -1.90183164125057e+01 -1.86760281620759e+01 -2.22801047793991e+01 -5.10786140669012e+00 -1.64748135063011e+01 -1.99578935557042e+01 4.83552660387918e+00 -1.73486378154146e+01 -2.92356357961699e+00 -1.87147157812935e+01 -1.84309552524081e+01 -2.22094817297366e+01 1.26646494341200e+01 -1.17519177215132e+01 -2.72176024371577e+01 -4.51135222888009e-01 -1.94628434562598e+01 -9.05734962675122e+00 7.72816642659354e+00 1.47670380910593e+01 1.50929856251802e+01 -1.73067685329228e+01 1.54655928375428e+01 -2.02351424131396e+00 -1.12977571434478e+01 1.88872799178178e+01 -4.90890136719389e+00 -1.40003501929819e+01 1.15046585257542e+01 -1.80042669734564e+01 -3.47261941741109e+00 1.18795670085194e+01 4.29787927773123e+00 -1.72709291251564e+01 1.17645865750206e+01 -1.67300037582262e+01 -1.25529517619147e+01 1.36613303174196e+01 -1.48209672769847e+01 7.56777192424169e-01 1.22009421834825e+01 1.42829256237811e+01 -2.32547900939325e+01 1.27566905850939e+01 7.04671251721164e+00 -2.26689068443224e+01 1.11493361344684e+01 -2.14550550085896e+01 3.30118106868099e+00 1.16341204969174e+01 
6 -2.18134112665933e+00 7.10847179333160e+00 -1.85772651533417e+00 8.36020595781731e+00 3.14335651346529e+00 -2.26242951243815e+00 2.83733398986586e+00 -4.22797566306109e+00 1.92946532647116e+00 -8.40482662181661e+00 -5.20767956184418e+00 1.96226962327154e+00 -1.14472448334235e+01 1.93549185498708e+01 -1.09940519129065e+01 -3.67237904365389e+00 -1.37687623759413e+01 -1.67041533976268e+01 -1.63864358707038e+01 1.09358239683115e+01 -1.54593901778255e+01 9.12208223973050e+00 -2.77547695772801e+01 -1.64919028773392e+01 -1.85467160596741e+01 -1.80332351065563e+01 -1.84492500914387e+01 -1.67262647825637e+01 -5.73607449764120e-01 -1.53855274818990e+01 6.72820599224680e+00 -1.81642745280525e+01 -1.74832548602253e+01 -1.28359431848131e+01 -1.98134361781090e+01 -1.90776667370065e+01 -2.21265363655457e+01 -4.95237207712606e+00 -1.73617896129310e+01 -2.03484568279646e+01 4.45178753230101e+00 -1.85348000736965e+01 -3.92241795298551e+00 -1.85371578597999e+01 -1.89666254102369e+01 -2.24247438646572e+01 1.29033187098133e+01 -1.30148169143771e+01 -2.70836539108994e+01 -1.21634426250120e+00 -1.98784156215313e+01 -9.70831420832300e+00 7.65803953509940e+00 1.46918873101542e+01 1.51208400084706e+01 -1.74202800286545e+01 1.56646195663013e+01 -2.73437327863958e+00 -1.07966880062204e+01 1.81185024542907e+01 -4.51852773475730e+00 -1.40554858501532e+01 1.13822409711791e+01 -1.82134116716066e+01 -4.12304305817858e+00 1.17129716885033e+01 4.57092450956603e+00 -1.67942893739169e+01 1.13614141471994e+01 -1.69001195147040e+01 -1.29608020274931e+01 1.35074257115095e+01 -1.46660899287026e+01 4.50294455623537e-01 1.18082350109345e+01 1.44318619816501e+01 -2.27617670878700e+01 1.24962757225446e+01 6.59908856626954e+00 -2.22016029706549e+01 1.05287718561531e+01 -2.19697768675553e+01 2.28499358968615e+00 1.16270487625069e+01 
7 -2.34872434115169e+00 6.99841677692306e+00 -1.88583193760616e+00 8.37679893994572e+00 3.16101637167160e+00 -2.60061912352389e+00 2.99559524083378e+00 -4.32196818548019e+00 1.97736834779833e+00 -8.41828146045055e+00 -5.04673180405540e+00 2.25676934466217e+00 -1.17011076203663e+01 1.91241065590122e+01 -1.14618077867414e+01 -3.27612962898667e+00 -1.40030885939145e+01 -1.65973197888832e+01 -1.55926209230778e+01 1.07080920831021e+01 -1.53406678646669e+01 9.34260656987054e+00 -2.78876360443358e+01 -1.55228001328672e+01 -1.89526094447251e+01 -1.77840033606375e+01 -1.77032427378774e+01 -1.60952825363366e+01 -1.50718558805873e+00 -1.54653153593558e+01 6.73817392061497e+00 -1.80772310377157e+01 -1.68906236048713e+01 -1.21330879091585e+01 -1.96043408148283e+01 -1.92662160513620e+01 -2.19978518527543e+01 -5.52037396276820e+00 -1.74045711274573e+01 -2.00019013110174e+01 4.91612983582888e+00 -1.79095646612768e+01 -3.44967677328462e+00 -1.85750819526830e+01 -1.90881431185202e+01 -2.25899692583875e+01 1.37845564792698e+01 -1.32475306283081e+01 -2.64945551002171e+01 -5.08343745856681e-01 -2.04032294035794e+01 -9.33952098542986e+00 7.74911575486431e+00 1.51636751944061e+01 1.50567947252825e+01 -1.69573207781979e+01 1.49280600473658e+01 -2.77747037391102e+00 -1.05784637540538e+01 1.87076508051610e+01 -4.67190714965232e+00 -1.40654652038877e+01 1.18735873556903e+01 -1.79622041860572e+01 -3.66057406939077e+00 1.18366839328097e+01 4.73177711059894e+00 -1.69761422616317e+01 1.12372587890173e+01 -1.62901489504681e+01 -1.26072791981252e+01 1.31400453268523e+01 -1.50965082148660e+01 5.83971030498455e-01 1.23831321519138e+01 1.46252600408508e+01 -2.27340769413480e+01 1.20806411023710e+01 6.29096386908783e+00 -2.20768728398196e+01 1.06213939832664e+01 -2.19137683126493e+01 2.53255254851794e+00 1.16549214828995e+01 
8 -2.29425196067566e+00 6.92946177687648e+00 -1.73262617560034e+00 8.35662936624855e+00 3.21865809591882e+00 -2.48935878619401e+00 2.96370841758420e+00 -4.11156690764156e+00 2.00103982056331e+00 -8.41766448454423e+00 -5.22838768454563e+00 2.00220059259773e+00 -1.18248930775563e+01 1.84023339441292e+01 -1.15578200355018e+01 -3.14604106756810e+00 -1.41818411350075e+01 -1.59754769787278e+01 -1.61682281300673e+01 1.12746217884078e+01 -1.51042499883040e+01 9.12185358648899e+00 -2.88032826411761e+01 -1.53531382210116e+01 -1.89701907328780e+01 -1.76485751138403e+01 -1.81361151147442e+01 -1.68715296724591e+01 -9.37478523795527e-01 -1.55834671527119e+01 6.88260289024477e+00 -1.77716784794472e+01 -1.69522050482077e+01 -1.30322069593390e+01 -1.94618893076450e+01 -1.86083433694336e+01 -2.20407775329255e+01 -5.85838835835873e+00 -1.72325717469949e+01 -1.99622403694370e+01 4.57368344844429e+00 -1.67679396900398e+01 -3.53027232469881e+00 -1.88446009666518e+01 -1.85615789131652e+01 -2.27701036101941e+01 1.40044875303022e+01 -1.35752216424984e+01 -2.66973487955942e+01 -1.14827071377163e+00 -1.96685875167289e+01 -1.00730002264614e+01 7.23614473315392e+00 1.52340294442068e+01 1.41795976545529e+01 -1.68452141750539e+01 1.48516763561046e+01 -3.13716623210812e+00 -1.07625002289777e+01 1.81304944772619e+01 -4.50368962309354e+00 -1.41358374608807e+01 1.10225448525183e+01 -1.74213508405950e+01 -4.88607889271229e+00 1.16240025233127e+01 5.03851144437277e+00 -1.69915440707508e+01 1.08812926084578e+01 -1.70402013655204e+01 -1.34852272601475e+01 1.30361494388061e+01 -1.47783937078554e+01 -3.13627111014490e-01 1.25478550611683e+01 1.43254363965213e+01 -2.31441150349869e+01 1.22515040283753e+01 7.00820310159984e+00 -2.27094936169568e+01 1.04880611083850e+01 -2.20888370767874e+01 1.64854654250284e+00 1.22281252999623e+01 
9 -2.26019472713579e+00 6.91475550778665e+00 -1.99176515788691e+00 8.51575314801149e+00 3.30356579829948e+00 -2.37068061851492e+00 2.89698056500368e+00 -4.22909174392922e+00 2.06974106601844e+00 -8.53469939023156e+00 -5.19001184378810e+00 2.05199364851220e+00 -1.10850499418764e+01 1.87660418797948e+01 -1.10763519388354e+01 -3.21183723198862e+00 -1.40643803160371e+01 -1.58220148292040e+01 -1.63795065934152e+01 1.04059144924841e+01 -1.55646610337894e+01 9.44516640320933e+00 -2.86222020010976e+01 -1.48702664786122e+01 -2.00274561100753e+01 -1.76560148473336e+01 -1.77003156834989e+01 -1.65396482407566e+01 -1.27921014953556e+00 -1.52072730640390e+01 6.37902653828480e+00 -1.84005480680289e+01 -1.64790579461544e+01 -1.38443813659351e+01 -1.90953910238836e+01 -1.89302995170663e+01 -2.23568328164545e+01 -5.58926025830711e+00 -1.74196555907656e+01 -1.94578343787036e+01 4.96719919621497e+00 -1.70165567188771e+01 -3.98107702817660e+00 -1.88439057729125e+01 -1.86177781154428e+01 -2.28771401077757e+01 1.33522250342171e+01 -1.27184977830704e+01 -2.66265732354241e+01 -5.19654690461113e-01 -1.83502581338186e+01 -9.14977692508749e+00 7.52804123926761e+00 1.50786934461097e+01 1.47192757698339e+01 -1.71743255833508e+01 1.51230543971950e+01 -3.25572611898222e+00 -1.05111251210389e+01 1.81512166490097e+01 -4.71456856290614e+00 -1.40471406553519e+01 1.11881967199075e+01 -1.80837085148692e+01 -3.46919343154921e+00 1.20279841540437e+01 4.75868808629407e+00 -1.70387626399504e+01 1.17573245708474e+01 -1.70848861304403e+01 -1.19814208694499e+01 1.25875143129358e+01 -1.50307864868630e+01 6.30504975610288e-01 1.18799254138577e+01 1.43825052251500e+01 -2.30964581012543e+01 1.17266277855269e+01 6.53711384415914e+00 -2.24937274816897e+01 1.10059379943901e+01 -2.23200350917563e+01 2.79224399035216e+00 1.25269537170529e+01 
