105000 8267.3490 30469.5562 25919.2562 -427176.7615 16929.8027 0.0000 93848.9591 -250770.4661 300.9015 -344619.4252 302.1676 14.2654 1408208.7661 
110000 8257.2334 30209.0587 25875.4295 -427021.6062 16990.2900 0.0000 94244.6416 -250455.7441 302.1702 -344700.3856 302.0280 17.6620 1406981.5449 
115000 8249.8981 30515.2775 25921.7777 -426614.9249 16884.4326 0.0000 94219.9018 -249887.4898 302.0908 -344107.3916 302.4715 -211.3073 1411241.7382 
120000 8099.9734 30376.9154 26029.5527 -426425.3617 17161.1993 0.0000 94402.7428 -249364.9387 302.6771 -343767.6816 303.0509 207.2631 1411245.5494 
125000 8272.3946 30395.1036 25961.9124 -426167.3621 16743.2192 0.0000 94528.0498 -249334.2984 303.0788 -343862.3482 303.1701 -47.6534 1410921.1171 
130000 8246.3708 30255.7278 25804.9728 -426592.8895 16738.6016 0.0000 93999.7402 -250603.7449 301.3850 -344603.4850 302.4035 -59.3815 1410651.5096 
135000 8273.2656 30448.2128 25822.7286 -427520.8789 17314.7224 0.0000 93919.3607 -250750.4185 301.1272 -344669.7792 302.1865 -16.9702 1409541.7751 
140000 8157.6519 30316.8527 25828.4771 -426952.3040 16980.5668 0.0000 94265.5556 -250445.8748 302.2372 -344711.4304 302.0033 33.2318 1409594.1193 
145000 8302.4916 30335.1005 26006.8525 -426777.6979 16481.7841 0.0000 93976.1068 -250747.6014 301.3092 -344723.7082 302.5440 -127.2367 1410099.6732 
150000 8286.1687 30171.7676 25863.5178 -426876.8882 17097.0950 0.0000 94456.9168 -250045.1327 302.8508 -344502.0495 302.3057 -57.1126 1410556.5293 
155000 8188.9617 30378.4414 25836.5332 -426712.0028 16808.6554 0.0000 94205.3120 -250332.2391 302.0441 -344537.5512 302.6735 -104.1636 1409923.6339 
160000 8289.1072 30307.5570 25830.2821 -427005.2392 16605.4621 0.0000 94531.9319 -250468.8261 303.0913 -345000.7580 302.2690 -61.9992 1408829.6805 
165000 8295.9477 30245.1358 25903.9585 -426981.1937 17057.7357 0.0000 94268.5732 -250269.5736 302.2469 -344538.1468 302.5641 -48.1107 1411935.7320 
170000 8212.6109 30315.6904 25887.4455 -427127.0860 16997.5996 0.0000 94061.6167 -250714.1186 301.5833 -344775.7353 302.1792 -32.5605 1408265.0641 
175000 8315.8900 30395.2391 25851.0690 -427529.2394 17041.4791 0.0000 94071.3216 -250878.4269 301.6145 -344949.7485 302.2995 -51.9084 1408781.3672 
180000 8312.1870 30264.7522 25828.4890 -426978.7436 16944.2508 0.0000 94458.3058 -250209.8930 302.8552 -344668.1988 301.8712 -91.3296 1411613.6323 
185000 8162.6842 30317.0358 25906.8256 -426947.2470 16967.7721 0.0000 93870.9388 -250744.6481 300.9720 -344615.5869 302.5203 111.7705 1408933.9974 
190000 8427.5251 30396.2264 25759.1767 -427719.7640 17441.3056 0.0000 94060.9218 -250630.8936 301.5811 -344691.8154 302.4413 -49.3006 1410598.4067 
195000 8315.8995 30185.7250 25791.6849 -427216.5861 16954.2738 0.0000 94435.9748 -250543.9756 302.7836 -344979.9504 301.7796 -285.5563 1407601.4526 
200000 8443.5303 30421.6944 25829.0557 -426866.6135 16637.3695 0.0000 93887.5907 -250660.5566 301.0254 -344548.1473 302.3523 -209.1472 1409794.2872 
205000 8222.1140 30227.8461 25890.1261 -426134.6696 16276.5134 0.0000 94531.0683 -250019.9208 303.0885 -344550.9891 302.2173 -160.8986 1409708.7233 
210000 8212.1713 30522.7753 25833.0130 -426784.2748 16959.9471 0.0000 94144.1447 -250177.9980 301.8480 -344322.1427 302.6807 12.0520 1411908.5646 
215000 8142.4010 30317.1570 25791.9741 -428032.4958 17693.2889 0.0000 94478.4925 -250654.7715 302.9199 -345133.2640 302.1335 354.0038 1405747.5591 
220000 8236.6005 30244.8392 25807.3812 -427009.4082 17218.4579 0.0000 94382.0707 -250162.8732 302.6108 -344544.9439 302.4909 202.1499 1410984.5216 
225000 8273.3988 30506.0347 25775.5443 -426822.6911 17058.9204 0.0000 94529.6310 -249702.2767 303.0839 -344231.9077 303.0610 -13.9909 1408958.7266 
230000 8322.1674 30548.6003 25884.1306 -427082.5823 17040.6676 0.0000 94156.8594 -250183.0291 301.8887 -344339.8885 302.2626 -134.1460 1409058.1894 
235000 8368.5749 30358.7001 25913.4868 -427095.2998 17231.1778 0.0000 93783.9562 -250495.0544 300.6931 -344279.0107 302.5451 -57.2350 1410947.0604 
240000 8295.5112 30420.3717 25850.7111 -426652.1751 16634.1324 0.0000 94666.0491 -249838.0481 303.5213 -344504.0972 302.5590 33.4507 1407354.3579 
245000 8296.1130 30586.3731 25844.5285 -427211.2858 17134.9624 0.0000 94044.1837 -250348.8245 301.5275 -344393.0082 302.7018 -42.8696 1408407.0981 
250000 8226.3083 30262.0728 25933.1768 -426415.7476 16337.4901 0.0000 94593.8874 -250156.6496 303.2899 -344750.5370 302.4025 -247.6126 1408991.3724 
255000 8169.3736 30580.5607 25819.2361 -427130.0842 17399.5457 0.0000 94425.8582 -249782.2777 302.7512 -344208.1359 302.3307 107.9731 1410442.6843 
260000 8172.4817 30339.6725 25761.1569 -426839.2132 17072.1966 0.0000 94431.0244 -250078.5892 302.7678 -344509.6136 302.4235 27.1201 1409256.9289 
265000 8245.9151 30319.3377 25750.9036 -427044.0841 16960.2908 0.0000 94262.0880 -250536.4747 302.2261 -344798.5627 302.3633 -64.5000 1409191.0613 
270000 8295.5363 30314.6240 25754.2148 -427695.7879 17392.2847 0.0000 94436.8424 -250536.6071 302.7864 -344973.4495 302.2170 -102.6982 1409558.1940 
275000 8211.6637 30150.3322 25852.8524 -427444.6882 17545.4754 0.0000 94490.9291 -250213.9889 302.9598 -344704.9180 302.3124 132.8170 1409288.0270 
280000 8131.5032 30273.9742 25933.6524 -427469.0154 17156.4418 0.0000 94185.0318 -250835.3120 301.9790 -345020.3438 302.0397 -35.1443 1406364.5347 
285000 8211.4960 30638.9370 25719.0092 -427179.4550 17112.7210 0.0000 94567.5972 -249970.9911 303.2056 -344538.5883 302.8308 -185.6092 1407889.3029 
290000 8328.8139 30336.5262 25781.7776 -427298.8299 17141.8597 0.0000 94297.3477 -250417.9755 302.3392 -344715.3232 302.5754 -43.8395 1407999.7534 
295000 8123.0302 30244.8068 25811.1138 -426779.2126 16937.1250 0.0000 93866.9299 -250836.6167 300.9591 -344703.5466 302.0492 -137.6013 1411325.8830 
300000 8204.8989 30257.4674 25843.3307 -427183.1888 17259.3575 0.0000 94457.3569 -250193.6146 302.8522 -344650.9715 302.5613 10.5345 1405939.1267 
305000 8213.6956 30323.4453 25813.4414 -426475.9363 16574.2036 0.0000 94122.3895 -250473.2491 301.7782 -344595.6386 302.5194 -103.5424 1406771.5277 
310000 8209.9500 30459.1770 25850.7024 -426956.7061 16937.3680 0.0000 94119.4078 -250419.4134 301.7686 -344538.8212 301.7831 -47.6510 1407262.5934 
315000 8297.5523 30356.4855 25945.2400 -426322.6087 16591.4513 0.0000 94162.9001 -250026.3647 301.9081 -344189.2647 302.2449 -91.7452 1410376.0167 
320000 8124.8928 30281.8999 25824.4822 -426534.3900 17041.9252 0.0000 94033.4100 -250287.1997 301.4929 -344320.6097 302.4338 99.9421 1409316.7725 
325000 8422.5376 30385.2408 25790.0917 -427214.1034 16951.4409 0.0000 94332.9587 -250375.5513 302.4533 -344708.5100 301.9298 -198.3581 1410601.5819 
330000 8341.3262 30160.2986 25906.8586 -427092.5336 16603.6078 0.0000 94081.9259 -251045.3584 301.6485 -345127.2842 302.2913 -175.4367 1408462.9046 
335000 8252.9589 30497.6294 25795.4613 -427259.9785 16844.9184 0.0000 94095.1229 -250815.4035 301.6908 -344910.5264 302.1998 -192.9410 1409232.5996 
340000 8192.4785 30212.9898 25844.7487 -426813.7766 17190.7042 0.0000 94122.9889 -250306.7039 301.7801 -344429.6928 302.4651 117.2483 1405867.0061 
345000 8145.3362 30288.7298 25789.5798 -427033.5210 16787.5384 0.0000 94387.8551 -250652.4116 302.6293 -345040.2667 302.5592 -3.6092 1408433.0351 
350000 8341.3527 30310.7711 25908.8915 -427148.3845 16765.3164 0.0000 94471.0974 -250375.4688 302.8962 -344846.5662 302.3910 -40.0363 1405364.9437 
355000 8241.6748 30040.0663 25854.0340 -427086.3053 16469.0060 0.0000 94264.2562 -251260.3448 302.2331 -345524.6010 301.8944 -81.0107 1405683.5007 
360000 8391.5695 30283.4170 25772.1294 -427669.8813 17401.9735 0.0000 93932.6518 -250903.1566 301.1699 -344835.8084 302.1177 53.7643 1406115.3122 
365000 8253.2538 30354.9756 25853.3320 -426868.3112 16945.3943 0.0000 94281.9240 -250193.3951 302.2897 -344475.3191 302.5428 29.1851 1408411.8538 
370000 8337.9013 30319.5759 25870.6676 -427009.7112 17322.2700 0.0000 94504.5916 -249673.4302 303.0036 -344178.0218 302.2822 32.2456 1408951.1270 
375000 8337.4279 30412.2354 26042.9537 -427213.2800 17112.3925 0.0000 94506.6351 -249837.7538 303.0102 -344344.3890 302.9341 -21.4596 1409615.5968 
380000 8262.6666 30286.6685 25855.4366 -426381.9668 16504.8700 0.0000 94618.6281 -249856.4205 303.3693 -344475.0486 302.6452 -61.7671 1407269.6643 
385000 8273.5054 30648.1447 25840.5643 -427292.3292 17391.2779 0.0000 94178.4437 -250004.5880 301.9579 -344183.0317 302.8204 26.7109 1408189.8208 
390000 8361.0430 30554.5915 25847.9505 -425955.8621 16723.8876 0.0000 94750.3572 -248745.5826 303.7916 -343495.9398 303.1219 44.6026 1410820.2916 
395000 8168.1334 30609.7392 25899.2327 -427528.7921 17390.3704 0.0000 93978.0767 -250513.6316 301.3155 -344491.7083 302.4282 125.8108 1411576.7247 
400000 8240.3817 30100.3095 25851.4104 -427743.9052 17382.3539 0.0000 94315.2529 -250900.6661 302.3966 -345215.9189 301.8452 -139.5281 1408107.4043 
405000 8244.5229 30413.9603 25907.0033 -427005.9883 17253.6989 0.0000 94148.3636 -250042.1080 301.8615 -344190.4716 302.2935 -94.1552 1408851.3744 
410000 8204.8395 30270.2964 25988.1009 -427091.8595 16959.1810 0.0000 94269.5519 -250462.8518 302.2500 -344732.4036 302.8322 82.3170 1407917.0622 
415000 8364.1980 30427.8460 25857.9777 -427119.7078 17361.8863 0.0000 94261.8150 -249902.7045 302.2252 -344164.5196 302.6904 -23.5747 1410014.8979 
420000 8443.9816 30288.4443 25689.5372 -426814.9896 17093.0792 0.0000 94534.5520 -249783.0415 303.0997 -344317.5935 302.4386 -67.4522 1411182.1800 
425000 8312.4638 30323.8706 25931.3577 -427499.7132 17377.9177 0.0000 94350.1336 -250258.3077 302.5084 -344608.4413 303.0011 -10.7712 1408233.0107 
430000 8181.7453 30358.6056 25885.2549 -426319.3839 16568.0357 0.0000 94459.1351 -249889.1216 302.8579 -344348.2567 302.2680 -100.2329 1408923.0367 
435000 8339.9635 30397.9769 25916.2498 -426930.4648 17204.4489 0.0000 93953.2159 -250155.8022 301.2358 -344109.0181 302.5538 -112.1003 1410152.8004 
440000 8348.7067 30417.8767 25779.8767 -426370.5845 16623.8092 0.0000 94124.8155 -250113.7262 301.7860 -344238.5417 302.4479 -188.5094 1411591.2495 
445000 8313.1176 30408.1074 26031.2915 -426584.3367 16660.2383 0.0000 94351.9249 -249852.2726 302.5141 -344204.1975 302.2876 -14.7279 1408449.1363 
450000 8326.1686 30451.4646 25864.7558 -426649.2534 16772.5318 0.0000 94286.5548 -250000.0134 302.3046 -344286.5681 302.7458 -48.6377 1413210.8856 
455000 8393.8946 30364.9145 25932.7550 -426669.1488 16838.9370 0.0000 94599.2663 -249622.1697 303.3072 -344221.4360 302.3812 -10.6215 1410218.5351 
460000 8344.5862 30279.5120 25833.2995 -426822.7637 16788.1463 0.0000 94202.7503 -250433.6843 302.0359 -344636.4346 302.4962 -116.5849 1406172.4318 
465000 8280.4567 30469.9460 25901.6046 -426370.9829 16442.9136 0.0000 94379.0881 -249948.6638 302.6012 -344327.7519 302.7208 -32.4187 1407724.8778 
470000 8175.2951 30099.9615 25836.0078 -426204.3236 16809.6199 0.0000 94404.3398 -249933.7618 302.6822 -344338.1016 302.4646 -43.4637 1411615.3011 
475000 8231.9342 30354.1472 25920.2232 -426977.5112 17093.8815 0.0000 93908.0670 -250485.8424 301.0910 -344393.9094 302.4378 105.0213 1410147.6652 
480000 8316.4195 30280.6662 25855.8664 -427131.2558 17284.6454 0.0000 94419.0097 -250001.7952 302.7292 -344420.8049 302.8221 37.2882 1410004.6309 
485000 8286.1983 30006.5925 25876.4211 -427029.8291 17203.5002 0.0000 94148.3635 -250560.0495 301.8615 -344708.4131 302.0172 21.3846 1410488.9689 
490000 8238.8171 30309.9911 25759.6926 -426683.9875 16615.9906 0.0000 94536.0803 -250305.7191 303.1046 -344841.7994 301.8229 -40.6635 1408490.0238 
495000 8300.6481 30172.7453 25865.0415 -426336.0480 16592.8032 0.0000 94399.5305 -250087.5961 302.6668 -344487.1266 302.5645 -300.7302 1410300.8703 
500000 8288.5846 30443.0854 25897.0115 -427118.3434 16955.6291 0.0000 94463.0362 -250109.7340 302.8704 -344572.7701 302.8795 13.5034 1409553.4478 
505000 8273.6250 30178.0857 25885.1347 -426620.1545 16778.6154 0.0000 94578.3678 -250004.2231 303.2402 -344582.5909 303.1636 114.1030 1408432.7458 
510000 8286.8682 30256.7528 26044.8425 -427561.8350 16984.8151 0.0000 94197.4498 -250808.7851 302.0189 -345006.2349 302.8610 -119.8094 1406594.6694 
515000 8238.2977 30330.3526 25792.4782 -427353.0411 17249.7257 0.0000 94397.7924 -250333.6441 302.6612 -344731.4365 302.4949 18.0891 1409396.7065 
520000 8192.5636 30466.2317 25781.3445 -427476.6832 17196.3245 0.0000 94524.6906 -250361.9242 303.0681 -344886.6148 302.3042 14.6964 1408667.3304 
525000 8265.4040 30252.5599 25846.2499 -426485.8057 16508.5634 0.0000 94663.6631 -249954.9738 303.5136 -344618.6369 302.9459 -291.6282 1408354.4480 
530000 8164.5827 30381.0630 25772.1920 -427177.7439 16981.3348 0.0000 94025.0166 -250906.4022 301.4660 -344931.4189 302.5933 -81.5020 1408557.8109 
535000 8328.7259 30277.6107 25838.7235 -426564.9791 16651.2584 0.0000 94563.6084 -249968.1883 303.1928 -344531.7966 302.1487 -106.4255 1405862.1066 
540000 8248.2341 30275.5218 25705.9283 -426642.5882 16682.3748 0.0000 94440.3112 -250309.2468 302.7975 -344749.5580 302.4315 99.1698 1406212.5498 
545000 8155.8191 30424.7022 25787.0735 -427483.3720 17251.2567 0.0000 94303.6008 -250593.7415 302.3592 -344897.3423 302.2081 37.7861 1407613.4421 
550000 8118.1187 30147.7402 25855.2278 -427347.6803 16940.9220 0.0000 94158.4402 -251148.1804 301.8938 -345306.6205 302.2534 -25.1400 1408080.9789 
555000 8151.9691 30151.6451 25895.1211 -426971.6600 17099.9841 0.0000 94298.0805 -250451.6150 302.3415 -344749.6955 302.4851 -31.2012 1409146.4679 
560000 8318.9956 30506.6177 25835.4751 -427296.2839 17154.8772 0.0000 94229.1824 -250309.0210 302.1206 -344538.2034 302.4970 -66.6805 1410460.6256 
565000 8275.0096 30381.6551 25796.3508 -427177.7765 17056.5538 0.0000 94603.5965 -250086.6780 303.3211 -344690.2745 302.7083 -57.3587 1407418.2785 
570000 8246.6703 30163.1098 25863.2725 -426558.8140 16911.4328 0.0000 94641.2907 -249791.8619 303.4419 -344433.1525 302.2452 -27.2824 1408168.8150 
575000 8202.7260 30438.6966 25917.2914 -427030.3792 16764.9771 0.0000 94233.6335 -250505.1376 302.1349 -344738.7711 302.7275 -73.3948 1409144.3573 
580000 8277.6561 30316.8692 25836.6797 -427112.8997 17262.5764 0.0000 93883.3847 -250546.8223 301.0119 -344430.2071 302.3572 110.9195 1408443.3833 
585000 8186.9717 30149.6562 25906.5573 -426694.7452 17040.6437 0.0000 94395.2758 -250049.3842 302.6531 -344444.6600 302.3115 -1.4263 1409740.4999 
590000 8333.7299 30387.2694 25817.1028 -427204.9909 16928.5973 0.0000 94063.1140 -250705.4337 301.5881 -344768.5477 302.3436 54.1059 1407934.8897 
595000 8233.4378 30114.1581 25832.6253 -426215.8979 16378.9483 0.0000 94288.7700 -250429.5938 302.3117 -344718.3637 302.2279 -60.4091 1408978.4639 
600000 8248.2419 30431.2178 25734.3433 -426254.2862 16663.6353 0.0000 94482.0193 -249760.1923 302.9313 -344242.2116 302.6409 -265.7739 1410608.0618 
605000 8238.7362 30465.1173 25818.8273 -426729.7814 16805.1577 0.0000 94460.0266 -249988.5513 302.8607 -344448.5779 302.5754 86.7752 1408223.5647 
610000 8250.2771 30146.9714 25916.7408 -427399.7256 17284.4685 0.0000 94278.0470 -250529.1993 302.2773 -344807.2463 302.3085 42.2100 1406906.3850 
615000 8186.3699 30126.3445 25773.4839 -427359.4059 16992.1063 0.0000 94474.3733 -250860.6892 302.9067 -345335.0625 302.1937 -187.8904 1409729.6315 
620000 8389.3512 30413.9479 25764.8440 -426684.0989 17011.1316 0.0000 94666.0295 -249448.2383 303.5212 -344114.2678 302.6808 -117.3676 1412006.6362 
625000 8225.3380 30359.8005 25842.6333 -426437.9105 16817.0889 0.0000 94506.8809 -249736.4975 303.0110 -344243.3784 303.0636 62.8743 1408023.3755 
630000 8243.9513 30393.1999 25903.4320 -426953.9911 16775.1903 0.0000 94505.6919 -250188.0807 303.0072 -344693.7726 302.2881 -179.2035 1406481.2883 
635000 8338.3098 30250.2537 25839.1920 -426775.6472 16863.7748 0.0000 94702.4722 -249807.8777 303.6381 -344510.3499 302.7985 -54.2657 1408523.2195 
640000 8355.4162 30379.3701 25918.4331 -426357.1471 16965.4430 0.0000 94197.3313 -249610.6329 302.0185 -343807.9641 302.7593 -13.6742 1409580.2206 
645000 8350.9814 30278.7465 25792.1433 -426699.3162 16973.5720 0.0000 94377.2223 -249989.4566 302.5953 -344366.6789 302.9917 -102.8664 1408147.9651 
650000 8254.8237 30025.2325 25867.7115 -426723.2152 17137.4129 0.0000 94092.6031 -250386.5229 301.6827 -344479.1260 302.9051 -54.8879 1409145.9041 
655000 8225.2649 30289.0974 25805.9019 -427377.2006 17287.1842 0.0000 94358.1270 -250463.4122 302.5340 -344821.5392 302.2103 41.9028 1408327.9262 
660000 8274.3886 30232.1272 25932.2277 -427194.4782 17058.2421 0.0000 94036.7677 -250705.3078 301.5037 -344742.0755 302.2792 42.9434 1409431.9690 
665000 8278.2300 30314.5699 25810.2014 -427134.1069 17203.1358 0.0000 94308.4957 -250226.6651 302.3749 -344535.1608 302.2206 35.2029 1410004.0683 
670000 8237.5481 30362.3953 25808.7138 -427245.4184 17413.4588 0.0000 94025.7578 -250442.6139 301.4684 -344468.3717 302.7540 64.0667 1409143.5243 
675000 8313.2186 30356.6958 25955.6945 -427740.8855 17265.4042 0.0000 94417.9937 -250461.1301 302.7260 -344879.1238 302.2569 -48.1734 1410362.0187 
680000 8229.2967 30394.7716 25765.0588 -427060.3726 17064.3905 0.0000 94443.4221 -250189.7851 302.8075 -344633.2072 302.8822 -80.9304 1410577.5216 
685000 8339.0079 30432.6263 25843.2893 -427001.2248 16778.1974 0.0000 94679.2963 -249952.7187 303.5638 -344632.0150 302.9159 -194.6374 1406705.1678 
690000 8364.6759 30360.3552 25889.5011 -426475.9950 16665.6907 0.0000 94113.5982 -250114.5778 301.7500 -344228.1760 302.7396 42.4144 1408525.3307 
695000 8420.0297 30339.2843 25790.1240 -427086.8519 16853.6507 0.0000 94263.4496 -250474.2411 302.2305 -344737.6907 302.5621 -185.8305 1408976.2045 
700000 8369.3026 30255.1037 25796.0361 -427075.2721 16867.5126 0.0000 94166.7489 -250683.2700 301.9204 -344850.0189 302.4592 -174.2093 1408797.8268 
705000 8220.5365 30253.0668 25712.6698 -427435.6225 17437.1949 0.0000 94209.5786 -250664.5963 302.0577 -344874.1749 301.9893 132.4309 1407769.8081 
710000 8237.9501 30297.3271 25846.6012 -427526.0547 17258.7451 0.0000 94820.6606 -250077.2205 304.0170 -344897.8811 302.4339 48.3554 1406957.4310 
715000 8318.3045 30167.7211 25834.1572 -427373.6675 17165.1927 0.0000 94147.6086 -250717.4936 301.8591 -344865.1022 302.1788 -30.6529 1409486.8784 
720000 8260.4407 30264.2716 25893.0604 -427651.5011 17415.3137 0.0000 93967.7697 -250879.5601 301.2825 -344847.3298 302.2248 -35.4888 1408351.7638 
725000 8260.0781 30394.6297 25817.9682 -427262.8127 17080.3193 0.0000 94346.8720 -250438.2712 302.4979 -344785.1432 301.9108 138.7793 1408133.6310 
730000 8181.8065 30419.3006 25859.6110 -427420.6385 17077.4887 0.0000 94491.0968 -250376.0199 302.9604 -344867.1167 302.6202 -7.7158 1405026.8614 
735000 8350.1198 30502.9936 25771.7224 -426990.5947 16666.0689 0.0000 94249.2539 -250494.6830 302.1850 -344743.9369 302.6957 -51.1722 1405890.3760 
740000 8336.7729 30372.1243 25707.5489 -427335.9543 17152.5373 0.0000 94379.6411 -250430.6916 302.6030 -344810.3327 302.8711 64.5375 1408958.9043 
745000 8112.1007 30220.4169 25755.2774 -427086.7036 17415.4708 0.0000 94424.0977 -250197.3860 302.7455 -344621.4836 302.2176 202.5188 1407906.9289 
750000 8333.3225 30180.8695 25843.7807 -426977.6986 17111.5090 0.0000 94149.1348 -250373.6514 301.8640 -344522.7862 302.2497 -89.9623 1411953.2714 
755000 8181.2577 30453.9327 25769.2313 -427295.5211 17051.4132 0.0000 94093.8687 -250805.4612 301.6868 -344899.3298 301.7080 44.6913 1409205.3030 
760000 8107.8223 30287.2274 25766.9859 -426403.7479 16780.0740 0.0000 94176.8591 -250323.6621 301.9528 -344500.5212 302.6966 -4.9378 1410354.9994 
765000 8400.0022 30325.9991 25827.6993 -426907.9941 17152.3031 0.0000 94094.9620 -250152.4475 301.6903 -344247.4095 302.4367 -31.0331 1411234.2068 
770000 8204.1191 30289.9459 25823.1767 -427498.1983 17318.6158 0.0000 94458.5157 -250437.6090 302.8559 -344896.1247 302.1926 77.2293 1407786.3540 
775000 8271.6710 30282.5592 25857.3007 -427718.7578 17252.4563 0.0000 94241.4845 -250885.3140 302.1600 -345126.7986 302.2146 -33.7756 1407868.5721 
780000 8170.8147 30192.5117 25872.7461 -427396.7598 17205.0536 0.0000 94667.9125 -250324.7894 303.5273 -344992.7019 302.3355 32.0430 1408865.0817 
785000 8200.8723 30381.9332 25778.8691 -426970.8969 16794.2315 0.0000 94566.7250 -250295.6401 303.2028 -344862.3651 302.1688 -177.1139 1411802.0122 
790000 8272.7179 30349.9569 25862.8487 -427798.3787 17447.7676 0.0000 94443.1596 -250462.7230 302.8067 -344905.8826 302.1294 17.8407 1407637.3238 
795000 8228.8825 30397.3094 25863.2810 -426819.6953 17202.5548 0.0000 93798.4820 -250303.9523 300.7397 -344102.4343 302.3715 163.2819 1407855.7766 
800000 8310.4559 30324.1689 25941.3247 -426089.4868 16530.5070 0.0000 94339.1917 -249703.1195 302.4733 -344042.3112 302.3738 -177.9589 1409672.7826 
805000 8200.5463 30412.1300 25862.4051 -427529.6417 17418.4263 0.0000 94329.2151 -250330.5658 302.4413 -344659.7809 302.3915 30.9076 1408645.6084 
810000 8131.9728 30262.3593 25767.6503 -426466.1601 16892.5634 0.0000 94092.7568 -250365.2425 301.6832 -344457.9993 302.2427 38.0846 1406845.0891 
815000 8204.4343 30305.9012 25725.5473 -426671.0818 16882.6169 0.0000 94184.7695 -250397.7386 301.9782 -344582.5082 302.6505 -186.4675 1408979.8975 
820000 8181.7894 30242.2753 25856.6642 -426822.7722 16729.5617 0.0000 94929.9304 -249892.6320 304.3674 -344822.5624 302.7421 82.7779 1410230.5704 
825000 8205.0857 30413.0287 25758.0471 -427603.0669 17325.4520 0.0000 94406.5877 -250510.9510 302.6894 -344917.5387 302.1134 144.1789 1408475.8979 
830000 8221.3539 30257.5332 25802.2555 -427625.5032 17381.1461 0.0000 93545.9238 -251452.7555 299.9299 -344998.6793 301.9171 75.1463 1408168.7130 
835000 8261.6589 30206.7083 25982.6675 -427845.9694 17318.1965 0.0000 94398.1536 -250718.7717 302.6624 -345116.9253 301.8224 -106.0390 1408003.1532 
840000 8251.6154 30091.1983 25854.0405 -426647.2021 16858.8819 0.0000 94465.0048 -250176.3946 302.8767 -344641.3994 302.3781 -30.6018 1410706.9735 
