98 -49.940599999999996 -48.4792 -1.4614 -49.940599999999996 
99 -48.5484 -47.1716 -1.3768 -48.5484 
100 -48.6809 -47.5039 -1.1770 -48.6809 
101 -55.954499999999996 -54.6005 -1.3540 -55.954499999999996 
102 -51.004599999999996 -49.5042 -1.5004 -51.004599999999996 
103 -49.5266 -48.3551 -1.1715 -49.5266 
104 -51.6756 -50.2400 -1.4356 -51.6756 
105 -54.667300000000004 -54.3843 -0.2830 -54.667300000000004 
106 -59.109700000000004 -57.6843 -1.4254 -59.109700000000004 
107 -45.0246 -43.4689 -1.5557 -45.0246 
108 -53.4293 -53.1346 -0.2947 -53.4293 
109 -50.547 -49.1568 -1.3902 -50.547 
110 -38.3721 -36.7471 -1.6250 -38.3721 
111 -47.9729 -46.5005 -1.4724 -47.9729 
112 -54.1251 -53.9040 -0.2211 -54.1251 
113 -56.8511 -57.3145 0.4634 -56.8511 
114 -52.651599999999995 -51.1611 -1.4905 -52.651599999999995 
115 -57.6051 -56.2845 -1.3206 -57.6051 
116 -51.7857 -50.7528 -1.0329 -51.7857 
117 -40.964000000000006 -39.3614 -1.6026 -40.964000000000006 
118 -50.0854 -48.5711 -1.5143 -50.0854 
119 -49.0109 -47.2245 -1.7864 -49.0109 
120 -56.3935 -55.2772 -1.1163 -56.3935 
121 -60.6425 -60.3184 -0.3241 -60.6425 
122 -48.587900000000005 -47.4840 -1.1039 -48.587900000000005 
123 -38.3852 -37.0365 -1.3487 -38.3852 
124 -51.3556 -49.7941 -1.5615 -51.3556 
125 -57.245799999999996 -55.8711 -1.3747 -57.245799999999996 
126 -51.7425 -49.9397 -1.8028 -51.7425 
127 -50.449400000000004 -48.6978 -1.7516 -50.449400000000004 
128 -60.1029 -61.8119 1.7090 -60.1029 
129 -57.3016 -58.8059 1.5043 -57.3016 
130 -53.4116 -52.9519 -0.4597 -53.4116 
131 -60.393 -61.0458 0.6528 -60.393 
132 -50.7029 -49.0849 -1.6180 -50.7029 
133 -49.3902 -48.9598 -0.4304 -49.3902 
134 -46.794700000000006 -44.7642 -2.0305 -46.794700000000006 
135 -57.5123 -55.8973 -1.6150 -57.5123 
136 -49.4478 -46.5400 -2.9078 -49.4478 
137 -56.968900000000005 -54.1865 -2.7824 -56.968900000000005 
138 -50.4545 -48.5319 -1.9226 -50.4545 
139 -57.1498 -55.4548 -1.6950 -57.1498 
140 -54.785599999999995 -53.0712 -1.7144 -54.785599999999995 
141 -60.1935 -58.8838 -1.3097 -60.1935 
142 -43.967600000000004 -42.2364 -1.7312 -43.967600000000004 
143 -53.3413 -51.5472 -1.7941 -53.3413 
144 -62.4961 -65.6686 3.1725 -62.4961 
145 -52.5272 -50.9918 -1.5354 -52.5272 
146 -50.044399999999996 -48.4877 -1.5567 -50.044399999999996 
147 -61.4681 -60.7826 -0.6855 -61.4681 
148 -62.299200000000006 -61.2747 -1.0245 -62.299200000000006 
149 -61.0427 -63.9352 2.8925 -61.0427 
150 -57.427 -55.5072 -1.9198 -57.427 
151 -57.829499999999996 -60.5012 2.6717 -57.829499999999996 
152 -55.7147 -54.7900 -0.9247 -55.7147 
153 -58.3429 -59.6542 1.3113 -58.3429 
154 -57.0319 -56.8193 -0.2126 -57.0319 
155 -46.8585 -45.1869 -1.6716 -46.8585 
156 -59.5293 -61.0648 1.5355 -59.5293 
157 -57.8431 -58.4154 0.5723 -57.8431 
158 -56.251599999999996 -55.2611 -0.9905 -56.251599999999996 
159 -60.7667 -58.7638 -2.0029 -60.7667 
160 -55.179700000000004 -54.6826 -0.4971 -55.179700000000004 
161 -55.1798 -54.6663 -0.5135 -55.1798 
