Frame         Time          Elec          VdW           Nonbond       Total         
469           469000        -4.6466       -0.0444       -4.691        -4.691        
470           470000        -4.6183       -0.049        -4.6673       -4.6673       
471           471000        -3.633        -0.0489       -3.6819       -3.6819       
472           472000        -4.4515       -0.0658       -4.5173       -4.5173       
473           473000        -4.5576       -0.059        -4.6166       -4.6166       
474           474000        -3.9762       -0.0561       -4.0323       -4.0323       
475           475000        -4.007        -0.0562       -4.0632       -4.0632       
476           476000        -4.6838       -0.0748       -4.7586       -4.7586       
477           477000        -5.1769       -0.0639       -5.2408       -5.2408       
478           478000        -4.1483       -0.0497       -4.198        -4.198        
479           479000        -5.0701       -0.0664       -5.1365       -5.1365       
480           480000        -5.4271       -0.0685       -5.4956       -5.4956       
481           481000        -4.2927       -0.0646       -4.3573       -4.3573       
482           482000        -4.2133       -0.0653       -4.2786       -4.2786       
483           483000        -3.7148       -0.0639       -3.7787       -3.7787       
484           484000        -3.9383       -0.0909       -4.0292       -4.0292       
485           485000        -4.1886       -0.094        -4.2826       -4.2826       
486           486000        -3.738        -0.0612       -3.7992       -3.7992       
487           487000        -4.0385       -0.038        -4.0765       -4.0765       
488           488000        -3.8323       -0.0373       -3.8696       -3.8696       
489           489000        -3.3482       -0.0533       -3.4015       -3.4015       
490           490000        -4.5012       -0.0654       -4.5666       -4.5666       
491           491000        -3.9597       -0.0561       -4.0158       -4.0158       
492           492000        -3.2577       -0.0511       -3.3088       -3.3088       
493           493000        -2.7623       -0.0568       -2.8191       -2.8191       
494           494000        -4.3181       -0.0738       -4.3919       -4.3919       
495           495000        -5.0687       -0.066        -5.1347       -5.1347       
496           496000        -2.9149       -0.0647       -2.9796       -2.9796       
497           497000        -4.2791       -0.0625       -4.3416       -4.3416       
498           498000        -2.6759       -0.0475       -2.7234       -2.7234       
499           499000        -3.8036       -0.0765       -3.8801       -3.8801       
500           500000        -4.7093       -0.066        -4.7753       -4.7753       
501           501000        -2.6168       -0.0519       -2.6687       -2.6687       
502           502000        -3.1797       -0.0507       -3.2304       -3.2304       
503           503000        -3.1179       -0.0668       -3.1847       -3.1847       
504           504000        -4.0798       -0.0677       -4.1475       -4.1475       
505           505000        -3.404        -0.0584       -3.4624       -3.4624       
506           506000        -3.1348       -0.0415       -3.1763       -3.1763       
507           507000        -3.7038       -0.0613       -3.7651       -3.7651       
508           508000        -3.32         -0.0605       -3.3805       -3.3805       
509           509000        -4.5425       -0.0565       -4.599        -4.599        
510           510000        -4.0507       -0.0648       -4.1155       -4.1155       
511           511000        -3.3661       -0.0583       -3.4244       -3.4244       
512           512000        -3.1225       -0.0691       -3.1916       -3.1916       
513           513000        -3.2161       -0.0382       -3.2543       -3.2543       
514           514000        -4.6153       -0.0725       -4.6878       -4.6878       
515           515000        -5.4293       -0.0551       -5.4844       -5.4844       
516           516000        -3.1166       -0.0642       -3.1808       -3.1808       
517           517000        -4.365        -0.0535       -4.4185       -4.4185       
518           518000        -3.2673       -0.0493       -3.3166       -3.3166       
519           519000        -3.6624       -0.0495       -3.7119       -3.7119       
520           520000        -3.0903       -0.0429       -3.1332       -3.1332       
521           521000        -2.8081       -0.046        -2.8541       -2.8541       
522           522000        -4.0071       -0.0663       -4.0734       -4.0734       
523           523000        -3.233        -0.0573       -3.2903       -3.2903       
524           524000        -4.1641       -0.0474       -4.2115       -4.2115       
525           525000        -3.1357       -0.0498       -3.1855       -3.1855       
526           526000        -2.7453       -0.0478       -2.7931       -2.7931       
527           527000        -3.0917       -0.0452       -3.1369       -3.1369       
528           528000        -2.9442       -0.0604       -3.0046       -3.0046       
529           529000        -3.6758       -0.0424       -3.7182       -3.7182       
530           530000        -3.3164       -0.0584       -3.3748       -3.3748       
531           531000        -2.9939       -0.0729       -3.0668       -3.0668       
532           532000        -2.6016       -0.0566       -2.6582       -2.6582       
533           533000        -3.7844       -0.0584       -3.8428       -3.8428       
534           534000        -1.9569       -0.0543       -2.0112       -2.0112       
535           535000        -3.1747       -0.0681       -3.2428       -3.2428       
536           536000        -3.8411       -0.0717       -3.9128       -3.9128       
537           537000        -2.936        -0.0559       -2.9919       -2.9919       
538           538000        -2.9104       -0.0505       -2.9609       -2.9609       
539           539000        -3.5237       -0.0637       -3.5874       -3.5874       
540           540000        -2.9697       -0.0575       -3.0272       -3.0272       
541           541000        -3.0204       -0.0497       -3.0701       -3.0701       
542           542000        -3.7333       -0.0544       -3.7877       -3.7877       
543           543000        -5.3438       -0.0617       -5.4055       -5.4055       
544           544000        -3.7428       -0.08         -3.8228       -3.8228       
545           545000        -3.4375       -0.0607       -3.4982       -3.4982       
546           546000        -3.3955       -0.0541       -3.4496       -3.4496       
547           547000        -4.0796       -0.0635       -4.1431       -4.1431       
548           548000        -4.2068       -0.0685       -4.2753       -4.2753       
549           549000        -4.3609       -0.0634       -4.4243       -4.4243       
550           550000        -3.7697       -0.0596       -3.8293       -3.8293       
551           551000        -3.5487       -0.0602       -3.6089       -3.6089       
552           552000        -2.7952       -0.0422       -2.8374       -2.8374       
553           553000        -2.1439       -0.0293       -2.1732       -2.1732       
554           554000        -5.9747       -0.0613       -6.036        -6.036        
555           555000        -3.5423       -0.0503       -3.5926       -3.5926       
556           556000        -3.8305       -0.0615       -3.892        -3.892        
557           557000        -3.2742       -0.0414       -3.3156       -3.3156       
558           558000        -3.9076       -0.0585       -3.9661       -3.9661       
559           559000        -3.7489       -0.0727       -3.8216       -3.8216       
560           560000        -4.0528       -0.046        -4.0988       -4.0988       
561           561000        -4.4332       -0.0566       -4.4898       -4.4898       
562           562000        -3.9638       -0.0794       -4.0432       -4.0432       
563           563000        -2.7808       -0.0675       -2.8483       -2.8483       
564           564000        -3.1947       -0.0453       -3.24         -3.24         
565           565000        -3.8486       -0.0613       -3.9099       -3.9099       
566           566000        -3.8407       -0.0559       -3.8966       -3.8966       
567           567000        -3.4323       -0.0331       -3.4654       -3.4654       
568           568000        -3.7106       -0.0378       -3.7484       -3.7484       
569           569000        -3.2482       -0.0456       -3.2938       -3.2938       
570           570000        -3.3025       -0.0491       -3.3516       -3.3516       
571           571000        -3.5912       -0.072        -3.6632       -3.6632       
572           572000        -4.1689       -0.0691       -4.238        -4.238        
573           573000        -2.522        -0.0375       -2.5595       -2.5595       
574           574000        -3.2078       -0.045        -3.2528       -3.2528       
575           575000        -2.2502       -0.0635       -2.3137       -2.3137       
576           576000        -3.5128       -0.0545       -3.5673       -3.5673       
577           577000        -1.9653       -0.0637       -2.029        -2.029        
578           578000        -2.0685       -0.0424       -2.1109       -2.1109       
579           579000        -1.979        -0.0625       -2.0415       -2.0415       
580           580000        -2.3179       -0.0486       -2.3665       -2.3665       
581           581000        -1.9493       -0.0516       -2.0009       -2.0009       
582           582000        -4.7228       -0.0533       -4.7761       -4.7761       
583           583000        -3.8398       -0.0309       -3.8707       -3.8707       
584           584000        -4.3759       -0.0635       -4.4394       -4.4394       
585           585000        -4.3084       -0.0605       -4.3689       -4.3689       
586           586000        -3.5612       -0.0489       -3.6101       -3.6101       
587           587000        -4.9413       -0.0698       -5.0111       -5.0111       
588           588000        -4.8958       -0.0556       -4.9514       -4.9514       
589           589000        -3.1401       -0.0463       -3.1864       -3.1864       
590           590000        -3.6587       -0.0389       -3.6976       -3.6976       
591           591000        -2.9151       -0.0553       -2.9704       -2.9704       
592           592000        -2.128        -0.0497       -2.1777       -2.1777       
593           593000        -3.8499       -0.0499       -3.8998       -3.8998       
594           594000        -3.7997       -0.0367       -3.8364       -3.8364       
595           595000        -2.9249       -0.0673       -2.9922       -2.9922       
596           596000        -3.9463       -0.0571       -4.0034       -4.0034       
597           597000        -2.5833       -0.0438       -2.6271       -2.6271       
598           598000        -3.2871       -0.0473       -3.3344       -3.3344       
599           599000        -3.3952       -0.0497       -3.4449       -3.4449       
600           600000        -4.0735       -0.0428       -4.1163       -4.1163       
601           601000        -2.801        -0.0331       -2.8341       -2.8341       
602           602000        -1.7862       -0.0547       -1.8409       -1.8409       
603           603000        -2.6286       -0.054        -2.6826       -2.6826       
604           604000        -2.7344       -0.0453       -2.7797       -2.7797       
605           605000        -2.265        -0.0282       -2.2932       -2.2932       
606           606000        -2.0588       -0.0436       -2.1024       -2.1024       
607           607000        -1.364        -0.0236       -1.3876       -1.3876       
608           608000        -1.4459       -0.0327       -1.4786       -1.4786       
609           609000        -0.9955       -0.0143       -1.0098       -1.0098       
610           610000        -1.506        -0.0316       -1.5376       -1.5376       
611           611000        -1.8236       -0.0673       -1.8909       -1.8909       
612           612000        -1.5326       -0.0405       -1.5731       -1.5731       
613           613000        -2.1387       -0.0333       -2.172        -2.172        
614           614000        -2.284        -0.0429       -2.3269       -2.3269       
615           615000        -1.2135       -0.0421       -1.2556       -1.2556       
616           616000        -2.3156       -0.0406       -2.3562       -2.3562       
617           617000        -3.913        -0.063        -3.976        -3.976        
618           618000        -2.4742       -0.0316       -2.5058       -2.5058       
619           619000        -2.6536       -0.0438       -2.6974       -2.6974       
620           620000        -3.4804       -0.0404       -3.5208       -3.5208       
621           621000        -3.3664       -0.0527       -3.4191       -3.4191       
622           622000        -3.8887       -0.0521       -3.9408       -3.9408       
623           623000        -3.3171       -0.05         -3.3671       -3.3671       
624           624000        -3.1702       -0.0721       -3.2423       -3.2423       
625           625000        -5.332        -0.0677       -5.3997       -5.3997       
626           626000        -4.6019       -0.077        -4.6789       -4.6789       
627           627000        -3.1426       -0.0517       -3.1943       -3.1943       
628           628000        -3.1691       -0.0447       -3.2138       -3.2138       
629           629000        -4.8611       -0.0366       -4.8977       -4.8977       
630           630000        -4.406        -0.0406       -4.4466       -4.4466       
631           631000        -3.9259       -0.0443       -3.9702       -3.9702       
632           632000        -4.4617       -0.0484       -4.5101       -4.5101       
633           633000        -3.4357       -0.026        -3.4617       -3.4617       
634           634000        -3.1336       -0.0298       -3.1634       -3.1634       
635           635000        -4.0934       -0.0526       -4.146        -4.146        
636           636000        -3.5579       -0.0375       -3.5954       -3.5954       
637           637000        -2.9978       -0.0627       -3.0605       -3.0605       
638           638000        -2.7204       -0.0479       -2.7683       -2.7683       
639           639000        -3.9655       -0.0403       -4.0058       -4.0058       
640           640000        -3.8837       -0.0458       -3.9295       -3.9295       
641           641000        -4.1872       -0.0407       -4.2279       -4.2279       
642           642000        -3.2487       -0.0508       -3.2995       -3.2995       
643           643000        -2.8224       -0.046        -2.8684       -2.8684       
644           644000        -4.0832       -0.0297       -4.1129       -4.1129       
645           645000        -3.792        -0.0317       -3.8237       -3.8237       
646           646000        -4.0514       -0.0352       -4.0866       -4.0866       
647           647000        -3.2568       -0.0331       -3.2899       -3.2899       
648           648000        -3.4884       -0.026        -3.5144       -3.5144       
649           649000        -2.1412       -0.0167       -2.1579       -2.1579       
650           650000        -4.0652       -0.0292       -4.0944       -4.0944       
651           651000        -3.1434       -0.0182       -3.1616       -3.1616       
652           652000        -3.1932       -0.0224       -3.2156       -3.2156       
653           653000        -3.3734       -0.0226       -3.396        -3.396        
654           654000        -2.1875       -0.0209       -2.2084       -2.2084       
655           655000        -1.4094       -0.0174       -1.4268       -1.4268       
656           656000        -2.9083       -0.03         -2.9383       -2.9383       
657           657000        -2.532        -0.0332       -2.5652       -2.5652       
658           658000        -3.3385       -0.0414       -3.3799       -3.3799       
659           659000        -3.6961       -0.047        -3.7431       -3.7431       
660           660000        -2.8331       -0.0433       -2.8764       -2.8764       
661           661000        -4.0071       -0.0488       -4.0559       -4.0559       
662           662000        -2.995        -0.0516       -3.0466       -3.0466       
663           663000        -2.6633       -0.0427       -2.706        -2.706        
664           664000        -2.8131       -0.0586       -2.8717       -2.8717       
665           665000        -2.7251       -0.0252       -2.7503       -2.7503       
666           666000        -3.1328       -0.0542       -3.187        -3.187        
667           667000        -3.2815       -0.0301       -3.3116       -3.3116       
668           668000        -3.5151       -0.0432       -3.5583       -3.5583       
669           669000        -4.7605       -0.0429       -4.8034       -4.8034       
670           670000        -3.9978       -0.0268       -4.0246       -4.0246       
671           671000        -3.4704       -0.0308       -3.5012       -3.5012       
672           672000        -3.773        -0.0302       -3.8032       -3.8032       
673           673000        -3.8446       -0.0413       -3.8859       -3.8859       
674           674000        -3.5248       -0.0355       -3.5603       -3.5603       
675           675000        -3.7263       -0.0288       -3.7551       -3.7551       
676           676000        -3.6697       -0.0505       -3.7202       -3.7202       
677           677000        -3.5871       -0.0355       -3.6226       -3.6226       
678           678000        -3.2757       -0.0456       -3.3213       -3.3213       
679           679000        -4.7053       -0.0619       -4.7672       -4.7672       
680           680000        -4.3271       -0.0679       -4.395        -4.395        
681           681000        -4.297        -0.0632       -4.3602       -4.3602       
682           682000        -2.3924       -0.0501       -2.4425       -2.4425       
683           683000        -2.9053       -0.0552       -2.9605       -2.9605       
684           684000        -3.8666       -0.0513       -3.9179       -3.9179       
685           685000        -4.7629       -0.06         -4.8229       -4.8229       
686           686000        -3.6919       -0.0499       -3.7418       -3.7418       
687           687000        -2.2482       -0.0421       -2.2903       -2.2903       
688           688000        -2.3886       -0.0542       -2.4428       -2.4428       
689           689000        -3.815        -0.0714       -3.8864       -3.8864       
690           690000        -3.3665       -0.0505       -3.417        -3.417        
691           691000        -2.2416       -0.0485       -2.2901       -2.2901       
692           692000        -2.7196       -0.0369       -2.7565       -2.7565       
693           693000        -1.0981       -0.0525       -1.1506       -1.1506       
694           694000        -2.1916       -0.0431       -2.2347       -2.2347       
695           695000        -2.0335       -0.0282       -2.0617       -2.0617       
696           696000        -2.4168       -0.0389       -2.4557       -2.4557       
697           697000        -2.3891       -0.0432       -2.4323       -2.4323       
698           698000        -2.0043       -0.0547       -2.059        -2.059        
699           699000        -3.6366       -0.0676       -3.7042       -3.7042       
700           700000        -2.3334       -0.0391       -2.3725       -2.3725       
701           701000        -2.8291       -0.0451       -2.8742       -2.8742       
702           702000        -2.3073       -0.0609       -2.3682       -2.3682       
703           703000        -3.0913       -0.0448       -3.1361       -3.1361       
704           704000        -2.4401       -0.0537       -2.4938       -2.4938       
705           705000        -2.389        -0.0614       -2.4504       -2.4504       
706           706000        -4.3371       -0.0832       -4.4203       -4.4203       
707           707000        -4.9601       -0.0759       -5.036        -5.036        
708           708000        -2.3557       -0.0571       -2.4128       -2.4128       
709           709000        -3.3296       -0.0679       -3.3975       -3.3975       
710           710000        -1.7142       -0.0614       -1.7756       -1.7756       
711           711000        -1.7071       -0.0662       -1.7733       -1.7733       
712           712000        -2.3551       -0.0614       -2.4165       -2.4165       
713           713000        -2.1654       -0.0773       -2.2427       -2.2427       
714           714000        -3.136        -0.0737       -3.2097       -3.2097       
715           715000        -2.46         -0.0334       -2.4934       -2.4934       
716           716000        -1.6197       -0.0533       -1.673        -1.673        
717           717000        -2.1253       -0.0583       -2.1836       -2.1836       
718           718000        -3.3903       -0.0617       -3.452        -3.452        
719           719000        -2.326        -0.0492       -2.3752       -2.3752       
720           720000        -1.521        -0.0443       -1.5653       -1.5653       
721           721000        -2.4402       -0.057        -2.4972       -2.4972       
722           722000        -2.9197       -0.0642       -2.9839       -2.9839       
723           723000        -2.5171       -0.0867       -2.6038       -2.6038       
724           724000        -2.9611       -0.0453       -3.0064       -3.0064       
725           725000        -4.5767       -0.0815       -4.6582       -4.6582       
726           726000        -3.5029       -0.0874       -3.5903       -3.5903       
727           727000        -3.8591       -0.0819       -3.941        -3.941        
728           728000        -1.8612       -0.08         -1.9412       -1.9412       
729           729000        -2.6137       -0.0632       -2.6769       -2.6769       
730           730000        -3.7537       -0.104        -3.8577       -3.8577       
731           731000        -2.7655       -0.0946       -2.8601       -2.8601       
732           732000        -3.3153       -0.0618       -3.3771       -3.3771       
733           733000        -3.1312       -0.0905       -3.2217       -3.2217       
734           734000        -3.2222       -0.0804       -3.3026       -3.3026       
735           735000        -4.1587       -0.0858       -4.2445       -4.2445       
736           736000        -3.3632       -0.0554       -3.4186       -3.4186       
737           737000        -1.2905       -0.0617       -1.3522       -1.3522       
738           738000        -1.1463       -0.0508       -1.1971       -1.1971       
739           739000        -0.7067       -0.037        -0.7437       -0.7437       
740           740000        -1.5123       -0.0137       -1.526        -1.526        
741           741000        -2.3726       -0.0362       -2.4088       -2.4088       
742           742000        -2.335        -0.0322       -2.3672       -2.3672       
743           743000        -4.6299       -0.0495       -4.6794       -4.6794       
744           744000        -4.2876       -0.0574       -4.345        -4.345        
745           745000        -3.7374       -0.0452       -3.7826       -3.7826       
746           746000        -4.8367       -0.0449       -4.8816       -4.8816       
747           747000        -3.6862       -0.0353       -3.7215       -3.7215       
748           748000        -3.8275       -0.0543       -3.8818       -3.8818       
749           749000        -3.3129       -0.0353       -3.3482       -3.3482       
750           750000        -4.7581       -0.0711       -4.8292       -4.8292       
751           751000        -6.5529       -0.0558       -6.6087       -6.6087       
752           752000        -5.7837       -0.0477       -5.8314       -5.8314       
753           753000        -3.9694       -0.0386       -4.008        -4.008        
754           754000        -3.3711       -0.0333       -3.4044       -3.4044       
755           755000        -3.0818       -0.0371       -3.1189       -3.1189       
756           756000        -4.0099       -0.0429       -4.0528       -4.0528       
757           757000        -3.1577       -0.0439       -3.2016       -3.2016       
758           758000        -3.9124       -0.0359       -3.9483       -3.9483       
759           759000        -5.0989       -0.0461       -5.145        -5.145        
760           760000        -3.1805       -0.0757       -3.2562       -3.2562       
761           761000        -2.2635       -0.0511       -2.3146       -2.3146       
762           762000        -4.0666       -0.0564       -4.123        -4.123        
763           763000        -4.6661       -0.0661       -4.7322       -4.7322       
764           764000        -4.3041       -0.0479       -4.352        -4.352        
765           765000        -3.4026       -0.0696       -3.4722       -3.4722       
766           766000        -4.9019       -0.0513       -4.9532       -4.9532       
767           767000        -3.2623       -0.0895       -3.3518       -3.3518       
768           768000        -4.5231       -0.0713       -4.5944       -4.5944       
769           769000        -3.9114       -0.0779       -3.9893       -3.9893       
770           770000        -4.2204       -0.0858       -4.3062       -4.3062       
771           771000        -4.7844       -0.0801       -4.8645       -4.8645       
772           772000        -3.2743       -0.0638       -3.3381       -3.3381       
773           773000        -5.4163       -0.0629       -5.4792       -5.4792       
774           774000        -5.5589       -0.0713       -5.6302       -5.6302       
775           775000        -5.2567       -0.0593       -5.316        -5.316        
776           776000        -5.0863       -0.0459       -5.1322       -5.1322       
777           777000        -3.4008       -0.0439       -3.4447       -3.4447       
778           778000        -4.8843       -0.0825       -4.9668       -4.9668       
779           779000        -4.0139       -0.0518       -4.0657       -4.0657       
780           780000        -3.4923       -0.058        -3.5503       -3.5503       
781           781000        -5.366        -0.0605       -5.4265       -5.4265       
782           782000        -4.976        -0.0636       -5.0396       -5.0396       
783           783000        -4.6101       -0.0647       -4.6748       -4.6748       
784           784000        -3.8645       -0.048        -3.9125       -3.9125       
785           785000        -4.2717       -0.0716       -4.3433       -4.3433       
786           786000        -3.0586       -0.0529       -3.1115       -3.1115       
787           787000        -2.9532       -0.052        -3.0052       -3.0052       
788           788000        -2.9128       -0.0349       -2.9477       -2.9477       
789           789000        -4.0701       -0.0455       -4.1156       -4.1156       
790           790000        -3.6059       -0.0471       -3.653        -3.653        
791           791000        -3.9819       -0.0474       -4.0293       -4.0293       
792           792000        -3.4696       -0.0452       -3.5148       -3.5148       
793           793000        -4.4222       -0.0498       -4.472        -4.472        
794           794000        -3.6176       -0.0356       -3.6532       -3.6532       
795           795000        -4.1385       -0.0455       -4.184        -4.184        
796           796000        -4.3834       -0.0429       -4.4263       -4.4263       
797           797000        -3.7414       -0.0556       -3.797        -3.797        
798           798000        -4.8498       -0.0426       -4.8924       -4.8924       
799           799000        -3.5804       -0.0454       -3.6258       -3.6258       
800           800000        -4.1923       -0.0608       -4.2531       -4.2531       
801           801000        -4.195        -0.0393       -4.2343       -4.2343       
802           802000        -6.6318       -0.0617       -6.6935       -6.6935       
803           803000        -3.5937       -0.0454       -3.6391       -3.6391       
804           804000        -3.1555       -0.0503       -3.2058       -3.2058       
805           805000        -4.2425       -0.0545       -4.297        -4.297        
806           806000        -3.6817       -0.0787       -3.7604       -3.7604       
807           807000        -3.9557       -0.0403       -3.996        -3.996        
808           808000        -4.9888       -0.0755       -5.0643       -5.0643       
809           809000        -3.5778       -0.0579       -3.6357       -3.6357       
810           810000        -4.7261       -0.0704       -4.7965       -4.7965       
811           811000        -2.4465       -0.0463       -2.4928       -2.4928       
812           812000        -3.3056       -0.0292       -3.3348       -3.3348       
813           813000        -1.874        -0.0151       -1.8891       -1.8891       
814           814000        -2.6786       -0.0376       -2.7162       -2.7162       
815           815000        -1.7935       -0.0508       -1.8443       -1.8443       
816           816000        -4.1865       -0.045        -4.2315       -4.2315       
817           817000        -2.9031       -0.0326       -2.9357       -2.9357       
818           818000        -4.2491       -0.0545       -4.3036       -4.3036       
819           819000        -4.7934       -0.0593       -4.8527       -4.8527       
820           820000        -3.6335       -0.039        -3.6725       -3.6725       
821           821000        -3.7171       -0.0483       -3.7654       -3.7654       
822           822000        -4.6266       -0.0573       -4.6839       -4.6839       
823           823000        -3.8089       -0.0289       -3.8378       -3.8378       
824           824000        -3.8776       -0.03         -3.9076       -3.9076       
825           825000        -5.7313       -0.0603       -5.7916       -5.7916       
826           826000        -5.3799       -0.0527       -5.4326       -5.4326       
827           827000        -5.9849       -0.0473       -6.0322       -6.0322       
828           828000        -4.7678       -0.0536       -4.8214       -4.8214       
829           829000        -4.637        -0.0587       -4.6957       -4.6957       
830           830000        -3.7617       -0.0406       -3.8023       -3.8023       
831           831000        -7.0837       -0.0774       -7.1611       -7.1611       
832           832000        -5.1388       -0.0623       -5.2011       -5.2011       
833           833000        -6.1007       -0.059        -6.1597       -6.1597       
834           834000        -6.0559       -0.0876       -6.1435       -6.1435       
835           835000        -5.498        -0.0608       -5.5588       -5.5588       
836           836000        -4.5956       -0.053        -4.6486       -4.6486       
837           837000        -5.09         -0.0589       -5.1489       -5.1489       
838           838000        -4.8267       -0.0612       -4.8879       -4.8879       
839           839000        -4.3322       -0.0857       -4.4179       -4.4179       
840           840000        -3.2489       -0.042        -3.2909       -3.2909       
841           841000        -4.4544       -0.0468       -4.5012       -4.5012       
842           842000        -5.2676       -0.0665       -5.3341       -5.3341       
843           843000        -5.7346       -0.0808       -5.8154       -5.8154       
844           844000        -6.4682       -0.0588       -6.527        -6.527        
845           845000        -6.1905       -0.059        -6.2495       -6.2495       
846           846000        -4.9306       -0.0759       -5.0065       -5.0065       
847           847000        -3.7791       -0.0455       -3.8246       -3.8246       
848           848000        -6.1345       -0.0628       -6.1973       -6.1973       
849           849000        -5.5176       -0.0635       -5.5811       -5.5811       
850           850000        -4.6064       -0.0627       -4.6691       -4.6691       
851           851000        -3.9294       -0.054        -3.9834       -3.9834       
852           852000        -3.4403       -0.0591       -3.4994       -3.4994       
853           853000        -4.3385       -0.0472       -4.3857       -4.3857       
854           854000        -3.1767       -0.0589       -3.2356       -3.2356       
855           855000        -5.2058       -0.0649       -5.2707       -5.2707       
856           856000        -5.1679       -0.0636       -5.2315       -5.2315       
857           857000        -5.3322       -0.0659       -5.3981       -5.3981       
858           858000        -5.0796       -0.0822       -5.1618       -5.1618       
859           859000        -3.7021       -0.0608       -3.7629       -3.7629       
860           860000        -4.2409       -0.0618       -4.3027       -4.3027       
861           861000        -4.1497       -0.0588       -4.2085       -4.2085       
862           862000        -4.8364       -0.0689       -4.9053       -4.9053       
863           863000        -4.1909       -0.0609       -4.2518       -4.2518       
864           864000        -3.3746       -0.0609       -3.4355       -3.4355       
865           865000        -3.7972       -0.0786       -3.8758       -3.8758       
866           866000        -4.684        -0.0554       -4.7394       -4.7394       
867           867000        -3.9691       -0.058        -4.0271       -4.0271       
868           868000        -2.608        -0.0445       -2.6525       -2.6525       
869           869000        -2.7118       -0.0605       -2.7723       -2.7723       
870           870000        -3.6349       -0.0579       -3.6928       -3.6928       
871           871000        -4.8278       -0.0569       -4.8847       -4.8847       
872           872000        -5.1394       -0.0519       -5.1913       -5.1913       
873           873000        -3.6417       -0.0451       -3.6868       -3.6868       
874           874000        -5.1743       -0.0548       -5.2291       -5.2291       
875           875000        -4.2713       -0.043        -4.3143       -4.3143       
876           876000        -5.4601       -0.059        -5.5191       -5.5191       
877           877000        -3.8173       -0.0565       -3.8738       -3.8738       
878           878000        -5.1316       -0.0648       -5.1964       -5.1964       
879           879000        -2.898        -0.0421       -2.9401       -2.9401       
880           880000        -3.2474       -0.0469       -3.2943       -3.2943       
881           881000        -5.0665       -0.0447       -5.1112       -5.1112       
882           882000        -5.336        -0.0463       -5.3823       -5.3823       
883           883000        -4.5883       -0.0488       -4.6371       -4.6371       
884           884000        -3.5712       -0.0412       -3.6124       -3.6124       
885           885000        -4.6185       -0.062        -4.6805       -4.6805       
886           886000        -5.3882       -0.0513       -5.4395       -5.4395       
887           887000        -4.8683       -0.0385       -4.9068       -4.9068       
888           888000        -6.4227       -0.0553       -6.478        -6.478        
889           889000        -4.4971       -0.0624       -4.5595       -4.5595       
890           890000        -4.53         -0.0556       -4.5856       -4.5856       
891           891000        -3.734        -0.0422       -3.7762       -3.7762       
892           892000        -5.6718       -0.0524       -5.7242       -5.7242       
893           893000        -3.706        -0.0522       -3.7582       -3.7582       
894           894000        -5.376        -0.0541       -5.4301       -5.4301       
895           895000        -5.4801       -0.0611       -5.5412       -5.5412       
896           896000        -3.8254       -0.0622       -3.8876       -3.8876       
897           897000        -3.4583       -0.0549       -3.5132       -3.5132       
898           898000        -5.1179       -0.054        -5.1719       -5.1719       
899           899000        -4.9867       -0.0726       -5.0593       -5.0593       
900           900000        -4.3165       -0.0541       -4.3706       -4.3706       
901           901000        -4.9909       -0.0482       -5.0391       -5.0391       
902           902000        -4.4289       -0.0539       -4.4828       -4.4828       
903           903000        -4.5998       -0.053        -4.6528       -4.6528       
904           904000        -5.0446       -0.0684       -5.113        -5.113        
905           905000        -4.8553       -0.0553       -4.9106       -4.9106       
906           906000        -2.948        -0.0738       -3.0218       -3.0218       
907           907000        -3.7527       -0.0594       -3.8121       -3.8121       
908           908000        -4.8919       -0.0487       -4.9406       -4.9406       
909           909000        -3.0355       -0.0364       -3.0719       -3.0719       
910           910000        -4.6449       -0.0416       -4.6865       -4.6865       
911           911000        -4.7292       -0.0596       -4.7888       -4.7888       
912           912000        -5.0742       -0.0439       -5.1181       -5.1181       
913           913000        -5.3148       -0.0548       -5.3696       -5.3696       
914           914000        -4.4012       -0.0389       -4.4401       -4.4401       
915           915000        -3.5339       -0.0603       -3.5942       -3.5942       
916           916000        -4.0173       -0.0466       -4.0639       -4.0639       
917           917000        -3.7804       -0.0385       -3.8189       -3.8189       
918           918000        -2.6028       -0.035        -2.6378       -2.6378       
919           919000        -3.4176       -0.0582       -3.4758       -3.4758       
920           920000        -3.3984       -0.0379       -3.4363       -3.4363       
921           921000        -4.294        -0.039        -4.333        -4.333        
922           922000        -5.2925       -0.0434       -5.3359       -5.3359       
923           923000        -4.6109       -0.0475       -4.6584       -4.6584       
924           924000        -4.7319       -0.0404       -4.7723       -4.7723       
925           925000        -4.3599       -0.0319       -4.3918       -4.3918       
926           926000        -3.8824       -0.0419       -3.9243       -3.9243       
927           927000        -4.0138       -0.0546       -4.0684       -4.0684       
928           928000        -3.2933       -0.0494       -3.3427       -3.3427       
929           929000        -4.0784       -0.0556       -4.134        -4.134        
930           930000        -3.8499       -0.0446       -3.8945       -3.8945       
931           931000        -5.7376       -0.0521       -5.7897       -5.7897       
932           932000        -3.9991       -0.0435       -4.0426       -4.0426       
933           933000        -4.2305       -0.0476       -4.2781       -4.2781       
934           934000        -5.6795       -0.0745       -5.754        -5.754        
935           935000        -4.1877       -0.0463       -4.234        -4.234        
936           936000        -4.5657       -0.0576       -4.6233       -4.6233       
937           937000        -5.5655       -0.0767       -5.6422       -5.6422       
938           938000        -4.8563       -0.0718       -4.9281       -4.9281       
939           939000        -6.1983       -0.0734       -6.2717       -6.2717       
