0 -3.59287097216385e+00 8.39504238383310e+00 -2.08820782788343e+00 8.10734299669362e+00 3.49896311206047e+00 -2.28670517820301e+00 3.28894695609507e+00 -5.11680626628375e+00 2.23468246739922e+00 -7.36971368532791e+00 -5.84284082366160e+00 1.90977889921529e+00 5.30650992515920e+00 -1.26875757313834e+01 -1.73209348604690e+01 -1.77917325867644e+01 -5.95541922300905e-01 -1.12243834953272e+01 1.80376427407652e+00 -1.14691739077626e+01 -1.28853648459543e+01 -2.42859841792895e+01 5.70763512290966e+00 -1.36952320347559e+01 -1.36985854446270e+01 -1.70424362475076e+01 -1.19544670355987e+01 -1.54113723346958e+01 1.29007470000015e+01 -1.58639256278084e+01 -1.88551102501589e+01 7.06762652293535e+00 -1.68968716001754e+01 -6.03068859004225e+00 -1.60344786819743e+01 -1.15351472435120e+01 -1.89463200476686e+01 2.23192251519930e+01 -1.54744488413854e+01 4.27075501231599e-01 -1.78109108087371e+01 -1.99883671542680e+01 -2.30696951747347e+01 -1.26706043442026e+01 -1.37017664772254e+01 -3.70593182879027e-01 -2.55817824331362e+01 -2.25636132507219e+01 -8.19650104500193e+00 -1.48570373325079e+01 1.33267696882545e+01 -1.14754887857664e+01 3.03081389544088e+00 1.60196160777709e+01 -1.32803386083015e+01 -1.17438362856576e+01 1.21650243610246e+01 -1.49010991392279e+01 1.33481544679224e+01 1.37986430607590e+01 1.19397761656533e+01 -2.11339777895125e+01 1.29147871703246e+01 3.18865890526930e+00 -1.78753753808856e+01 1.32680354474697e+01 -1.48063550013366e+01 -5.86739441041962e+00 1.42902789462535e+01 3.83813364002128e+00 -2.80800861272735e+01 9.76932288856559e+00 -3.46186610942493e+00 -2.03025501761013e+01 1.48234520152552e+01 8.58148891201564e+00 -2.47650592825913e+01 1.07533426493235e+01 -1.75876204883041e+01 2.82159130996020e+00 1.44598050363793e+01 1.01458388976022e+01 -1.57415272161093e+01 1.65958042914797e+01 -1.97286100317533e+01 1.08838271841496e+01 1.38098304395280e+01 -2.12199442967195e+01 -2.66725542659461e+00 1.35917209042715e+01 -3.35414702009999e+00 -2.76244568184284e+01 1.43110562707104e+01 -2.05538367710282e+01 -2.28800853978193e+01 1.33642956731004e+01 
1 -3.44803259044977e+00 8.46426693954434e+00 -2.17119608309691e+00 7.85560110689413e+00 3.38226859545467e+00 -2.26637007703685e+00 3.17408522090526e+00 -5.17278912091496e+00 2.41393013765114e+00 -7.15790086643463e+00 -5.74399687384917e+00 1.80231253827862e+00 5.24710066591956e+00 -1.21598315848075e+01 -1.67343371061163e+01 -1.80218993420569e+01 4.28189409934520e-01 -1.15690858245667e+01 1.46681897118633e+00 -1.10551248890751e+01 -1.28545218436523e+01 -2.45448413055441e+01 6.83429942853379e+00 -1.44341081077493e+01 -1.39314262363408e+01 -1.64668437339767e+01 -1.11393194477269e+01 -1.59094666912208e+01 1.26563338045243e+01 -1.64283126935628e+01 -1.87038112326450e+01 7.17242267846428e+00 -1.67616737156496e+01 -6.38655114109408e+00 -1.57606596901066e+01 -1.16557382173942e+01 -1.89008448698225e+01 2.24791776736075e+01 -1.59457330503531e+01 5.29975835785876e-01 -1.78705288915190e+01 -1.96539118046478e+01 -2.43138898811792e+01 -1.19858004355670e+01 -1.36756271489458e+01 -1.89466753165600e-01 -2.57279262167868e+01 -2.13012220705176e+01 -8.49967725460706e+00 -1.46475689168312e+01 1.35446697442356e+01 -1.19962170728752e+01 3.37368575979104e+00 1.50590620472848e+01 -1.29633941619395e+01 -1.14595574694873e+01 1.22645219704187e+01 -1.52261906197276e+01 1.33679753500998e+01 1.28458117853342e+01 1.16556251820819e+01 -2.12386116866827e+01 1.34044764660774e+01 2.79524901560007e+00 -1.86445614952895e+01 1.25890037884896e+01 -1.44763107832132e+01 -5.63476534304705e+00 1.40244658154727e+01 2.94001317104544e+00 -2.84651443334360e+01 1.14893346007730e+01 -4.05298190672834e+00 -2.03449680534353e+01 1.48973964610520e+01 7.69639334759471e+00 -2.44579874563836e+01 1.14217358103684e+01 -1.77866862978715e+01 2.44301879411133e+00 1.41402255649646e+01 9.63350322231376e+00 -1.61426408255424e+01 1.61962750046548e+01 -2.02858730894347e+01 1.01389333444630e+01 1.27900787253248e+01 -2.14831829571842e+01 -2.41858319884786e+00 1.31750562384575e+01 -4.43737407846727e+00 -2.75465942529362e+01 1.39323535521695e+01 -2.06113986477868e+01 -2.25036662528836e+01 1.35075317461471e+01 
2 -3.51162975694089e+00 8.35253770695897e+00 -1.89738665189353e+00 7.86616126050853e+00 3.71374772312665e+00 -2.21734204191150e+00 3.35332313210073e+00 -5.24349955476896e+00 2.13079611640988e+00 -7.27282601012926e+00 -5.89289151939880e+00 1.77534582398154e+00 5.52217234860731e+00 -1.19273355848402e+01 -1.70913727501295e+01 -1.94153577087167e+01 -1.20985750439248e+00 -1.17203067615824e+01 1.49124220581476e+00 -1.16443416569231e+01 -1.27435396230053e+01 -2.44282270446995e+01 6.55206443907768e+00 -1.46845847334398e+01 -1.34793278805183e+01 -1.66927145291587e+01 -1.12269298222411e+01 -1.50200549935518e+01 1.21473946711027e+01 -1.60877589769891e+01 -1.89371050214770e+01 7.10264091957171e+00 -1.72916973446433e+01 -6.75022737612700e+00 -1.62821969425590e+01 -1.23810430537351e+01 -1.91834043345751e+01 2.21184735613850e+01 -1.62081549851993e+01 -2.07252604333032e-01 -1.80595617319772e+01 -1.95227235901635e+01 -2.39301407830771e+01 -1.12051982669384e+01 -1.29713481452064e+01 5.13368840724340e-02 -2.56798094230212e+01 -2.11711128570164e+01 -8.39197501356707e+00 -1.56317970093999e+01 1.37551416517274e+01 -1.11228374253174e+01 2.28729904956197e+00 1.59034638253229e+01 -1.31049141644343e+01 -1.18284876012738e+01 1.21605951966818e+01 -1.55128056231100e+01 1.36543486184982e+01 1.22436425310466e+01 1.17214269328766e+01 -2.21230771159970e+01 1.25810639373072e+01 3.06782131602871e+00 -1.88489246770753e+01 1.22136616511892e+01 -1.46327151357418e+01 -6.07353530423560e+00 1.40452431234362e+01 2.78576386507000e+00 -2.84146942164197e+01 1.06541829361129e+01 -3.62948775688444e+00 -2.06276323205550e+01 1.44364329378163e+01 7.81012185971827e+00 -2.54382140817623e+01 1.13515814374120e+01 -1.74531753917758e+01 2.99296428680645e+00 1.31337785454156e+01 1.02201316119938e+01 -1.67814019921906e+01 1.59259397941790e+01 -2.04751613519307e+01 1.05518759426805e+01 1.19087351880142e+01 -2.15137529223934e+01 -1.58109675097820e+00 1.24338439714541e+01 -4.28923551933427e+00 -2.77555062643242e+01 1.40841748792726e+01 -2.04832701646484e+01 -2.26286918134725e+01 1.35211460971038e+01 
3 -3.54301944572673e+00 8.29325646970897e+00 -1.79410812748227e+00 7.81039302902992e+00 3.70714238809817e+00 -2.45337415681945e+00 3.32700371501422e+00 -5.25263811422117e+00 2.19449698138568e+00 -7.17105435682868e+00 -5.82815347275750e+00 1.84929308516007e+00 5.91395826842887e+00 -1.22963719993125e+01 -1.72119168352610e+01 -1.81117825441337e+01 -6.58773236675943e-01 -1.19617933428385e+01 1.93033390426262e+00 -1.19241650006812e+01 -1.27539903682942e+01 -2.40517612149438e+01 6.12385358450373e+00 -1.49682000615963e+01 -1.35930082613906e+01 -1.70511007070089e+01 -1.20094373870013e+01 -1.58290532048584e+01 1.22782248362111e+01 -1.64624595765317e+01 -1.84740952037345e+01 7.33006132861240e+00 -1.68565023698890e+01 -6.48632131823263e+00 -1.63994956109712e+01 -1.26318418910351e+01 -1.92422474251027e+01 2.21214757845314e+01 -1.67019995730040e+01 6.66510776374707e-01 -1.78881782575123e+01 -1.91926255821748e+01 -2.33198119642553e+01 -1.16547174829792e+01 -1.39451174029374e+01 3.91547262354923e-01 -2.58656980964149e+01 -2.14886885943243e+01 -7.82320237302770e+00 -1.52004275786979e+01 1.32149685621848e+01 -1.17463272398216e+01 2.94322541623449e+00 1.60290311063207e+01 -1.25338226832164e+01 -1.16603629855831e+01 1.12738169964085e+01 -1.50223273013663e+01 1.33812659414135e+01 1.34887628503554e+01 1.26085763139130e+01 -2.09262374543195e+01 1.21828564739886e+01 3.10763339900963e+00 -1.83333518037327e+01 1.27740837822928e+01 -1.43763127278846e+01 -5.77827051235531e+00 1.37591235210507e+01 4.33695279123684e+00 -2.84059105219142e+01 1.06691142363105e+01 -3.44406016151597e+00 -2.00219696613309e+01 1.46435223103382e+01 8.83670499235440e+00 -2.45861007441043e+01 1.05150431067173e+01 -1.79952799218760e+01 1.95139971822734e+00 1.37085373075662e+01 9.98202827247838e+00 -1.62251009829441e+01 1.56459658743885e+01 -1.93127182399264e+01 9.19413372161272e+00 1.24489829361156e+01 -2.27532333745797e+01 -2.05218114034115e+00 1.15787235385541e+01 -2.64591249158913e+00 -2.75147282144921e+01 1.42121950032541e+01 -1.92001959270349e+01 -2.27681253699105e+01 1.22061575994774e+01 
4 -3.42657439835405e+00 8.43774014101460e+00 -1.80003570281313e+00 7.92328308953179e+00 3.52031751406313e+00 -2.01659817363277e+00 3.26839015218947e+00 -5.25353068896014e+00 2.34603251471664e+00 -7.32267517513699e+00 -5.77745276147669e+00 1.31522204267858e+00 5.51409645409996e+00 -1.21920791716175e+01 -1.69227230380364e+01 -1.83808437608383e+01 5.27950984619050e-02 -1.22532189046962e+01 1.90569998144301e+00 -1.11511222346465e+01 -1.23647623154650e+01 -2.44247162090121e+01 6.71232440899285e+00 -1.49370462123663e+01 -1.31063289699009e+01 -1.64128330945596e+01 -1.23265864975708e+01 -1.60826794025597e+01 1.26534692531936e+01 -1.55840691133697e+01 -1.85796815484954e+01 7.35640178790459e+00 -1.68689373527617e+01 -6.56681774641462e+00 -1.66587100495690e+01 -1.33779642426111e+01 -1.89011516976575e+01 2.20323623560622e+01 -1.64610026439758e+01 5.08663780434297e-01 -1.80710494927154e+01 -1.96782490136236e+01 -2.33884049742126e+01 -1.22057299696180e+01 -1.38264981898581e+01 -3.52918700832898e-01 -2.57713614808912e+01 -2.21079515245597e+01 -8.55643825000783e+00 -1.52326603955251e+01 1.30249357329307e+01 -1.13852632342721e+01 2.45730681850429e+00 1.60618640361711e+01 -1.26278043030747e+01 -1.13244315751111e+01 1.08350951755642e+01 -1.43584873583345e+01 1.36408431845893e+01 1.32863982426251e+01 1.19494733384186e+01 -2.24504822355096e+01 1.29415811893912e+01 2.45026006363056e+00 -1.82866794308579e+01 1.26715980582904e+01 -1.44895690380147e+01 -5.78427538929011e+00 1.29026468061495e+01 3.67708887208039e+00 -2.88055116854948e+01 9.76858139952127e+00 -3.97294687588779e+00 -2.07777135201738e+01 1.37140347416828e+01 8.20856798304310e+00 -2.54549107839119e+01 1.14303762548643e+01 -1.73649710594782e+01 2.03426621269971e+00 1.30358605391519e+01 9.73117006942359e+00 -1.67760618333477e+01 1.58511239827578e+01 -1.86711659240246e+01 9.73717831569635e+00 1.16789820212113e+01 -2.15301179598323e+01 -1.67762310926427e+00 1.11821977379173e+01 -3.30458395403300e+00 -2.81390601433099e+01 1.42770846619940e+01 -1.97850823845066e+01 -2.29761516435114e+01 1.17554121062056e+01 
5 -3.45418827210176e+00 8.62092809840467e+00 -1.77028046085691e+00 7.79772149057099e+00 3.53603234392224e+00 -2.30926429630530e+00 3.13294586629578e+00 -5.37382032293262e+00 2.17084462323574e+00 -7.06249658507530e+00 -5.84112841151780e+00 1.71658470554384e+00 6.00713934169609e+00 -1.18373540536330e+01 -1.70385998605327e+01 -1.92968500807612e+01 1.30173101698414e-01 -1.14340443737404e+01 1.36791373616358e+00 -1.16842481765381e+01 -1.29657752867114e+01 -2.39118462907191e+01 7.59693608837174e+00 -1.45406475902904e+01 -1.27695337971846e+01 -1.69793696035067e+01 -1.21654795558470e+01 -1.53719694670103e+01 1.27512090217101e+01 -1.63870355700735e+01 -1.81596519321200e+01 7.64072293699093e+00 -1.66982238707024e+01 -6.49503322096811e+00 -1.64192375046381e+01 -1.25088215267973e+01 -1.89415347907495e+01 2.18006269006298e+01 -1.68541440001941e+01 1.12698620450923e+00 -1.79121836942449e+01 -1.90376556673914e+01 -2.32305380561589e+01 -1.15483573805768e+01 -1.44190449532362e+01 -5.07592988442056e-01 -2.51564492868986e+01 -2.08714705177499e+01 -8.17216971461304e+00 -1.53029711160193e+01 1.34359585945422e+01 -1.15370252004056e+01 3.47432125303513e+00 1.60832838609417e+01 -1.25172978882110e+01 -1.12825060278870e+01 1.20768655072814e+01 -1.47438811419289e+01 1.39619019118956e+01 1.29273705052133e+01 1.27803717572963e+01 -2.14900272517483e+01 1.30945204999266e+01 2.92776702338066e+00 -1.82928868066020e+01 1.24808250757566e+01 -1.39884705382366e+01 -5.44261073672472e+00 1.40600401131462e+01 3.35407318106550e+00 -2.84322710007568e+01 1.13820470201684e+01 -3.77936638946958e+00 -2.05778162390113e+01 1.41783968544737e+01 8.56969366310968e+00 -2.43294231737676e+01 1.27619548879766e+01 -1.75238773527560e+01 2.62761751655520e+00 1.34729195972361e+01 1.03647985682716e+01 -1.65833151489986e+01 1.63095034674605e+01 -1.91158755024888e+01 9.78283021787460e+00 1.22246777264925e+01 -2.14242682188723e+01 -1.13411958870756e+00 1.11738068865882e+01 -3.12431992354393e+00 -2.77384149327178e+01 1.33908308741405e+01 -1.99512285500178e+01 -2.25679065993230e+01 1.34241427393063e+01 
6 -3.69273678503594e+00 8.39221161292423e+00 -1.98923302044929e+00 8.06885254638363e+00 3.73652506153993e+00 -2.41923783256550e+00 3.13414925035804e+00 -5.08878195165384e+00 2.32016775365731e+00 -7.11140554119842e+00 -6.08530469615050e+00 1.87219552580355e+00 6.13605381383283e+00 -1.21628185870480e+01 -1.68948829481827e+01 -1.93334419593010e+01 4.40534836352283e-01 -1.31926182850620e+01 2.23432823741700e+00 -1.13056288130255e+01 -1.30470090746947e+01 -2.41446866328650e+01 7.10566031347365e+00 -1.54866883022016e+01 -1.24610476467338e+01 -1.75008629428950e+01 -1.21529554337814e+01 -1.57057188830165e+01 1.22745783237417e+01 -1.63568070515793e+01 -1.87210078287963e+01 7.13225210558449e+00 -1.69618365068803e+01 -5.22071103918945e+00 -1.67062493087776e+01 -1.23908454363712e+01 -1.92306322727558e+01 2.23979514404663e+01 -1.72882090466650e+01 1.36465946914299e+00 -1.76814261874198e+01 -1.98578075330009e+01 -2.37092117073336e+01 -1.22035926078719e+01 -1.43376509133909e+01 -2.13128860561330e-01 -2.53979853324025e+01 -2.02688900630948e+01 -8.95260868481949e+00 -1.53748616691018e+01 1.34152750706535e+01 -1.19981218383467e+01 2.85708294356983e+00 1.63132991895538e+01 -1.33211691411108e+01 -1.20040655891827e+01 1.21969362757644e+01 -1.45831886709083e+01 1.33185423378014e+01 1.25602412437688e+01 1.17828530527945e+01 -2.08393005506481e+01 1.36385972931422e+01 2.64895059854260e+00 -1.75972588564275e+01 1.32092960621201e+01 -1.47449956087643e+01 -5.63762205893284e+00 1.38405608686609e+01 3.37510085156603e+00 -2.73989557972557e+01 1.09797958726863e+01 -4.18495843579524e+00 -2.06667285259921e+01 1.44825238806034e+01 8.93522502225207e+00 -2.42490891967816e+01 1.21342810661513e+01 -1.73536721944037e+01 2.09051380087715e+00 1.31867965941692e+01 9.19848191984335e+00 -1.55903667188231e+01 1.68496047047798e+01 -1.91626331825437e+01 9.82543400833671e+00 1.16260757707801e+01 -2.19412464645155e+01 -1.72388248563895e+00 1.11551195916314e+01 -3.77314119437444e+00 -2.73222503936154e+01 1.33142117222701e+01 -2.04294092943906e+01 -2.31940383311257e+01 1.37339841018473e+01 
7 -3.66957882385689e+00 8.40281929192859e+00 -1.72802426836498e+00 8.04949483081548e+00 3.77229398924895e+00 -2.27264537563228e+00 3.23557262107580e+00 -5.24261530360790e+00 2.22928999830978e+00 -7.20336298990731e+00 -5.99071948737006e+00 1.59473083717655e+00 6.60118879263301e+00 -1.17963214163624e+01 -1.67726432729110e+01 -1.92447773905382e+01 -1.96084418443423e-01 -1.21873764855590e+01 2.46734589217477e+00 -1.14226813925261e+01 -1.29526854498871e+01 -2.42237834753261e+01 7.11212055876376e+00 -1.44390306651817e+01 -1.21721631366048e+01 -1.78873796052131e+01 -1.24405093385450e+01 -1.55837263980878e+01 1.24806418174191e+01 -1.56334006133151e+01 -1.88082479330186e+01 6.75555270787584e+00 -1.65674794368949e+01 -5.91667645410029e+00 -1.69362731990124e+01 -1.20772200995747e+01 -1.89976867397068e+01 2.22038735434179e+01 -1.72683023501071e+01 2.47101185016831e+00 -1.77762828599955e+01 -1.85239172986373e+01 -2.38306219984313e+01 -1.14728884026064e+01 -1.37583435040339e+01 6.71890838232756e-01 -2.58178008817018e+01 -2.00606470480550e+01 -8.46804400103636e+00 -1.49215153889051e+01 1.41985136926182e+01 -1.17224131919623e+01 3.13723301045185e+00 1.56823024912088e+01 -1.31753745374199e+01 -1.16949624798492e+01 1.31418242211572e+01 -1.47358754844879e+01 1.32085656374079e+01 1.25653065667711e+01 1.18755594495096e+01 -2.09484705092789e+01 1.38685684089993e+01 2.89468056405471e+00 -1.77287501584043e+01 1.31708371690972e+01 -1.52385375967117e+01 -5.32815900697987e+00 1.37579120327298e+01 3.40230803317898e+00 -2.79099416049780e+01 1.19660378932397e+01 -3.80336023828499e+00 -2.00352843296950e+01 1.50480651657699e+01 8.32040511825373e+00 -2.42691183021792e+01 1.26563319386437e+01 -1.74184617503329e+01 2.05191728137480e+00 1.28464513717401e+01 9.52552705923102e+00 -1.48010466091128e+01 1.66269467952769e+01 -1.91868059204849e+01 1.02921741313115e+01 1.18499881435094e+01 -2.24083466596995e+01 -1.79720634305058e+00 1.12745785303861e+01 -3.51169340316273e+00 -2.71629141217785e+01 1.39696655089650e+01 -1.91552022934372e+01 -2.37936247971806e+01 1.46055772005742e+01 
8 -3.58156166549937e+00 8.30142807960510e+00 -1.88156311808838e+00 7.95734669502335e+00 3.55267548322678e+00 -2.34247602614489e+00 3.28250858759639e+00 -5.17036535342534e+00 2.19238701191816e+00 -7.23473908042266e+00 -5.76522090479180e+00 1.82298385494888e+00 6.43433918664992e+00 -1.19461259705629e+01 -1.69574434376496e+01 -1.91248747158093e+01 -4.32755595596753e-01 -1.24621476888343e+01 1.93930174824015e+00 -1.18893292831559e+01 -1.24349105870672e+01 -2.49089097713530e+01 6.37851318743223e+00 -1.43688613237066e+01 -1.31216073468273e+01 -1.64853660022744e+01 -1.27941575858623e+01 -1.51186450228615e+01 1.19796885793167e+01 -1.57989274993354e+01 -1.84418811204481e+01 6.29799653633921e+00 -1.69129581817666e+01 -6.87437925486826e+00 -1.67180403953209e+01 -1.19079634255452e+01 -1.93600104584208e+01 2.16220117772863e+01 -1.68969419053382e+01 1.69727872777986e+00 -1.75269606578319e+01 -1.75536542941828e+01 -2.42642124280360e+01 -1.15503753911789e+01 -1.50156483362104e+01 4.87714855755687e-01 -2.50638849241969e+01 -1.94221880321665e+01 -8.38786454531266e+00 -1.51364533045480e+01 1.42841871694853e+01 -1.16622310646143e+01 3.78517589514824e+00 1.56095817492840e+01 -1.30881379512310e+01 -1.21511483933649e+01 1.26400959567844e+01 -1.46551808587447e+01 1.26190341959843e+01 1.20953247759961e+01 1.26990869716272e+01 -2.09589337576599e+01 1.38523997295953e+01 3.04613481808505e+00 -1.78207058670186e+01 1.27984340396022e+01 -1.61601191161446e+01 -6.01403987784225e+00 1.43681357175491e+01 3.82301845061941e+00 -2.74730523407455e+01 1.10732742416515e+01 -3.61585204995839e+00 -1.98592224052252e+01 1.47049116234936e+01 9.09276352454490e+00 -2.40438634303705e+01 1.31664218791894e+01 -1.76372984615811e+01 1.83410139800873e+00 1.29732619032283e+01 1.00538864101030e+01 -1.49397124528410e+01 1.64324770010297e+01 -1.94934595927654e+01 9.00646991515357e+00 1.15760054140708e+01 -2.20086932433594e+01 -2.40524687150095e+00 1.13990774316236e+01 -3.31926288414864e+00 -2.71336753609170e+01 1.38366224245354e+01 -1.84267305840439e+01 -2.44502878685077e+01 1.41133323035294e+01 
9 -3.49867745643652e+00 8.28632695883264e+00 -2.01130538592487e+00 7.97301241132948e+00 3.67044700779096e+00 -2.42947530823524e+00 3.23073078526391e+00 -5.10899307571276e+00 2.37018645547255e+00 -7.27382472709373e+00 -5.91595783077105e+00 1.85601598706711e+00 6.22783842464526e+00 -1.18385825863023e+01 -1.68173470028425e+01 -1.87790456703000e+01 -1.11269103429145e+00 -1.20274989974966e+01 1.28476913175897e+00 -1.23094226259156e+01 -1.21844220902703e+01 -2.43367048337715e+01 5.94860001286772e+00 -1.41063324861001e+01 -1.30358919643059e+01 -1.64245161413616e+01 -1.24960864726660e+01 -1.56353616511865e+01 1.21753371333603e+01 -1.55155901253595e+01 -1.87982136581523e+01 6.56396176196074e+00 -1.72909990850306e+01 -6.95660045651639e+00 -1.72033721694905e+01 -1.21216356844321e+01 -1.93680974720255e+01 2.19469999896524e+01 -1.71537999663953e+01 2.15720150593201e+00 -1.78491430481686e+01 -1.82506254577446e+01 -2.41534367316725e+01 -1.26173139437938e+01 -1.43514425068013e+01 5.98842501480213e-01 -2.47579468715935e+01 -2.00191774124706e+01 -7.83713377816089e+00 -1.49770815195217e+01 1.42632045899642e+01 -1.14852603178699e+01 3.17110933639660e+00 1.56526203042693e+01 -1.24479894389897e+01 -1.18309287583122e+01 1.25053527515338e+01 -1.45553915676022e+01 1.28063709805912e+01 1.27723691383412e+01 1.22676316184453e+01 -1.96803384170206e+01 1.34371573238467e+01 3.25161150991992e+00 -1.77863901154396e+01 1.35652903047502e+01 -1.52441847147187e+01 -5.59431969798505e+00 1.50143028005441e+01 3.88499695607925e+00 -2.72958513192149e+01 1.10138136650719e+01 -3.26154648978760e+00 -2.03088950313588e+01 1.54425777588275e+01 9.31078258864187e+00 -2.38899502053736e+01 1.30597264619008e+01 -1.72439992824071e+01 1.76958768891322e+00 1.22477041062848e+01 1.01251573124435e+01 -1.53598693744882e+01 1.69404776222483e+01 -1.91711782504662e+01 9.42494275262898e+00 1.19095330984889e+01 -2.17489383974029e+01 -3.25931000321030e+00 1.08724787877974e+01 -2.91683323298155e+00 -2.74613226073911e+01 1.35973482016404e+01 -1.79869246333800e+01 -2.41398762053269e+01 1.55022614933815e+01 
