0 -3.26199807061089e+00 7.12293510024465e+00 -1.38483171019054e+00 7.20889193640815e+00 4.37134276464732e+00 -2.79261949447671e+00 3.55455508497026e+00 -4.28827598179230e+00 2.20632022333266e+00 -7.05576536390516e+00 -6.30342417995536e+00 1.80425671615986e+00 -1.21746621067153e+01 1.72741385491347e+01 -1.14517300183570e+01 -9.95568104623124e+00 -1.57920587978803e+01 -1.41390627591778e+01 -1.98847126826206e+01 1.21736487078248e+01 -1.66929400719025e+01 3.78971344154292e+00 -1.38146351057151e+01 -1.94358497924591e+01 -1.66204436246231e+01 6.38761281553248e+00 -1.78977269356079e+01 -2.04620685502653e+01 -1.12634333423706e+01 -1.71801005141358e+01 -1.77266329892023e+01 -1.94722987816804e+01 -1.68478247008716e+01 -2.02598878892717e+01 -1.21961206516947e+00 -1.41914911207328e+01 -1.54539550618045e+00 -1.75134131777008e+01 -1.34705749114300e+01 -1.79612714001660e+01 2.12240448616123e+01 -9.86072799540529e+00 -2.42652709632690e+01 6.94534728942717e+00 -1.56920723152596e+01 -2.76016759914065e+01 -1.10168501458261e+01 -1.74941150490555e+01 -3.03291579782424e+01 1.53829612497520e+01 -1.39575268993821e+01 1.87631123378490e+01 -1.85491352676546e+01 1.11982073725165e+01 -1.10850658164803e+01 4.24777372433500e+00 1.91324030356654e+01 4.32730628244325e+00 -1.76882913915372e+01 7.60964627610104e+00 -1.06991046332476e+01 -1.51151629964781e+01 1.05092984496944e+01 -1.25600143148180e+01 -8.07480778684500e+00 1.46864420300965e+01 -1.32747096029758e+00 -1.39760367318276e+01 1.10266809028937e+01 -1.38963178386666e+01 -1.48438868446387e-01 1.82885385227128e+01 9.79553336420387e+00 -1.76168534487506e+01 1.06703139522560e+01 -2.46346435909070e+01 -1.33936624515129e+01 1.27466903024287e+01 -1.76174201051318e+01 -8.42124480193493e+00 1.43218657810317e+01 -2.16998039632589e+01 1.86477763973475e+00 1.65205078927849e+01 -2.51306093064327e+01 -1.83557345627920e+01 1.28395825804745e+01 
1 -3.40460629247499e+00 7.22574832578683e+00 -1.50929510389235e+00 7.19705851853496e+00 4.39808260517891e+00 -2.51464277975487e+00 3.62819403470165e+00 -4.29835554204806e+00 2.21051886406812e+00 -6.98878426182551e+00 -6.40680531901543e+00 1.64916311650967e+00 -1.27557590239565e+01 1.68477173144428e+01 -1.12680925988514e+01 -1.02358600708205e+01 -1.63139576381649e+01 -1.36493151847409e+01 -1.98244105204177e+01 1.20446060943598e+01 -1.67444839717485e+01 3.70415625352347e+00 -1.38149747857492e+01 -1.96879423861470e+01 -1.71394748660901e+01 6.23331093180036e+00 -1.83141419751487e+01 -1.97150776912238e+01 -1.12839069562920e+01 -1.83604206217354e+01 -1.72251507378024e+01 -1.98917151256344e+01 -1.63851136549236e+01 -2.07151386395791e+01 -1.09033686512402e+00 -1.46047829037364e+01 -1.80237193168823e+00 -1.84266386791885e+01 -1.31078829903913e+01 -1.88581709978636e+01 2.11569643458802e+01 -9.89532057292497e+00 -2.38320177265583e+01 7.14346494964657e+00 -1.61859351736578e+01 -2.73439663222721e+01 -1.11908783987498e+01 -1.82906919309584e+01 -3.06387416599712e+01 1.55290853425130e+01 -1.38578550810126e+01 1.82350775524514e+01 -1.82700827102470e+01 1.08959063648945e+01 -1.13009078556004e+01 3.83806851933274e+00 1.85903469306134e+01 4.18491111078017e+00 -1.72046203814609e+01 7.85528584402511e+00 -1.11209489343254e+01 -1.56635732578716e+01 1.06366688368059e+01 -1.23125810805081e+01 -8.41091660889226e+00 1.47474634327577e+01 -1.89094684286891e+00 -1.34212819565955e+01 1.11096498988722e+01 -1.42248055781660e+01 -5.74591517665386e-01 1.68599608741160e+01 9.60294011621550e+00 -1.76615245845204e+01 1.10099288534562e+01 -2.52144246687283e+01 -1.52251591845061e+01 1.31701705391701e+01 -1.74730905664524e+01 -9.51537835177696e+00 1.45348138266686e+01 -2.24306814631132e+01 1.94624364774170e+00 1.60586987506820e+01 -2.62052374333332e+01 -1.99734485241862e+01 1.32238353729894e+01 
2 -3.58986936329643e+00 7.21988617332033e+00 -1.73121690949066e+00 7.01454087787204e+00 4.50829341344159e+00 -2.56327937304371e+00 3.59242084953520e+00 -4.33720380850512e+00 2.44218993247158e+00 -6.63017136962326e+00 -6.46932688586238e+00 1.67731166166890e+00 -1.31808321145464e+01 1.67457130362600e+01 -1.19988117137673e+01 -9.99772530562296e+00 -1.74027678201902e+01 -1.44314135349624e+01 -1.99758120918856e+01 1.16763100463193e+01 -1.79543500458907e+01 3.87318458066188e+00 -1.42159485593229e+01 -1.94961914926504e+01 -1.69685668491443e+01 6.00750939516125e+00 -1.84964944621826e+01 -1.96259912491833e+01 -1.11558394130548e+01 -1.85353494346859e+01 -1.66556071318052e+01 -2.01322350331460e+01 -1.62595013732292e+01 -2.08403253481038e+01 -6.77372263287326e-01 -1.48437341078746e+01 -1.05692803647476e+00 -1.90903764595098e+01 -1.31831299513955e+01 -1.82045292879796e+01 2.08383373605271e+01 -1.02303638288182e+01 -2.38917788447714e+01 6.39939511361430e+00 -1.66493894746673e+01 -2.70893322273841e+01 -1.12699187773269e+01 -1.88638960319486e+01 -3.03100047705109e+01 1.54295247927553e+01 -1.39824130881028e+01 1.85635400409065e+01 -1.74926857406694e+01 1.08284042500932e+01 -1.12779523015593e+01 4.41913793992103e+00 1.83685108103366e+01 4.01112887587995e+00 -1.73915047051520e+01 7.96529785242367e+00 -1.11002262636358e+01 -1.55214129982482e+01 1.05180613427840e+01 -1.23906798794376e+01 -7.40905355530118e+00 1.36685485474074e+01 -1.38879260565779e+00 -1.37364625214955e+01 1.07985787498011e+01 -1.35177538941945e+01 -3.16492737866355e-01 1.73694264477328e+01 9.16550047072734e+00 -1.70916443939459e+01 1.13747798713944e+01 -2.31730877016337e+01 -1.49917207368945e+01 1.25938189219979e+01 -1.67774956770135e+01 -9.74909969861195e+00 1.49614452016516e+01 -2.14902452743338e+01 1.48460381182890e+00 1.52898251941909e+01 -2.46821726287167e+01 -1.92912472974086e+01 1.28385203628114e+01 
3 -3.31132195882751e+00 7.30791105311012e+00 -1.84890460727191e+00 7.21019994947646e+00 4.35232904070555e+00 -2.42227463958240e+00 3.39595362875197e+00 -4.44018982456188e+00 2.26548144462132e+00 -6.87398076940466e+00 -6.30835646109951e+00 1.80407841799636e+00 -1.30519400409588e+01 1.74642201985625e+01 -1.17635101060049e+01 -1.05188810662648e+01 -1.68818353817031e+01 -1.53862040135037e+01 -2.02107465687369e+01 1.25644544609397e+01 -1.72783512812329e+01 3.45354996912138e+00 -1.34419509126973e+01 -1.93744828884016e+01 -1.64763072701718e+01 6.56594866219077e+00 -1.80605049402688e+01 -1.95820680559410e+01 -1.07828115190281e+01 -1.76895938107821e+01 -1.72828815328704e+01 -1.95385501022124e+01 -1.66420653328502e+01 -2.04311195024973e+01 -1.10364865931127e+00 -1.57142270840608e+01 -1.66313169486858e+00 -1.81585093799129e+01 -1.42727148762859e+01 -1.84135025709160e+01 2.12499021951191e+01 -9.88865232871643e+00 -2.35198748554268e+01 7.06855326723672e+00 -1.58456790596259e+01 -2.72966871458094e+01 -1.17091538283350e+01 -1.85823336604017e+01 -3.09043407029362e+01 1.60137401875212e+01 -1.48740826975951e+01 1.83721803306235e+01 -1.80491151730438e+01 1.03583248523619e+01 -1.14680048335921e+01 4.93131622843531e+00 1.81157997806489e+01 3.44195386156841e+00 -1.76033920383528e+01 7.29503004476912e+00 -1.10826525084634e+01 -1.52293991316978e+01 1.11449973543955e+01 -1.33487871021388e+01 -7.68482044165768e+00 1.38976763268928e+01 -1.02150870384051e+00 -1.38743447609961e+01 1.12133908184706e+01 -1.40891984959493e+01 -8.57318496807622e-02 1.71327510132312e+01 8.91577617412751e+00 -1.72626279056928e+01 1.06957137721185e+01 -2.44517561745832e+01 -1.52971523599902e+01 1.34639679455943e+01 -1.81581415027295e+01 -9.41066641373762e+00 1.53603511286511e+01 -2.21324953643557e+01 1.72029535173526e+00 1.55299991305057e+01 -2.49586010999371e+01 -2.01789115746130e+01 1.33467267640581e+01 
4 -3.33093903281472e+00 7.37473235844414e+00 -1.71570137272711e+00 7.26773473046043e+00 4.29239089912838e+00 -2.53018290996552e+00 3.44797822020271e+00 -4.39121986760033e+00 2.33480818072954e+00 -6.95678695524582e+00 -6.35330888518581e+00 1.72890029571674e+00 -1.26819597123522e+01 1.65333860796822e+01 -1.15889377928008e+01 -1.01427694240929e+01 -1.74498588927867e+01 -1.56505327749406e+01 -2.01550770086045e+01 1.19856100394796e+01 -1.71236221785465e+01 3.21517833746980e+00 -1.36700083775774e+01 -1.90398312213541e+01 -1.70511484047154e+01 4.60458946474898e+00 -1.84115370244052e+01 -1.93913422781586e+01 -1.14826423215190e+01 -1.77232465534361e+01 -1.75855779172613e+01 -1.87118126509714e+01 -1.69430758163687e+01 -2.15372873716245e+01 -1.34200588083924e+00 -1.66024602027717e+01 -1.96486915676303e+00 -1.81680370115841e+01 -1.39046265599209e+01 -1.81224640064165e+01 2.08875918054760e+01 -1.07737786195123e+01 -2.41676018424061e+01 6.81619822781886e+00 -1.72115578604981e+01 -2.66551566699553e+01 -1.10153037376785e+01 -1.91117902149438e+01 -2.98726941040503e+01 1.56993586047653e+01 -1.56191578596188e+01 1.78035888782266e+01 -1.85547686255087e+01 1.10305427217669e+01 -1.11554259912321e+01 4.73441785174231e+00 1.85959483703365e+01 3.49521341356945e+00 -1.80131663713691e+01 6.98381254785470e+00 -1.17080499619676e+01 -1.53179924642481e+01 1.08316247593845e+01 -1.32390071181095e+01 -7.56135068341304e+00 1.43149425170676e+01 -2.40144126661093e+00 -1.43224170719755e+01 1.10116609177359e+01 -1.42128054827817e+01 -4.87028192790540e-03 1.69765909704508e+01 8.64681448130776e+00 -1.76477276774382e+01 1.04702770684427e+01 -2.48555113326968e+01 -1.53813242051774e+01 1.27114362482515e+01 -1.85512949349762e+01 -9.65761746642146e+00 1.61501848157291e+01 -2.21818260190803e+01 2.15726214814448e+00 1.54659441525814e+01 -2.55589815283859e+01 -2.03499462556092e+01 1.21355443712266e+01 
5 -3.33435807586187e+00 7.45788107621968e+00 -1.47477964057595e+00 7.36478315700185e+00 4.33601703455954e+00 -2.48115502718723e+00 3.36066048253667e+00 -4.48138386914224e+00 2.24741404390696e+00 -6.96611832448529e+00 -6.38438806509731e+00 1.55595816145040e+00 -1.20471143900729e+01 1.67681930054870e+01 -1.07673971132362e+01 -1.10475938715926e+01 -1.69262287257035e+01 -1.53447746255482e+01 -1.97309251972171e+01 1.09921720362278e+01 -1.65099214023469e+01 3.50130356230321e+00 -1.41004033718206e+01 -1.92364940400529e+01 -1.68913360161179e+01 5.40717489863052e+00 -1.80486238422188e+01 -1.90676059946064e+01 -1.13387737856403e+01 -1.77545608246522e+01 -1.81934286551746e+01 -1.94833681703968e+01 -1.71141243344147e+01 -2.12251913826604e+01 -1.15966292230380e+00 -1.58222095110861e+01 -5.86665423778982e-01 -1.85868144198125e+01 -1.42833025044754e+01 -1.80031494877069e+01 2.20504142561554e+01 -1.05446025752795e+01 -2.37069246462202e+01 5.88405033045626e+00 -1.60440067629937e+01 -2.68431318023934e+01 -1.13868826696415e+01 -1.88489208727068e+01 -2.92482993644239e+01 1.52137859096737e+01 -1.45661081187782e+01 1.70455751212626e+01 -1.92214710943745e+01 1.09929262693472e+01 -1.13021064149205e+01 4.77671606412298e+00 1.85301455640033e+01 4.23125814423811e+00 -1.80125471486592e+01 6.49865126039060e+00 -1.00721085813595e+01 -1.49458508314831e+01 1.02984604169098e+01 -1.28319397209582e+01 -7.30035079438696e+00 1.41212000641373e+01 -1.27435858600175e+00 -1.43562327488844e+01 1.07475675352087e+01 -1.46881110809830e+01 2.99384598265178e-02 1.64617261751962e+01 8.57284729503795e+00 -1.77967742828782e+01 1.12254798162098e+01 -2.39938532437405e+01 -1.50961181425241e+01 1.33005616197641e+01 -1.74004337530713e+01 -1.02216104365107e+01 1.55439708105172e+01 -2.19133225331281e+01 2.57253824518976e+00 1.55329752593906e+01 -2.46075799423242e+01 -1.98526201493564e+01 1.37111478412533e+01 
6 -3.35080431342177e+00 7.24239235679256e+00 -1.58210124365321e+00 7.29185233048718e+00 4.44456719370803e+00 -2.37066113033680e+00 3.47201926720263e+00 -4.48130911377945e+00 2.27568252505076e+00 -6.98356560986452e+00 -6.30139945623048e+00 1.51994356523058e+00 -1.24065378592397e+01 1.70375259230572e+01 -1.09756357960676e+01 -1.14055941650423e+01 -1.71586858248282e+01 -1.52904981183530e+01 -1.96415649037608e+01 1.15379360352358e+01 -1.65551605821686e+01 3.28800317757307e+00 -1.39893549696970e+01 -1.93688666729712e+01 -1.65886352991489e+01 5.54313098465918e+00 -1.75375905800825e+01 -1.90775297031338e+01 -1.08322471005561e+01 -1.82835040039030e+01 -1.78432700655121e+01 -1.90561426073276e+01 -1.64704436529817e+01 -2.02132023078604e+01 -2.34776250060460e+00 -1.67285824022115e+01 -1.20433952568718e+00 -1.85898307403840e+01 -1.47130907736478e+01 -1.76775330675060e+01 2.23060413281152e+01 -1.12345255616693e+01 -2.33150419028537e+01 5.87474159609947e+00 -1.66702429745468e+01 -2.71264403065307e+01 -1.06977155394305e+01 -1.88810075674403e+01 -2.91723345379426e+01 1.48313231269040e+01 -1.48180621620538e+01 1.80138221043790e+01 -1.88792114876962e+01 1.08297572416736e+01 -1.09284010952233e+01 5.17375917376325e+00 1.84482720920739e+01 4.36505349379949e+00 -1.71108803530185e+01 6.76957336776033e+00 -1.02027919153445e+01 -1.47143071217191e+01 9.58375373625766e+00 -1.34423634569797e+01 -8.26192370338228e+00 1.42270013373594e+01 -2.10847410049638e-01 -1.35921365281077e+01 1.03493035585364e+01 -1.37364629595617e+01 2.51396853940680e-01 1.71794584277513e+01 9.33417739816171e+00 -1.81697669252951e+01 1.05919516276509e+01 -2.45063413753230e+01 -1.47409311117769e+01 1.31363505190504e+01 -1.82009285536508e+01 -1.04896782326951e+01 1.59127698026909e+01 -2.12834469022989e+01 2.20910205768336e+00 1.61353471701791e+01 -2.54228413146606e+01 -1.94046322666596e+01 1.33139760352579e+01 
7 -3.40829776555339e+00 7.26159339020218e+00 -1.87310853039009e+00 7.22667722413034e+00 4.38134083112081e+00 -2.49427394072215e+00 3.47958917328806e+00 -4.38295479615529e+00 2.30792260666689e+00 -6.88097119090533e+00 -6.34663902388679e+00 1.85363711692669e+00 -1.28007506467599e+01 1.66587146436555e+01 -1.07825232107964e+01 -1.07773328013831e+01 -1.68768122103818e+01 -1.39864222133414e+01 -1.99329784034669e+01 9.60374021341569e+00 -1.63736607990212e+01 3.09381347716039e+00 -1.42557033039537e+01 -1.91610396031559e+01 -1.73356168315533e+01 4.91108266115814e+00 -1.82593752618442e+01 -1.89809744151347e+01 -1.08111237250908e+01 -1.82253553000517e+01 -1.71974646533837e+01 -1.92346086613139e+01 -1.62929246744321e+01 -2.06862533023891e+01 -2.12143513351624e+00 -1.62260363664225e+01 -2.52955334463431e+00 -1.84260398420584e+01 -1.40138610671280e+01 -1.85024840062612e+01 2.18605287907437e+01 -1.05610621305246e+01 -2.38332528527329e+01 4.49438957342116e+00 -1.63926676488959e+01 -2.74374524534392e+01 -1.15745878601623e+01 -1.85782384036552e+01 -3.00906697264048e+01 1.52487606716035e+01 -1.41767742706449e+01 1.80309553596110e+01 -1.80504921974055e+01 1.10053171948340e+01 -1.12893367315202e+01 4.92181583156245e+00 1.78628284411329e+01 4.58297284447620e+00 -1.79101904231476e+01 7.77354075916652e+00 -1.00813534055566e+01 -1.48262384677299e+01 1.03598316913572e+01 -1.28323163640655e+01 -8.48850570285372e+00 1.46496570562156e+01 -1.20559433627021e+00 -1.38968190547115e+01 1.15454504724813e+01 -1.38302771534935e+01 -1.16920943220737e-01 1.70673666878843e+01 9.60728993349274e+00 -1.81346477363163e+01 1.11724233211228e+01 -2.47658351377523e+01 -1.50474688741815e+01 1.29953974009018e+01 -1.71998364938487e+01 -1.08279652190406e+01 1.55412232900506e+01 -2.17309374272673e+01 2.57615184085741e+00 1.55082151552230e+01 -2.63911543850615e+01 -1.99784847571379e+01 1.31077873982537e+01 
8 -3.42837258604047e+00 7.36195725236590e+00 -1.61333452979881e+00 7.21938795031923e+00 4.32455897531124e+00 -2.76713347319401e+00 3.55132748863914e+00 -4.41067896166233e+00 2.27570814526442e+00 -6.92088848171812e+00 -6.35491467064077e+00 1.91363094551395e+00 -1.19209416313457e+01 1.65555754145262e+01 -1.02103221965962e+01 -1.07036256442215e+01 -1.66816012034203e+01 -1.39239281700661e+01 -1.98424161729965e+01 9.62421437299345e+00 -1.67134788811059e+01 2.65340196608751e+00 -1.43456735965589e+01 -1.90237833457679e+01 -1.68625325545026e+01 4.99319799692095e+00 -1.83228281883934e+01 -1.88344873272674e+01 -1.10170780121764e+01 -1.87457605856267e+01 -1.73971698255298e+01 -1.89556096851975e+01 -1.69482827256833e+01 -2.06212789988127e+01 -2.48849003322771e+00 -1.65241708554269e+01 -2.09131266605981e+00 -1.82501068469813e+01 -1.40485690152628e+01 -1.83014252847333e+01 2.16634584853049e+01 -1.07165597548793e+01 -2.42484017469958e+01 4.23777767658444e+00 -1.66469092899085e+01 -2.70035429356368e+01 -1.10866321455376e+01 -1.97568164381402e+01 -2.87473692128846e+01 1.57832879500079e+01 -1.44319815190355e+01 1.82800588380097e+01 -1.80809250327165e+01 1.05759500330981e+01 -1.08012863913074e+01 5.64677228701714e+00 1.85201795223533e+01 4.15203308448459e+00 -1.78031200197155e+01 6.79727529514397e+00 -1.02341017682487e+01 -1.40412893471028e+01 9.97145558973872e+00 -1.44875031732985e+01 -7.46569100404229e+00 1.40421311547137e+01 -6.03243336291861e-01 -1.36365297777539e+01 1.12131843735071e+01 -1.38664681727283e+01 4.19227789651828e-01 1.69137720741615e+01 8.96305610233841e+00 -1.76049317239968e+01 1.04955765396409e+01 -2.58443981270863e+01 -1.47188462285534e+01 1.25764423917586e+01 -1.87568866606735e+01 -1.05560191560316e+01 1.64306857128849e+01 -2.14800648446146e+01 2.95499100928852e+00 1.62729322070779e+01 -2.64149625909994e+01 -1.97217401882730e+01 1.27411979593009e+01 
9 -3.40715918919995e+00 7.24503869773737e+00 -1.72659652689648e+00 7.34005516129311e+00 4.24711183694878e+00 -2.52160454335839e+00 3.35321044681048e+00 -4.32441468250872e+00 2.27145368056466e+00 -6.87458401496964e+00 -6.26028642931370e+00 1.78655353218619e+00 -1.20783727441689e+01 1.70506322664915e+01 -1.08946555003998e+01 -1.07528533547228e+01 -1.64721860480779e+01 -1.37657017776168e+01 -2.01135761193239e+01 9.76771305930981e+00 -1.69349081138295e+01 2.90140352525058e+00 -1.41863393375115e+01 -1.89754039432262e+01 -1.71505999756426e+01 4.70826647800023e+00 -1.89500152489743e+01 -1.87606376318234e+01 -1.08756042364352e+01 -1.83732722414993e+01 -1.71249508391789e+01 -1.87197798554291e+01 -1.57037836456488e+01 -2.11863518216774e+01 -1.68083970014826e+00 -1.59971569984849e+01 -1.49245864345285e+00 -1.83389629347229e+01 -1.37610220923531e+01 -1.88662637762650e+01 2.08590974608460e+01 -1.02080128441831e+01 -2.42711310772805e+01 4.63293860986978e+00 -1.71528446718391e+01 -2.63386163171066e+01 -1.07441270712088e+01 -1.93633310810688e+01 -2.88879626373721e+01 1.51221868182482e+01 -1.57737737098048e+01 1.82284801104299e+01 -1.86905484836700e+01 1.18300562643061e+01 -1.11583145899530e+01 5.09240812302099e+00 1.80601187337037e+01 3.82870779359012e+00 -1.73536998831351e+01 7.54526417833608e+00 -1.02306103784069e+01 -1.31803577061733e+01 9.51169908281345e+00 -1.35149749738790e+01 -7.45805026052826e+00 1.40513981958895e+01 -4.64368543389753e-01 -1.35415560101781e+01 1.17979463977279e+01 -1.40805607066269e+01 2.37105282850434e-01 1.68841542743798e+01 8.81855558510629e+00 -1.76492068367076e+01 1.13740211132546e+01 -2.60583508111853e+01 -1.53978644965494e+01 1.29790463920534e+01 -1.83950376234675e+01 -1.02337562216858e+01 1.56947366288009e+01 -2.19095817748241e+01 2.32149659446956e+00 1.56272284387368e+01 -2.71768633156415e+01 -2.01070412464825e+01 1.46366505945532e+01 
