,PE_to_PC,PE_to_PC,PC_to_PG,PC_to_PG,PE_to_PG,PE_to_PG
,,,,,,
,f,errors,f,errors,f,errors
0.166667,36.19107350693078,0.2634327272878555,32.550406762041,0.12761465958104284,35.13903483644951,0.18760107963484665
0.175,36.98335488747973,0.2666614670574782,33.27108389516761,0.12822969021984157,35.94808900293951,0.18808137800172303
0.183333,37.65669003154805,0.26749419411655606,33.891298151053036,0.12850989041810232,36.68883823289137,0.18881102434680105
0.191667,38.031748008604424,0.26871410240203814,34.285765038865236,0.12897619120112336,37.14723089708318,0.1901513875864519
0.2,38.396093261735665,0.2689353112558343,34.76821125692865,0.13029562888141294,37.47996031112591,0.1960230946633679
0.208333,38.715733043422446,0.26913026944141966,35.15275106863039,0.13090728432319168,37.8942134768628,0.19773502257255085
0.216667,39.09540997387731,0.27094609050836005,35.53512150010706,0.13137036263594154,38.38990170699711,0.19866763216686942
0.225,39.37621216383683,0.2720662740161939,35.75750114284056,0.1318476224618178,38.63851282721981,0.19981570497665496
0.233333,39.38688367998475,0.2728072180309887,35.86909742855849,0.13211453967805428,38.51305204826749,0.20132029929984102
0.241667,39.36383019908346,0.27370392228623736,36.08016025927256,0.13228134562203328,38.41058343928524,0.20271926290428985
0.25,39.28031885825892,0.2806746817745054,36.12408066238759,0.13264961549252668,38.33540682892726,0.20371679332419676
0.258333,38.991011673252736,0.2812916568388284,36.315704924421304,0.13351421039311873,38.441853184567535,0.2063320171514634
0.266667,38.578606571251235,0.2819224810339068,36.34496934992523,0.13409456604543155,38.2984779674828,0.21434779757645572
0.275,38.210720695928366,0.28279636983885476,36.259121739912494,0.13576047933996402,38.13081261616652,0.21753453243444332
0.283333,37.65260147426405,0.28318795948908493,35.96912119858591,0.1370570877969858,37.95964291212992,0.2209407633407995
0.291667,36.97063379315182,0.2837298411630595,35.91956186710411,0.1376620042786146,37.6754635496576,0.22256193500709356
0.3,36.70512668262377,0.2841692722216893,35.90375703598395,0.137954544421441,37.46603006707092,0.2240426017068664
0.308333,36.37397190649612,0.2844389829012039,35.850422519230605,0.13830039140119516,37.13759599209013,0.22795451670278055
0.316667,36.177878757827855,0.2852976423820076,35.957576504624434,0.13936482602819816,37.02078006972709,0.2312306283101733
0.325,35.61140396790766,0.28652710788604796,35.6629122410267,0.1401350932793156,36.55251803309942,0.2326258497454771
0.333333,35.08470336183535,0.28684626722512274,35.37064313076725,0.14064793610299595,36.12957711825366,0.23320556597498715
0.341667,34.471815090584194,0.2870131936939828,35.0005229529721,0.141613618399082,35.533565287997874,0.2334911107146019
0.35,33.86792858283329,0.2871908647822772,34.68297247709764,0.14296992026559083,34.97522515281572,0.23368802503867656
0.358333,33.25893525187411,0.28744265620539233,34.24773221567674,0.14449640370455466,34.49551979176771,0.23403581367210782
0.366667,32.48920451748238,0.28762351887706233,33.60529449768567,0.14543703337289823,33.70063865518341,0.23542050035203624
0.375,31.831736707029705,0.2878231561412905,33.0446885358446,0.14705871378045587,33.10193609806898,0.23776452627645767
0.383333,31.300111328433747,0.28895028985377796,32.363094914208055,0.15481738007163615,32.43758163921696,0.23806032385010972
0.391667,30.592910183336667,0.28926654987310874,31.60287647882418,0.15727219070520088,31.74407231784307,0.23826834367495825
0.4,29.927277241251026,0.28947336591064465,30.882174129530746,0.15921894806938186,31.143979238170193,0.23861037672303995
0.408333,29.30898438179711,0.2896255465255967,30.386500386109233,0.16446816829745695,30.61251251721481,0.238932520959621
0.416667,28.56116828784151,0.2897842184079578,29.618556560393657,0.1732050669399236,29.97221345559817,0.23932561350631718
0.425,27.862347845055588,0.29010351469116025,28.872159514752436,0.17856844854084883,29.39513965219841,0.23998952113082642
0.433333,27.15933492099248,0.29033271024770413,27.90020066160295,0.18254036520729267,28.839283811990992,0.24261151257829472
0.441667,26.51209262878579,0.2905585400541483,26.95697143679369,0.18294870151961606,28.229395449742675,0.24323752501259702
0.45,25.64560777051761,0.29098169258412515,25.91916749343983,0.1831833783350423,27.468784750466046,0.24369479336541347
0.458333,24.81725209093514,0.291627594731076,25.033048151722078,0.18351425918422015,26.600043020550697,0.24422323523262907
0.466667,24.104218916802438,0.29286621645609734,24.10166073911629,0.18404248418099395,25.67023211110284,0.24441665606989524
0.475,23.383164328843424,0.2946499051587227,23.15900199946134,0.1845822742213632,24.88674428796956,0.24462275747071005
0.483333,22.665424485574594,0.2953861182730801,22.2009364514692,0.18488101061895013,24.137731466331285,0.24499103631775143
0.491667,21.789304429882044,0.29569991472488166,21.138113337910404,0.18508411728690732,23.29263663542041,0.24530682627033454
0.5,20.947403898124545,0.2961900377978323,20.248596769707497,0.18524666473981,22.597024126098116,0.24562208741014108
0.508333,21.8104181999329,0.2987427966819203,20.831631094369563,0.1854552221765586,23.36423228936613,0.2464407219860822
0.516667,22.681714733166363,0.29980898187264937,21.512515663589262,0.18591677020242964,24.173518866103485,0.2473447761916133
0.525,23.450026905487398,0.300770792914421,21.87058147669631,0.18676555824541652,24.896486474501405,0.2476696320215212
0.533333,24.242790360131792,0.300955624417598,22.136262319485503,0.18741865018056075,25.63868015579,0.24807535167517863
0.541667,25.162157733927852,0.30110019237939856,22.568291095887478,0.18867341254293843,26.301151308640364,0.2500574444693206
0.55,26.066306110273608,0.30158358501907145,23.092523991816474,0.18910578404419162,26.877848038043133,0.2506762253579679
0.558333,26.88966447627413,0.30176948013410876,23.620866372379975,0.1894142882625858,27.408237298851198,0.25159880472372226
0.566667,27.58670044458472,0.3020476125310936,23.99148918646122,0.1900469799401406,27.634369677764276,0.25259232154801153
0.575,28.32098764095498,0.3036309374669922,24.43419671811977,0.19051130193560303,27.938914395564115,0.2528606125878506
0.583333,28.96237834453414,0.30433418168252735,24.746591818114652,0.1908323832637479,28.24032433232554,0.2531732116851857
0.591667,29.719333411848034,0.3045444086480023,25.062994860595204,0.19136199141717697,28.573809019821265,0.25498313214152646
0.6,30.339523239325267,0.30489224970955764,25.296885815821863,0.19241566630129217,28.97952367259121,0.2557939226925766
0.608333,30.98297358522176,0.30511337750314227,25.530223383742037,0.1936068003038194,29.418522489138983,0.25611838121148245
0.616667,31.68310496991765,0.305288326224562,25.7571416499034,0.19400751504045,29.87103906551681,0.25640123232031675
0.625,32.33813810429358,0.3056317176292985,25.87414989060551,0.19429364713958935,30.288001167113865,0.25684308093520547
0.633333,33.11490974841663,0.3059904488371311,25.90854244358065,0.1950196484676552,30.766783173298883,0.2587571792055286
0.641667,33.965107197830086,0.3061566246827294,26.474630175201405,0.19605450644996814,31.218721935328357,0.2594325509920079
0.65,34.63455253202491,0.3062723118530002,26.84796435020862,0.19646449244486341,31.389264436760552,0.26043924317812694
0.658333,35.42885165371929,0.30653106703432326,27.25640875234548,0.19682187872849274,31.55745451788388,0.2611214158000676
0.666667,36.25651958455734,0.3071509327013833,27.68460624406724,0.19747146183594325,31.67104153884452,0.26195313398005565
0.675,36.84906166158968,0.3080670005766348,27.689097950680914,0.19923845049033595,31.422177378257903,0.2629924129896903
0.683333,37.38459667504559,0.3086850826391112,27.57564373260685,0.19952101486389848,31.105743667524294,0.26332189518573346
0.691667,37.67241731996088,0.30936251327718306,27.213467730168638,0.1997805744247315,30.525164940203748,0.2637418667858612
0.7,38.16413554159499,0.30960872431864267,26.980099151728798,0.1999908896818578,30.28123589914196,0.26414621406057737
0.708333,38.580186940357855,0.3098771473530271,26.72884361212166,0.20030715349296072,29.96791866153683,0.2644195602203423
0.716667,38.92798359141106,0.3100420651130897,26.435662307858582,0.2021931274082984,29.59173640022239,0.26454860212889214
0.725,39.18862835760268,0.3101705955162679,25.9001401789116,0.2029663202348793,29.05620143663866,0.26468811417558596
0.733333,39.3427617523805,0.3104480409856501,25.25427603356957,0.20330801025785905,28.381847303628554,0.26622649508883817
0.741667,39.5443204887234,0.3107734418854287,24.782325036116926,0.2035773508103974,27.798791309896384,0.26686102867121053
0.75,39.56002899924639,0.31104647175786726,24.13032140060507,0.20425900769948024,26.979248092641438,0.26765844562072666
0.758333,39.475406041336235,0.3113512844029691,23.710304350042506,0.20479531407363885,26.01560620512995,0.26910669229022016
0.766667,39.24315204512389,0.3118977449424579,23.11794016073566,0.20550971823653574,25.368571599243264,0.2696301684533419
0.775,39.170347329746264,0.31280325835591005,22.62440323162541,0.20860872046854095,24.80894996774876,0.26981485799547106
0.783333,38.95127352092329,0.3132078367815447,22.090680479877413,0.2156713468939327,24.099432350845838,0.2700321349853666
0.791667,38.56674009711172,0.31383397926684486,20.983827723152444,0.21610584395358381,23.147056818033533,0.27148719229496354
0.8,38.09371839248214,0.3147176353126584,19.886723477027708,0.21635102093879793,21.970482566101055,0.2723785014523927
0.808333,37.62489531298927,0.3149709896741647,18.798726042458256,0.21698006712531728,20.813553240363966,0.2733423104194869
0.816667,37.321114755284164,0.3152484693428252,17.865077531674554,0.21795693607276825,19.891189945144415,0.2743510759727665
0.825,36.599805020438716,0.31559308898415933,16.727014128836306,0.21857224291188704,18.75473763654381,0.2750076662759375
0.833333,35.82636057248759,0.31599204070279313,15.389379452315149,0.21901859310450963,17.43135507083396,0.27634283043635954
0.841667,35.05207994529219,0.31668607472158317,13.804731078797657,0.21953211381330212,15.39457164538675,0.277367898669994
0.85,34.3137908882349,0.31719823498402133,12.275923495958565,0.21990248022108286,13.371920498051137,0.27825416404884196
0.858333,33.621685347149494,0.3177998664305328,10.77388879659833,0.22028689920034805,11.471640559788115,0.2808856863587777
0.866667,32.68357889746997,0.318395220108813,8.986454318533797,0.22058072805349357,9.223261333460119,0.2826994997401163
0.875,31.629059023109885,0.3190158897295884,7.214149447499985,0.22104715021027357,6.955805781084493,0.2832183767626609
0.883333,30.39206883482415,0.31952064825339677,5.644054825662517,0.2229915208552698,4.604282707531702,0.2837491743932054
0.891667,29.03646183801837,0.3203405806916175,3.908674603756653,0.23377369004062992,2.1296487044702817,0.28471970031681154
0.9,27.573205985245817,0.3230937989008312,1.9603551124495335,0.23472807264997594,-0.3811659669403147,0.28662696388726044
0.908333,26.066091435293956,0.3241448980744037,-0.04902602489315555,0.23587107281626554,-3.060008428062989,0.28737856780656296
0.916667,24.44324283718973,0.3249433905171992,-2.3960251955196963,0.23648153249659393,-5.880748545039509,0.28795562773533034
0.925,22.89396566968323,0.32554164255047485,-4.790456310104009,0.23742018257106084,-8.47659638716528,0.2891683036647646
0.933333,21.289253152853085,0.3263593672678624,-7.327033615117572,0.23810215890954978,-11.169895383226155,0.29120671066193454
0.941667,19.671164892628884,0.3276895734125341,-9.866109093811703,0.23877427325313616,-13.842386838491663,0.29348942290867197
0.95,17.82513095269885,0.3284529054194007,-12.450031110198807,0.2401884626812724,-16.64404922812149,0.2960786906064012
0.958333,15.854898274856708,0.3289530738099905,-15.211996894730657,0.24259996147061139,-19.613659488856634,0.3004230383730824
0.966667,13.716682804736738,0.3292614205061894,-18.47352356610782,0.25384341776290925,-22.908859434339806,0.3011433060228827
0.975,11.59516599490041,0.3295661240385407,-21.982874505002997,0.25842766927615163,-26.22191665609839,0.3020617456690991
0.983333,9.339623619089764,0.3301025515542358,-25.66302668489429,0.2611106638506554,-29.5642089878615,0.3032689234748685
0.991667,6.653153566436909,0.3324812437124067,-29.58693089906302,0.2622912862351812,-33.09498222899232,0.3047053354929319
1.0,4.124889159754238,0.33322980415281744,-33.47789930298793,0.26300516675159086,-36.86624516882246,0.30629745124602514
