Frame         Time          Elec          VdW           Nonbond       Total         
416           4160000       -2.246        -0.0897       -2.3357       -2.3357       
417           4170000       +0.4205       -0.0682       +0.3523       +0.3523       
418           4180000       -0.0695       -0.0703       -0.1398       -0.1398       
419           4190000       -0.4632       -0.1116       -0.5748       -0.5748       
420           4200000       +0.7252       -0.0476       +0.6776       +0.6776       
421           4210000       +0.4046       -0.0826       +0.322        +0.322        
422           4220000       -0.6871       -0.0867       -0.7738       -0.7738       
423           4230000       -0.1857       -0.0831       -0.2688       -0.2688       
424           4240000       -2.1103       -0.1          -2.2103       -2.2103       
425           4250000       -0.8472       -0.0787       -0.9259       -0.9259       
426           4260000       -0.9793       -0.0783       -1.0576       -1.0576       
427           4270000       -1.1894       -0.0885       -1.2779       -1.2779       
428           4280000       -2.8865       -0.097        -2.9835       -2.9835       
429           4290000       -2.4637       -0.0798       -2.5435       -2.5435       
430           4300000       +0.0739       -0.0747       -0.0008       -0.0008       
431           4310000       -0.6369       -0.0971       -0.734        -0.734        
432           4320000       -2.2553       -0.0439       -2.2992       -2.2992       
433           4330000       -0.114        -0.0757       -0.1897       -0.1897       
434           4340000       -0.2303       -0.0668       -0.2971       -0.2971       
435           4350000       +0.2968       -0.0836       +0.2132       +0.2132       
436           4360000       -1.121        -0.0841       -1.2051       -1.2051       
437           4370000       -0.3005       -0.0746       -0.3751       -0.3751       
438           4380000       -1.8659       -0.0803       -1.9462       -1.9462       
439           4390000       -1.0795       -0.0699       -1.1494       -1.1494       
440           4400000       -1.1234       -0.0988       -1.2222       -1.2222       
441           4410000       -0.279        -0.0745       -0.3535       -0.3535       
442           4420000       -1.3366       -0.1014       -1.438        -1.438        
443           4430000       -1.0317       -0.0531       -1.0848       -1.0848       
444           4440000       -2.3916       -0.0745       -2.4661       -2.4661       
445           4450000       -0.0225       -0.0751       -0.0976       -0.0976       
446           4460000       -1.8191       -0.0515       -1.8706       -1.8706       
447           4470000       -0.9129       -0.0627       -0.9756       -0.9756       
448           4480000       +0.2577       -0.0619       +0.1958       +0.1958       
449           4490000       +1.0449       -0.071        +0.9739       +0.9739       
450           4500000       -3.6063       -0.0489       -3.6552       -3.6552       
451           4510000       -0.6393       -0.0692       -0.7085       -0.7085       
452           4520000       -0.8731       -0.0691       -0.9422       -0.9422       
453           4530000       -0.0573       -0.1235       -0.1808       -0.1808       
454           4540000       -1.5747       -0.0685       -1.6432       -1.6432       
