Frame         Time          Elec          VdW           Nonbond       Total         
224           2240          -2.3593       -0.3918       -2.7511       -2.7511       
225           2250          -6.5274       -0.2332       -6.7606       -6.7606       
226           2260          +3.2184       -0.3388       +2.8796       +2.8796       
227           2270          +5.8376       -0.3895       +5.4481       +5.4481       
228           2280          -3.0938       -0.3188       -3.4126       -3.4126       
229           2290          -4.5072       -0.2768       -4.784        -4.784        
230           2300          +0.8821       -0.2434       +0.6387       +0.6387       
231           2310          -5.9605       -0.161        -6.1215       -6.1215       
232           2320          -7.3662       -0.1765       -7.5427       -7.5427       
233           2330          +2.5132       -0.2509       +2.2623       +2.2623       
234           2340          -2.3784       -0.1841       -2.5625       -2.5625       
235           2350          +0.2065       -0.3665       -0.16         -0.16         
236           2360          +9.6393       -0.3201       +9.3192       +9.3192       
237           2370          +4.0181       -0.3184       +3.6997       +3.6997       
238           2380          -3.8168       -0.2007       -4.0175       -4.0175       
239           2390          -3.802        -0.198        -4            -4            
240           2400          -4.4616       -0.2588       -4.7204       -4.7204       
241           2410          +7.2193       -0.2407       +6.9786       +6.9786       
242           2420          +6.9314       -0.3752       +6.5562       +6.5562       
243           2430          +9.0544       -0.3239       +8.7305       +8.7305       
244           2440          -4.102        -0.246        -4.348        -4.348        
245           2450          -3.0669       -0.3247       -3.3916       -3.3916       
246           2460          -9.8636       -0.295        -10.1586      -10.1586      
247           2470          +10.335       -0.4281       +9.9069       +9.9069       
248           2480          -8.2681       -0.2572       -8.5253       -8.5253       
249           2490          -0.2308       -0.3027       -0.5335       -0.5335       
250           2500          +3.9451       -0.382        +3.5631       +3.5631       
251           2510          -0.6948       -0.3492       -1.044        -1.044        
252           2520          +10.1261      -0.2319       +9.8942       +9.8942       
253           2530          +8.0605       -0.2406       +7.8199       +7.8199       
254           2540          -4.7594       -0.2556       -5.015        -5.015        
255           2550          -11.6463      -0.2977       -11.944       -11.944       
256           2560          -1.7429       -0.4905       -2.2334       -2.2334       
257           2570          +2.0682       -0.5443       +1.5239       +1.5239       
258           2580          -14.2966      -0.3855       -14.6821      -14.6821      
