Frame         Time          Elec          VdW           Nonbond       Total         
443           44300         -1.514        -0.0391       -1.5531       -1.5531       
444           44400         -1.3257       -0.063        -1.3887       -1.3887       
445           44500         -1.8605       -0.0506       -1.9111       -1.9111       
446           44600         -2.0379       -0.0501       -2.088        -2.088        
447           44700         -2.4367       -0.0549       -2.4916       -2.4916       
448           44800         -1.6742       -0.0487       -1.7229       -1.7229       
449           44900         -1.9876       -0.0425       -2.0301       -2.0301       
450           45000         -2.3083       -0.0556       -2.3639       -2.3639       
451           45100         -1.8524       -0.0542       -1.9066       -1.9066       
452           45200         -2.221        -0.0483       -2.2693       -2.2693       
453           45300         -3.8267       -0.0453       -3.872        -3.872        
454           45400         -2.5939       -0.0298       -2.6237       -2.6237       
455           45500         -2.1128       -0.0343       -2.1471       -2.1471       
456           45600         -1.9411       -0.0429       -1.984        -1.984        
457           45700         -2.2882       -0.0214       -2.3096       -2.3096       
458           45800         -2.8294       -0.0275       -2.8569       -2.8569       
459           45900         -2.8633       -0.0275       -2.8908       -2.8908       
460           46000         -3.0899       -0.0347       -3.1246       -3.1246       
461           46100         -2.1628       -0.0295       -2.1923       -2.1923       
462           46200         -2.0445       -0.0342       -2.0787       -2.0787       
463           46300         -3.5971       -0.0372       -3.6343       -3.6343       
464           46400         -2.0772       -0.0424       -2.1196       -2.1196       
465           46500         -3.2871       -0.0397       -3.3268       -3.3268       
466           46600         -1.1838       -0.0268       -1.2106       -1.2106       
467           46700         -1.7976       -0.0347       -1.8323       -1.8323       
468           46800         -3.3625       -0.0373       -3.3998       -3.3998       
